"index","GCM","SSP","RUN","PERIOD","Pl","Lw","Fd","Ac","At","Py","Ep","Pj","Sb","Sx","Bb","Bl","Bg","Cw","Dr","Hw","Mb","Pw","Ss","Bc","Ps","Yp","Oc","Ba","Bp","Yc","Hm","Act","Sw"
1,"obs","obs",NA,"1961_1990",0,0,23070,10146,0,0,3662,0,0,116,0,116,21,22256,15177,30595,11848,8413,8411,0,0,0,0,26626,0,10173,11727,0,0
2,"obs","obs",NA,"2001_2020",0,0,24472,10073,0,0,3574,0,0,46,0,52,21,21863,15097,30919,13156,8204,6042,0,0,0,0,20991,0,8433,9490,0,0
3,"ACCESS-ESM1-5","ssp245","ensembleMean","2001_2020",0,0,26782,11193,0,0,3442,0,0,8,0,14,21,20760,13845,30848,14909,8274,990,0,0,0,0,11608,0,6369,6488,0,0
4,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2001_2020",0,0,26968,9191,0,0,2288,0,0,5,0,8,21,20679,14570,31485,15087,7120,442,0,0,0,0,9401,0,6130,6124,0,0
5,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2001_2020",0,0,26713,9410,0,0,2652,0,0,10,0,16,21,20674,14624,31438,15079,7485,486,0,0,0,0,9892,0,6898,6918,0,0
6,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2001_2020",0,0,26879,9780,0,0,2669,0,0,8,0,10,21,20700,14440,31145,15084,7502,442,0,0,0,0,9779,0,6374,6290,0,0
7,"CNRM-ESM2-1","ssp245","ensembleMean","2001_2020",0,0,23563,10082,0,0,3574,0,0,22,0,22,21,22410,15096,31106,12918,7568,7228,0,0,0,0,21857,0,8529,9479,0,0
8,"CNRM-ESM2-1","ssp245","r1i1p1f2","2001_2020",0,0,23476,10102,0,0,3579,0,0,21,0,21,17,22512,15090,31130,13057,7183,7240,0,0,0,0,21248,0,8333,9255,0,0
9,"CNRM-ESM2-1","ssp245","r2i1p1f2","2001_2020",0,0,24539,10139,0,0,3571,0,0,17,0,17,21,21888,15054,30665,13541,8062,5892,0,0,0,0,19117,0,7972,8808,0,0
10,"CNRM-ESM2-1","ssp245","r3i1p1f2","2001_2020",0,0,22850,10061,0,0,3546,0,0,20,0,20,7,22901,15061,31158,12683,6541,7776,0,0,0,0,22614,0,8527,9482,0,0
11,"EC-Earth3","ssp245","ensembleMean","2001_2020",0,0,25060,10814,0,0,3582,0,0,14,0,16,21,21718,14425,30388,13949,8080,5181,0,0,0,0,17068,0,7234,7800,0,0
12,"EC-Earth3","ssp245","r15i1p1f1","2001_2020",0,0,24368,10329,0,0,3602,0,0,16,0,16,18,22056,14920,31103,13486,7778,6290,0,0,0,0,19318,0,7696,8347,0,0
13,"EC-Earth3","ssp245","r1i1p1f1","2001_2020",0,0,25876,8161,0,0,1668,0,0,8,0,16,21,21436,15077,30529,14493,6435,3336,0,0,0,0,14118,0,6664,6982,0,0
14,"EC-Earth3","ssp245","r4i1p1f1","2001_2020",0,0,26369,11795,0,0,3658,0,0,26,0,26,21,20860,13518,29521,14173,8334,2204,0,0,0,0,15760,0,6933,6707,0,0
15,"GFDL-ESM4","ssp245","ensembleMean","2001_2020",0,0,24732,10110,0,0,3593,0,0,28,0,30,21,21786,15109,30732,13306,8178,5614,0,0,0,0,20169,0,8014,8909,0,0
16,"GFDL-ESM4","ssp245","r1i1p1f1","2001_2020",0,0,25050,10139,0,0,3630,0,0,40,0,43,21,21540,15114,30880,13188,8327,5087,0,0,0,0,20719,0,8182,9116,0,0
17,"GFDL-ESM4","ssp245","r2i1p1f1","2001_2020",0,0,24330,10082,0,0,3577,0,0,24,0,24,21,22076,15120,30356,13350,7904,6413,0,0,0,0,19978,0,7863,8726,0,0
18,"GFDL-ESM4","ssp245","r3i1p1f1","2001_2020",0,0,25083,10340,0,0,3601,0,0,21,0,24,21,21643,14881,30688,13536,8256,4938,0,0,0,0,19088,0,7781,8602,0,0
19,"GISS-E2-1-G","ssp245","ensembleMean","2001_2020",0,0,24513,10451,0,0,3586,0,0,30,0,30,21,21815,14754,30858,13236,8182,5824,0,0,0,0,20605,0,8352,9275,0,0
20,"GISS-E2-1-G","ssp245","r1i1p3f1","2001_2020",0,0,24776,10856,0,0,3636,0,0,47,0,48,21,21490,14419,30530,13282,8238,5420,0,0,0,0,20328,0,8442,9340,0,0
21,"GISS-E2-1-G","ssp245","r2i1p3f1","2001_2020",0,0,24167,10197,0,0,3601,0,0,50,0,54,21,21844,15035,30935,13063,8099,6494,0,0,0,0,21345,0,8720,9844,0,0
22,"GISS-E2-1-G","ssp245","r3i1p3f1","2001_2020",0,0,25192,10420,0,0,3588,0,0,18,0,20,21,21675,14777,30942,13645,8258,4720,0,0,0,0,18830,0,7648,8437,0,0
23,"MIROC6","ssp245","ensembleMean","2001_2020",0,0,25252,10348,0,0,3566,0,0,8,0,8,21,21774,14786,30846,14024,8172,4616,0,0,0,0,16801,0,7264,7939,0,0
24,"MIROC6","ssp245","r1i1p1f1","2001_2020",0,0,25644,10210,0,0,3502,0,0,10,0,15,21,21482,14858,30973,14243,8206,3934,0,0,0,0,15970,0,7314,8047,0,0
25,"MIROC6","ssp245","r2i1p1f1","2001_2020",0,0,25778,10126,0,0,3580,0,0,12,0,20,21,20752,14674,30845,14234,8403,1986,0,0,0,0,14626,0,8689,9358,0,0
26,"MIROC6","ssp245","r3i1p1f1","2001_2020",0,0,24509,10118,0,0,3562,0,0,5,0,5,20,22578,15071,30796,13632,7409,6366,0,0,0,0,18402,0,6464,6983,0,0
27,"MPI-ESM1-2-HR","ssp245","ensembleMean","2001_2020",0,0,26138,9348,0,0,3090,0,0,23,0,30,21,20993,15047,30729,14110,7979,2007,0,0,0,0,15454,0,7720,8177,0,0
