"index","GCM","SSP","RUN","PERIOD","Pl","Lw","Fd","Ac","At","Py","Ep","Pj","Sb","Sx","Bb","Bl","Bg","Cw","Dr","Hw","Mb","Pw","Ss","Bc","Ps","Yp","Oc","Ba","Bp","Yc","Hm","Act","Sw"
1,"obs","obs",NA,"1961_1990",45481,514,7532,56786,24736,252,23782,0,2934,91797,5,47500,5223,32462,14866,29758,4434,4647,18565,0,0,1,0,21730,221,10784,7376,0,0
2,"obs","obs",NA,"2001_2020",39622,251,6723,51489,20149,121,19868,0,1888,85249,0,41094,4730,30829,14514,27875,4282,3540,17726,0,0,1,0,20255,168,9521,5906,0,0
3,"ACCESS-ESM1-5","ssp245","ensembleMean","2001_2020",31885,272,6748,45364,16312,92,16281,0,1192,74143,0,36990,4368,31208,14906,29875,4538,3502,16220,0,0,1,0,18212,110,6559,3512,0,0
4,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2001_2020",27255,245,6706,41682,14841,18,13806,0,497,68985,0,34359,4036,30598,14912,28925,4509,2973,15935,0,0,1,0,17374,73,5290,3101,0,0
5,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2001_2020",30403,212,6493,45441,16046,8,15042,0,963,74761,0,38054,3960,30791,14713,28541,4438,2768,16444,0,0,1,0,17796,66,6018,3568,0,0
6,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2001_2020",30556,258,6678,43237,15906,79,15172,0,938,70882,0,34567,4219,30753,14921,29821,4552,3305,15837,0,0,1,0,17600,100,6022,3231,0,0
7,"EC-Earth3","ssp245","ensembleMean","2001_2020",31523,227,6454,45402,15895,154,16551,0,1150,75119,0,38745,4668,31265,14697,29740,4337,3726,16768,0,0,1,0,19247,142,7649,3776,0,0
8,"EC-Earth3","ssp245","r15i1p1f1","2001_2020",31729,254,6462,45206,15573,198,16373,0,1160,74967,0,39720,4880,31270,14662,29671,4298,4000,17001,0,0,1,0,19829,164,7976,3891,0,0
9,"EC-Earth3","ssp245","r1i1p1f1","2001_2020",29355,241,6286,44775,15421,140,15875,0,1164,74492,0,38123,4182,31401,14707,29328,4291,2810,16501,0,0,1,0,18462,100,6840,3505,0,0
10,"EC-Earth3","ssp245","r4i1p1f1","2001_2020",32990,218,6474,45582,16324,173,16848,0,1326,75593,0,38825,4915,31210,14844,30003,4482,3926,16164,0,0,1,0,19015,164,7004,3644,0,0
11,"GISS-E2-1-G","ssp245","ensembleMean","2001_2020",38912,360,6861,51068,20061,219,20391,0,1802,84145,0,42656,5057,31738,14779,29781,4340,4292,17469,0,0,1,0,20697,192,8834,5469,0,0
12,"GISS-E2-1-G","ssp245","r1i1p3f1","2001_2020",37688,321,6714,49976,19382,202,19621,0,1779,82661,0,41992,5064,31216,14725,29249,4333,4248,17462,0,0,1,0,20747,202,8858,5351,0,0
13,"GISS-E2-1-G","ssp245","r2i1p3f1","2001_2020",38578,378,6823,50521,19481,218,20016,0,1648,84603,1,43932,4998,31780,14694,29580,4279,4250,17703,0,0,1,0,20939,191,9150,5919,0,0
14,"GISS-E2-1-G","ssp245","r3i1p3f1","2001_2020",36466,274,6744,48858,18498,212,18822,0,1798,80002,0,40986,4972,31689,14831,29927,4398,4250,16968,0,0,1,0,20025,181,8264,5034,0,0
15,"MIROC6","ssp245","ensembleMean","2001_2020",33338,278,6636,46303,16982,190,17772,0,1543,76320,0,38503,4723,31442,14816,30141,4382,4025,16938,0,0,1,0,19652,156,7969,4478,0,0
16,"MIROC6","ssp245","r1i1p1f1","2001_2020",32570,283,6682,44852,16169,196,16906,0,1444,73496,0,37547,4809,31317,14876,30183,4394,4087,16699,0,0,1,0,19582,162,7655,4353,0,0
17,"MIROC6","ssp245","r2i1p1f1","2001_2020",33567,276,6735,46901,17332,184,18218,0,1470,77357,0,38922,4804,31425,14812,30085,4381,4048,16977,0,0,1,0,19705,160,8173,4699,0,0
18,"MIROC6","ssp245","r3i1p1f1","2001_2020",33830,235,6527,47458,17615,184,18052,0,1562,77993,0,38510,4516,31570,14774,29882,4369,3819,17037,0,0,1,0,19498,150,7892,4289,0,0
19,"MPI-ESM1-2-HR","ssp245","ensembleMean","2001_2020",36135,301,6747,49469,18650,174,18757,0,1753,80390,0,39779,4662,31565,14852,29730,4389,3552,16661,0,0,1,0,19660,148,7754,4926,0,0
20,"MPI-ESM1-2-HR","ssp245","r1i1p1f1","2001_2020",36475,292,6730,50346,19044,181,18737,0,1851,81999,0,41068,4663,31560,14898,29307,4412,3418,16632,0,0,1,0,19617,160,7315,4775,0,0
21,"MPI-ESM1-2-HR","ssp245","r2i1p1f1","2001_2020",34542,278,6756,48035,17930,167,18520,0,1240,77637,0,37651,4652,31461,14830,29986,4368,3684,16714,0,0,1,0,19607,134,7975,4985,0,0
22,"MRI-ESM2-0","ssp245","ensembleMean","2001_2020",31840,235,6426,46116,15839,176,16731,0,1474,75251,0,39237,4716,31710,14894,29741,4364,3926,16702,0,0,1,0,19564,156,7591,4281,0,0
23,"MRI-ESM2-0","ssp245","r1i1p1f1","2001_2020",31840,235,6426,46116,15839,176,16731,0,1474,75251,0,39237,4716,31710,14894,29741,4364,3926,16702,0,0,1,0,19564,156,7591,4281,0,0
24,"ensembleMean","ssp245","ensembleMean","2001_2020",34514,282,6644,47998,17626,176,18240,0,1663,78095,0,39457,4756,31620,14869,30065,4424,3920,16770,0,0,1,0,19606,162,7756,4411,0,0
25,"ACCESS-ESM1-5","ssp245","ensembleMean","2021_2040",23014,175,6555,39485,12865,4,11295,0,470,63614,0,31428,3769,30146,15270,30016,4683,2653,15413,0,0,0,0,15242,50,3726,1368,0,0
26,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2021_2040",20644,162,6407,32972,10135,28,8896,0,372,54695,0,28377,3674,29526,15318,30279,4764,2562,15161,0,0,0,0,14427,48,4194,1252,0,0
27,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2021_2040",24345,124,6591,39551,13326,0,11693,0,602,64372,0,30779,3669,29019,15185,29005,4595,2460,15672,0,0,0,0,15590,38,3882,1612,0,0
28,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2021_2040",18618,160,6736,35740,9245,0,7808,0,698,58039,0,31472,3964,29922,15182,29024,4652,2974,15902,0,0,1,0,14733,33,4144,1065,0,0
29,"EC-Earth3","ssp245","ensembleMean","2021_2040",21179,205,6301,40284,11530,34,11971,0,740,64474,0,34056,4062,30622,15178,30291,4315,3109,15990,0,0,1,0,16923,85,5447,1941,0,0
30,"EC-Earth3","ssp245","r15i1p1f1","2021_2040",27068,224,6132,44752,15239,96,15806,0,834,71325,0,35520,4142,31351,15066,29927,4290,3023,16558,0,0,1,0,18572,118,5731,2779,0,0
31,"EC-Earth3","ssp245","r1i1p1f1","2021_2040",19164,172,6165,39768,11494,36,11818,0,617,64208,0,32843,4022,30488,15292,30743,4259,3072,15296,0,0,1,0,16652,79,4763,1706,0,0
32,"EC-Earth3","ssp245","r4i1p1f1","2021_2040",20234,214,6363,39558,11390,4,11218,0,688,64525,0,34464,3638,30725,15072,30020,4331,2450,16304,0,0,1,0,16434,46,5283,1864,0,0
