"index","GCM","SSP","RUN","PERIOD","Pl","Lw","Fd","Ac","At","Py","Ep","Pj","Sb","Sx","Bb","Bl","Bg","Cw","Dr","Hw","Mb","Pw","Ss","Bc","Ps","Yp","Oc","Ba","Bp","Yc","Hm","Act","Sw"
1,"obs","obs",NA,"1961_1990",92313,10411,34333,5006,35319,4423,9362,17,1679,51029,0,33641,411,21532,10269,29500,5620,4531,6101,0,0,0,0,12252,0,11173,12201,0,11897
2,"obs","obs",NA,"2001_2020",92404,12296,38096,4942,34855,6834,9254,71,2219,48245,0,32042,805,21766,11140,29894,5406,4620,6022,0,0,0,0,11939,0,10710,11145,0,10837
3,"ACCESS-ESM1-5","ssp245","ensembleMean","2001_2020",91047,14966,50626,7476,30308,8257,13416,6107,1212,42892,0,29358,675,27223,12817,33962,7058,8074,4242,2,4,0,152,12214,0,7528,9560,0,8246
4,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2001_2020",88175,16460,57384,7356,27630,10085,13001,8059,353,38760,0,27628,1307,27977,12753,33482,6902,10178,3762,7,9,0,242,12574,0,6000,8583,0,7188
5,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2001_2020",88736,15097,53357,6244,30428,9830,11870,6332,1014,42542,0,29662,1490,25855,12525,32686,5914,8638,4199,18,20,0,217,12523,0,6727,9329,0,8285
6,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2001_2020",89107,16318,53774,7686,28313,8866,13885,6745,866,41406,0,29044,527,28074,12780,34268,7132,8928,3855,6,8,0,255,12375,0,6842,9267,0,7701
7,"EC-Earth3","ssp245","ensembleMean","2001_2020",93769,13810,48576,7054,29670,7545,13086,6890,263,42573,0,30856,532,26674,12650,34849,6901,6196,4902,2,2,0,62,12004,0,8893,9469,0,8619
8,"EC-Earth3","ssp245","r15i1p1f1","2001_2020",95413,12788,46511,7134,29590,6430,13100,8325,402,42498,0,31111,488,26536,12790,35335,7100,5892,4979,0,0,0,28,12044,0,9311,9843,0,7974
9,"EC-Earth3","ssp245","r1i1p1f1","2001_2020",92269,15844,53507,6662,30574,10471,12361,4204,236,42484,0,30244,663,26509,12514,33135,6280,6752,4550,0,2,0,86,12312,0,7760,8557,0,8802
10,"EC-Earth3","ssp245","r4i1p1f1","2001_2020",95406,14092,49031,7599,29450,6410,14206,8325,954,44112,0,30515,512,27094,12390,34024,7620,6900,4397,1,1,0,46,12114,0,8132,9148,0,8114
11,"GISS-E2-1-G","ssp245","ensembleMean","2001_2020",93848,11228,39719,6354,34650,4772,11062,2175,1061,50175,0,33801,414,25200,11453,32985,6642,5884,5656,0,0,0,0,12688,0,10109,11701,0,10658
12,"GISS-E2-1-G","ssp245","r1i1p3f1","2001_2020",96603,10709,39708,6324,36847,4278,10941,1975,1011,50276,0,33676,383,25521,11488,33373,6532,5901,5804,0,0,0,0,12588,0,10160,11584,0,10262
13,"GISS-E2-1-G","ssp245","r2i1p3f1","2001_2020",92275,10915,37932,6005,32661,4785,10534,3556,1046,50233,0,34768,385,24705,11094,32476,6358,5413,5899,0,0,0,0,12701,0,10265,11977,0,10483
14,"GISS-E2-1-G","ssp245","r3i1p3f1","2001_2020",93871,11921,42506,6693,32721,5468,11647,4486,1000,47300,0,32371,401,25416,11714,32886,7003,6123,5218,0,0,0,28,12640,0,9456,11021,0,9274
15,"MIROC6","ssp245","ensembleMean","2001_2020",94145,13728,44887,7142,31538,6470,13581,6600,1508,44414,0,30870,456,26715,12437,34695,6964,6923,5070,0,1,0,70,12684,0,9409,11195,0,8293
16,"MIROC6","ssp245","r1i1p1f1","2001_2020",94237,13978,45486,7562,29932,6192,14015,8112,1513,43484,0,30818,432,27365,12559,35128,7377,7319,4714,0,1,0,56,12947,0,8999,11271,0,7478
17,"MIROC6","ssp245","r2i1p1f1","2001_2020",94351,13622,44495,6868,32782,6358,13272,5454,1444,45090,0,31344,485,26318,12171,34310,6904,6787,5290,1,2,0,62,12692,0,9639,11446,0,8488
18,"MIROC6","ssp245","r3i1p1f1","2001_2020",93121,13434,45109,7084,31577,7070,13242,6388,1432,44610,0,30300,486,26633,12590,34580,6588,6774,5085,0,1,0,81,12596,0,9328,10749,0,9248
19,"MPI-ESM1-2-HR","ssp245","ensembleMean","2001_2020",91970,13261,44608,6659,33160,6861,11940,3170,1419,47098,0,31586,522,25052,11819,32636,6656,6728,4888,0,0,0,30,13241,0,8776,11199,0,9763
20,"MPI-ESM1-2-HR","ssp245","r1i1p1f1","2001_2020",92776,11986,44631,6762,33991,6355,11211,3242,1122,47999,0,31428,477,24658,11726,31534,6707,6404,4689,0,0,0,17,13419,0,8195,10433,0,10142
21,"MPI-ESM1-2-HR","ssp245","r2i1p1f1","2001_2020",90243,15017,45486,6666,31173,7625,12865,3577,1710,45590,0,31223,579,25859,11964,33837,6632,7284,4968,1,2,0,44,13316,0,9245,11875,0,9332
22,"MRI-ESM2-0","ssp245","ensembleMean","2001_2020",92187,13253,47094,7278,28634,6980,12518,7048,898,44907,0,31674,614,26384,12227,33560,7146,6953,4852,0,0,0,40,13053,0,8878,10469,0,8076
23,"MRI-ESM2-0","ssp245","r1i1p1f1","2001_2020",92187,13253,47094,7278,28634,6980,12518,7048,898,44907,0,31674,614,26384,12227,33560,7146,6953,4852,0,0,0,40,13053,0,8878,10469,0,8076
24,"ensembleMean","ssp245","ensembleMean","2001_2020",93029,13283,45276,7084,31702,6423,12789,5055,1224,45819,0,31380,475,26149,12282,33925,6984,6535,5006,0,0,0,54,12654,0,8984,10774,0,9087
25,"ACCESS-ESM1-5","ssp245","ensembleMean","2021_2040",87494,21248,69994,9380,26146,14574,18766,9150,80,33297,0,24343,1167,34330,13655,36988,8248,14735,2954,9,44,0,406,11060,0,4360,5284,0,5256
26,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2021_2040",87741,21837,69832,9298,21579,13018,19604,10681,178,29782,0,24046,731,35708,13634,38657,7962,15198,3283,10,70,0,593,10404,0,4643,5180,0,3297
