"index","GCM","SSP","RUN","PERIOD","Pl","Lw","Fd","Ac","At","Py","Ep","Pj","Sb","Sx","Bb","Bl","Bg","Cw","Dr","Hw","Mb","Pw","Ss","Bc","Ps","Yp","Oc","Ba","Bp","Yc","Hm","Act","Sw"
1,"obs","obs",NA,"1961_1990",98128,66767,64389,3251,66900,225,18103,0,0,101032,0,106542,0,2845,740,9803,0,1822,3732,0,0,0,0,12064,0,3732,17916,0,0
2,"obs","obs",NA,"2001_2020",95107,64872,63155,728,65487,225,13201,0,0,99211,0,98339,0,2594,612,8057,0,1063,3353,0,0,0,0,10493,0,3353,16221,0,0
3,"ACCESS-ESM1-5","ssp245","ensembleMean","2001_2020",92079,61223,62135,585,63037,49,11413,0,0,84459,0,95524,0,2556,493,8378,0,1427,1209,0,0,0,0,9738,0,1373,15345,0,0
4,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2001_2020",91029,63846,63140,610,52140,225,5795,0,0,87848,0,93023,0,2132,136,6632,0,815,1114,0,0,0,0,6493,0,1303,11731,0,0
5,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2001_2020",91529,61965,62051,669,63822,143,11079,0,0,87260,0,93662,0,2534,469,7810,0,1274,1409,0,0,0,0,9300,0,1463,14551,0,0
6,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2001_2020",90407,60874,62385,386,58407,220,7425,0,0,85729,0,97860,0,2356,272,7265,0,1300,1103,0,0,0,0,7578,0,1398,13130,0,0
7,"CNRM-ESM2-1","ssp245","ensembleMean","2001_2020",93283,63229,61299,1021,64301,5,14533,0,0,91971,0,97261,0,2744,670,9207,0,1724,2287,0,0,0,0,11136,0,2308,16998,0,0
8,"CNRM-ESM2-1","ssp245","r1i1p1f2","2001_2020",92114,62656,61481,777,63385,4,14302,0,0,89936,0,97222,0,2739,659,9050,0,1740,2152,0,0,0,0,11088,0,2175,16958,0,0
9,"CNRM-ESM2-1","ssp245","r2i1p1f2","2001_2020",92574,63020,62008,831,64274,26,13306,0,0,91401,0,97866,0,2704,627,8736,0,1415,2068,0,0,0,0,10780,0,2242,16396,0,0
10,"CNRM-ESM2-1","ssp245","r3i1p1f2","2001_2020",92369,62951,61299,791,63982,0,14712,0,0,91692,0,96020,0,2767,706,9165,0,1764,2399,0,0,0,0,11251,0,2401,17177,0,0
