"index","GCM","SSP","RUN","PERIOD","Pl","Lw","Fd","Ac","At","Py","Ep","Pj","Sb","Sx","Bb","Bl","Bg","Cw","Dr","Hw","Mb","Pw","Ss","Bc","Ps","Yp","Oc","Ba","Bp","Yc","Hm","Act","Sw"
1,"obs","obs",NA,"1961_1990",59590,0,106,45938,11102,0,10136,0,0,99957,0,86176,0,2133,555,5238,0,0,4287,0,0,0,0,8246,0,1866,5060,0,0
2,"obs","obs",NA,"2001_2020",57841,0,85,44015,8771,0,8678,0,0,96405,0,78515,0,1945,459,4358,0,0,3980,0,0,0,0,7748,0,1676,4542,0,0
3,"ACCESS-ESM1-5","ssp245","ensembleMean","2001_2020",49496,0,39,35331,8306,0,5661,0,0,76625,0,69124,0,1924,370,5491,0,0,3011,0,0,0,0,9491,0,686,2550,0,0
4,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2001_2020",40237,0,3,20871,3390,0,2636,0,0,64305,0,64747,0,1618,102,4498,0,0,2444,0,0,0,0,6278,0,651,2295,0,0
5,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2001_2020",49719,0,39,36023,7404,0,5788,0,0,78764,0,70204,0,1902,352,5128,0,0,3032,0,0,0,0,8581,0,732,2613,0,0
6,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2001_2020",47088,0,10,27986,6186,0,3200,0,0,70086,0,67120,0,1712,204,5022,0,0,2559,0,0,0,0,7414,0,698,2434,0,0
7,"CNRM-ESM2-1","ssp245","ensembleMean","2001_2020",52100,0,6,42642,9240,0,8782,0,0,89627,0,75945,0,2056,502,5488,0,0,3763,0,0,0,0,10024,0,1152,3674,0,0
8,"CNRM-ESM2-1","ssp245","r1i1p1f2","2001_2020",46987,0,1,41581,8799,0,8389,0,0,85648,0,73530,0,2050,494,5450,0,0,3694,0,0,0,0,10448,0,1084,3499,0,0
9,"CNRM-ESM2-1","ssp245","r2i1p1f2","2001_2020",52834,0,56,41568,8978,0,8112,0,0,87330,0,74034,0,2027,470,5337,0,0,3549,0,0,0,0,9610,0,1120,3470,0,0
10,"CNRM-ESM2-1","ssp245","r3i1p1f2","2001_2020",47134,0,0,42441,8723,0,8703,0,0,88352,0,74852,0,2078,530,5423,0,0,3842,0,0,0,0,10316,0,1200,3724,0,0
11,"EC-Earth3","ssp245","ensembleMean","2001_2020",39796,0,0,35705,5398,0,5098,0,0,76460,0,72145,0,2073,172,5628,0,0,2658,0,0,0,0,8958,0,674,2615,0,0
12,"EC-Earth3","ssp245","r15i1p1f1","2001_2020",38243,0,0,37660,5586,0,5329,0,0,75833,0,72322,0,2036,334,5797,0,0,2960,0,0,0,0,10354,0,693,2681,0,0
13,"EC-Earth3","ssp245","r1i1p1f1","2001_2020",39204,0,9,22839,4462,0,3929,0,0,71825,0,68395,0,1964,10,4930,0,0,1969,0,0,0,0,5122,0,622,2268,0,0
14,"EC-Earth3","ssp245","r4i1p1f1","2001_2020",43514,0,0,34786,6360,0,5899,0,0,78289,0,70652,0,1949,185,5553,0,0,2543,0,0,0,0,8321,0,574,2293,0,0
