"index","GCM","SSP","RUN","PERIOD","Pl","Lw","Fd","Ac","At","Py","Ep","Pj","Sb","Sx","Bb","Bl","Bg","Cw","Dr","Hw","Mb","Pw","Ss","Bc","Ps","Yp","Oc","Ba","Bp","Yc","Hm","Act","Sw"
1,"obs","obs",NA,"1961_1990",87278,0,283,67414,16268,0,14368,0,0,100920,0,102569,0,2844,740,9802,0,0,4472,0,0,0,0,13885,0,3732,8254,0,0
2,"obs","obs",NA,"2001_2020",86850,0,1167,69309,19433,0,19473,0,0,102047,0,92861,0,4062,1237,13739,30,0,7862,0,0,0,0,14981,0,6625,13997,0,0
3,"ACCESS-ESM1-5","ssp245","ensembleMean","2001_2020",72588,490,15101,73797,33103,0,40478,0,838,91858,0,87766,257,30808,12644,34094,473,659,22898,0,0,0,0,29261,0,10684,17998,0,0
4,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2001_2020",65155,4780,16545,46272,23270,0,28172,0,3292,84030,0,82690,520,25747,8937,26209,1472,1147,18831,0,0,0,0,21353,0,10508,15086,0,0
5,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2001_2020",76059,707,7998,71449,25584,0,30054,0,2260,94169,0,88944,169,20019,10555,28707,711,487,20947,0,0,0,0,25463,0,10574,16456,0,0
6,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2001_2020",68885,1438,21487,60902,31774,0,37581,0,560,87478,0,84665,469,34439,10195,30365,753,1248,20651,0,0,0,0,24792,0,11328,17463,0,0
7,"CNRM-ESM2-1","ssp245","ensembleMean","2001_2020",77324,84,1281,75417,21014,0,26510,0,30,99351,0,93706,18,12927,8163,31217,32,85,17042,0,0,0,0,26874,0,8915,20209,0,0
8,"CNRM-ESM2-1","ssp245","r1i1p1f2","2001_2020",69204,70,3330,76249,23184,0,31446,0,1,96657,0,91391,17,18852,10153,41602,25,124,19702,0,0,0,0,33693,0,9583,23493,0,0
9,"CNRM-ESM2-1","ssp245","r2i1p1f2","2001_2020",78138,55,3527,74340,21762,0,27111,0,3,98242,0,90409,173,13983,8077,28692,215,236,18122,0,0,0,0,25323,0,10391,19320,0,0
10,"CNRM-ESM2-1","ssp245","r3i1p1f2","2001_2020",70003,22,1122,75659,19787,0,27059,0,9,98443,0,93282,0,14435,8917,39838,74,42,18026,0,0,0,0,32401,0,9109,23727,0,0
11,"EC-Earth3","ssp245","ensembleMean","2001_2020",59094,831,23128,78269,39498,0,49264,0,2347,93680,0,98373,2,47481,13383,53812,520,894,22505,0,0,0,0,43141,0,9126,22489,0,0
