"index","GCM","SSP","RUN","PERIOD","Pl","Lw","Fd","Ac","At","Py","Ep","Pj","Sb","Sx","Bb","Bl","Bg","Cw","Dr","Hw","Mb","Pw","Ss","Bc","Ps","Yp","Oc","Ba","Bp","Yc","Hm","Act","Sw"
1,"obs","obs",NA,"1961_1990",103949,12034,12908,740,64034,0,14369,0,11524,97705,0,103040,0,741,740,9802,0,1,3732,0,0,0,0,4472,0,3732,16438,0,0
2,"obs","obs",NA,"2001_2020",99511,11218,12555,612,60333,0,12130,0,9413,93112,0,93510,0,612,612,8054,0,0,3353,0,0,0,0,4178,0,3353,13969,0,0
3,"ACCESS-ESM1-5","ssp245","ensembleMean","2001_2020",95155,8432,12717,493,46209,0,8161,0,5317,70248,0,75144,0,519,493,8194,0,0,1209,0,0,0,0,3720,0,1209,13856,0,0
4,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2001_2020",95660,9626,11291,136,24210,0,1816,0,436,62736,0,70961,0,271,136,5767,0,0,1114,0,0,0,0,2901,0,1114,10218,0,0
5,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2001_2020",95177,9025,12455,469,46129,0,7688,0,5198,75546,0,75111,0,503,469,7526,0,0,1409,0,0,0,0,3467,0,1409,13052,0,0
6,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2001_2020",94414,7980,12171,272,36209,0,3878,0,1896,65904,0,76424,0,322,272,6799,0,0,1103,0,0,0,0,3304,0,1103,11646,0,0
7,"CNRM-ESM2-1","ssp245","ensembleMean","2001_2020",97963,10214,12160,670,56398,0,12629,0,9464,82896,0,85359,0,670,670,9196,0,0,2287,0,0,0,0,4273,0,2287,15083,0,0
8,"CNRM-ESM2-1","ssp245","r1i1p1f2","2001_2020",97848,9886,11901,659,55492,0,12145,0,8844,74011,0,83394,0,662,659,9029,0,0,2152,0,0,0,0,4225,0,2152,15200,0,0
9,"CNRM-ESM2-1","ssp245","r2i1p1f2","2001_2020",96440,10181,12667,627,55055,0,11567,0,8488,81952,0,84936,0,628,627,8691,0,0,2068,0,0,0,0,4216,0,2068,14573,0,0
10,"CNRM-ESM2-1","ssp245","r3i1p1f2","2001_2020",97870,10026,11735,706,56123,0,12615,0,9242,76342,0,84245,0,708,706,9160,0,0,2399,0,0,0,0,4323,0,2399,15250,0,0
11,"EC-Earth3","ssp245","ensembleMean","2001_2020",98034,8407,10983,229,47730,0,8085,0,1707,55731,0,78654,0,620,229,8096,0,0,1345,0,0,0,0,3040,0,1345,12866,0,0
12,"EC-Earth3","ssp245","r15i1p1f1","2001_2020",98732,7743,10817,445,49891,0,8465,0,2650,51061,0,76469,0,642,445,8834,0,0,1386,0,0,0,0,3431,0,1386,14296,0,0
13,"EC-Earth3","ssp245","r1i1p1f1","2001_2020",101405,11338,12536,14,32151,0,6210,0,1369,63925,0,77614,0,510,14,6238,0,1,1137,0,0,0,0,2269,0,1137,8001,0,0
14,"EC-Earth3","ssp245","r4i1p1f1","2001_2020",99790,9008,11879,247,46509,0,9128,0,4222,64821,0,75238,0,624,247,7857,0,1,1139,0,0,0,0,2950,0,1139,11499,0,0
15,"GFDL-ESM4","ssp245","ensembleMean","2001_2020",98963,10608,12471,675,57048,0,13078,0,10049,82783,0,84095,0,675,675,9414,0,0,2238,0,0,0,0,4235,0,2238,15008,0,0
16,"GFDL-ESM4","ssp245","r1i1p1f1","2001_2020",99622,10878,12669,681,57554,0,13211,0,10271,89354,0,86808,0,681,681,9445,0,0,2504,0,0,0,0,4213,0,2504,14795,0,0
17,"GFDL-ESM4","ssp245","r2i1p1f1","2001_2020",98301,10925,12460,652,56163,0,12511,0,9436,73221,0,83073,0,652,652,9241,0,0,2181,0,0,0,0,4165,0,2181,14702,0,0
18,"GFDL-ESM4","ssp245","r3i1p1f1","2001_2020",99169,10393,12190,699,55717,0,13084,0,10029,80549,0,81754,0,699,699,9395,0,0,2077,0,0,0,0,4131,0,2077,15150,0,0
19,"GISS-E2-1-G","ssp245","ensembleMean","2001_2020",98855,9561,11246,706,54089,0,12297,0,9141,91014,0,90025,0,708,706,9179,0,1,2670,0,0,0,0,4256,0,2670,14912,0,0
20,"GISS-E2-1-G","ssp245","r1i1p3f1","2001_2020",99522,8969,11832,708,48427,0,11654,0,8672,90800,0,83778,0,710,708,9107,0,1,2546,0,0,0,0,4139,0,2546,14779,0,0
21,"GISS-E2-1-G","ssp245","r2i1p3f1","2001_2020",100680,9396,10714,732,54314,0,12077,0,9067,93428,0,92820,0,733,732,8979,0,1,3141,0,0,0,0,4281,0,3141,15100,0,0
