"index","GCM","SSP","RUN","PERIOD","Pl","Lw","Fd","Ac","At","Py","Ep","Pj","Sb","Sx","Bb","Bl","Bg","Cw","Dr","Hw","Mb","Pw","Ss","Bc","Ps","Yp","Oc","Ba","Bp","Yc","Hm","Act","Sw"
1,"obs","obs",NA,"1961_1990",26736,140,22309,14119,0,0,0,0,0,0,0,0,0,27341,17340,36532,14119,76,34,0,0,0,0,15070,0,6133,1432,0,0
2,"obs","obs",NA,"2001_2020",21103,564,27800,13953,0,0,38,0,0,0,0,0,0,28883,17925,36436,13972,454,4986,0,0,0,0,14391,0,635,547,0,0
3,"ACCESS-ESM1-5","ssp245","ensembleMean","2001_2020",13518,654,29755,9043,0,0,190,0,0,0,0,0,0,30493,18108,35903,9138,659,11223,0,0,0,0,9256,0,262,262,0,0
4,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2001_2020",8186,1196,31709,5632,0,0,106,0,0,0,0,0,0,30514,18149,35268,5685,1286,13474,0,0,0,0,6312,0,201,201,0,0
5,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2001_2020",7024,1957,32726,5090,0,0,252,0,0,0,0,0,0,28954,18140,34451,5217,1314,12196,0,0,0,0,4829,0,214,214,0,0
6,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2001_2020",12895,658,29757,8644,0,0,169,0,0,0,0,0,0,31012,18132,36068,8728,363,12766,0,0,0,0,8406,0,227,227,0,0
7,"CNRM-ESM2-1","ssp245","ensembleMean","2001_2020",26197,27,21952,13612,0,0,2,0,0,0,0,0,0,27713,17880,36547,13613,156,736,0,0,0,0,14223,0,5996,607,0,0
8,"CNRM-ESM2-1","ssp245","r1i1p1f2","2001_2020",26036,37,22807,13942,0,0,0,0,0,0,0,0,0,27748,17982,36534,13942,630,181,0,0,0,0,15154,0,5293,453,0,0
9,"CNRM-ESM2-1","ssp245","r2i1p1f2","2001_2020",17528,48,28414,11184,0,0,0,0,0,0,0,0,0,30472,18002,36480,11184,2342,5967,0,0,0,0,14932,0,919,423,0,0
10,"CNRM-ESM2-1","ssp245","r3i1p1f2","2001_2020",26944,0,24602,15899,0,0,0,0,0,0,0,0,0,27518,17931,36562,15899,190,14,0,0,0,0,16537,0,3274,529,0,0
11,"EC-Earth3","ssp245","ensembleMean","2001_2020",13916,222,29988,9199,0,0,0,0,0,0,0,0,0,31130,18074,36258,9199,3579,7002,0,0,0,0,14555,0,333,314,0,0
12,"EC-Earth3","ssp245","r15i1p1f1","2001_2020",19832,202,27164,12502,0,0,2,0,0,0,0,0,0,29619,18044,36484,12503,864,5843,0,0,0,0,13833,0,1300,359,0,0
13,"EC-Earth3","ssp245","r1i1p1f1","2001_2020",3493,46,33449,2226,0,0,0,0,0,0,0,0,0,33037,18106,35414,2226,8236,8008,0,0,0,0,14711,0,266,266,0,0
14,"EC-Earth3","ssp245","r4i1p1f1","2001_2020",14425,650,30046,9660,0,0,30,0,0,0,0,0,0,30483,18038,36148,9675,2362,7866,0,0,0,0,12754,0,368,369,0,0
15,"GFDL-ESM4","ssp245","ensembleMean","2001_2020",19617,256,27343,12297,0,0,0,0,0,0,0,0,0,29636,17986,36480,12297,1102,5630,0,0,0,0,13994,0,1450,446,0,0
16,"GFDL-ESM4","ssp245","r1i1p1f1","2001_2020",20779,376,26604,12608,0,0,1,0,0,0,0,0,0,29201,17910,36502,12608,1124,4420,0,0,0,0,14298,0,2250,563,0,0
17,"GFDL-ESM4","ssp245","r2i1p1f1","2001_2020",18388,154,27422,11288,0,0,0,0,0,0,0,0,0,30092,18012,36468,11288,1684,6009,0,0,0,0,13932,0,1671,407,0,0
18,"GFDL-ESM4","ssp245","r3i1p1f1","2001_2020",18815,242,28091,12262,0,0,1,0,0,0,0,0,0,29837,18021,36439,12262,1172,6228,0,0,0,0,14040,0,676,394,0,0
