"index","GCM","SSP","RUN","PERIOD","Pl","Lw","Fd","Ac","At","Py","Ep","Pj","Sb","Sx","Bb","Bl","Bg","Cw","Dr","Hw","Mb","Pw","Ss","Bc","Ps","Yp","Oc","Ba","Bp","Yc","Hm","Act","Sw"
1,"obs","obs",NA,"1961_1990",36347,280,30208,28238,0,0,0,0,0,0,0,0,0,36498,34679,36566,28238,151,68,0,0,0,0,29996,0,8177,1887,0,0
2,"obs","obs",NA,"2001_2020",28712,1129,36394,27906,0,0,75,0,0,0,0,0,0,36525,35850,36566,27906,909,6662,0,0,0,0,28327,0,847,716,0,0
3,"ACCESS-ESM1-5","ssp245","ensembleMean","2001_2020",18435,1309,36566,18086,0,0,379,0,0,0,0,0,0,36566,36217,36566,18086,1318,14964,0,0,0,0,18065,0,349,349,0,0
4,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2001_2020",11691,2391,36566,11265,0,0,211,0,0,0,0,0,0,36408,36298,36566,11265,2571,17966,0,0,0,0,11502,0,268,268,0,0
5,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2001_2020",10544,3914,36565,10181,0,0,505,0,0,0,0,0,0,36486,36281,36566,10181,2628,16262,0,0,0,0,8675,0,285,285,0,0
6,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2001_2020",17590,1315,36566,17287,0,0,338,0,0,0,0,0,0,36566,36263,36566,17287,726,17022,0,0,0,0,16663,0,303,303,0,0
7,"CNRM-ESM2-1","ssp245","ensembleMean","2001_2020",35213,54,29372,27224,0,0,3,0,0,0,0,0,0,36560,35759,36566,27224,312,983,0,0,0,0,28286,0,7995,807,0,0
8,"CNRM-ESM2-1","ssp245","r1i1p1f2","2001_2020",34939,74,30109,27885,0,0,0,0,0,0,0,0,0,36563,35963,36566,27885,1261,242,0,0,0,0,29675,0,7057,603,0,0
9,"CNRM-ESM2-1","ssp245","r2i1p1f2","2001_2020",23589,95,35900,22368,0,0,0,0,0,0,0,0,0,36562,36003,36566,22368,4683,7957,0,0,0,0,27519,0,1225,563,0,0
10,"CNRM-ESM2-1","ssp245","r3i1p1f2","2001_2020",36159,1,32901,31798,0,0,0,0,0,0,0,0,0,36562,35862,36566,31798,379,20,0,0,0,0,32880,0,4365,704,0,0
11,"EC-Earth3","ssp245","ensembleMean","2001_2020",18842,444,36541,18398,0,0,0,0,0,0,0,0,0,36566,36147,36566,18398,7158,9336,0,0,0,0,25531,0,444,419,0,0
12,"EC-Earth3","ssp245","r15i1p1f1","2001_2020",26734,405,35305,25004,0,0,3,0,0,0,0,0,0,36562,36089,36566,25004,1727,7792,0,0,0,0,26800,0,1734,477,0,0
13,"EC-Earth3","ssp245","r1i1p1f1","2001_2020",4806,93,36566,4452,0,0,0,0,0,0,0,0,0,36566,36212,36566,4452,16473,10678,0,0,0,0,21186,0,354,354,0,0
14,"EC-Earth3","ssp245","r4i1p1f1","2001_2020",19809,1300,36564,19320,0,0,59,0,0,0,0,0,0,36564,36075,36566,19320,4723,10488,0,0,0,0,23175,0,491,491,0,0
15,"GFDL-ESM4","ssp245","ensembleMean","2001_2020",26522,511,35219,24594,0,0,0,0,0,0,0,0,0,36560,35973,36566,24594,2204,7509,0,0,0,0,26880,0,1934,593,0,0
16,"GFDL-ESM4","ssp245","r1i1p1f1","2001_2020",28198,751,34294,25215,0,0,2,0,0,0,0,0,0,36549,35821,36566,25215,2249,5899,0,0,0,0,27456,0,3000,745,0,0
17,"GFDL-ESM4","ssp245","r2i1p1f1","2001_2020",24800,309,34875,22576,0,0,0,0,0,0,0,0,0,36562,36025,36566,22576,3368,8013,0,0,0,0,26176,0,2228,541,0,0
18,"GFDL-ESM4","ssp245","r3i1p1f1","2001_2020",25421,485,36184,24523,0,0,2,0,0,0,0,0,0,36562,36042,36566,24523,2345,8305,0,0,0,0,26905,0,902,524,0,0
19,"GISS-E2-1-G","ssp245","ensembleMean","2001_2020",35932,59,30383,28942,0,0,1,0,0,0,0,0,0,36562,35751,36566,28942,9,620,0,0,0,0,29706,0,6994,815,0,0
20,"GISS-E2-1-G","ssp245","r1i1p3f1","2001_2020",36457,11,31179,30225,0,0,0,0,0,0,0,0,0,36562,35713,36566,30225,40,64,0,0,0,0,31107,0,6236,853,0,0
21,"GISS-E2-1-G","ssp245","r2i1p3f1","2001_2020",36468,0,31725,30710,0,0,0,0,0,0,0,0,0,36559,35635,36566,30710,79,18,0,0,0,0,31720,0,5765,931,0,0
22,"GISS-E2-1-G","ssp245","r3i1p3f1","2001_2020",29141,69,34290,26215,0,0,7,0,0,0,0,0,0,36564,35912,36566,26215,74,7249,0,0,0,0,26867,0,2928,654,0,0
23,"MIROC6","ssp245","ensembleMean","2001_2020",23217,604,36565,22715,0,0,63,0,0,0,0,0,0,36565,36063,36566,22715,504,11551,0,0,0,0,23055,0,503,503,0,0
24,"MIROC6","ssp245","r1i1p1f1","2001_2020",22736,816,36562,22232,0,0,36,0,0,0,0,0,0,36562,36058,36566,22232,1205,11307,0,0,0,0,23093,0,508,508,0,0
25,"MIROC6","ssp245","r2i1p1f1","2001_2020",23843,1214,36562,23274,0,0,827,0,0,0,0,0,0,36562,35993,36566,23274,1074,11459,0,0,0,0,22880,0,573,573,0,0
26,"MIROC6","ssp245","r3i1p1f1","2001_2020",18124,207,36566,17821,0,0,3,0,0,0,0,0,0,36566,36263,36566,17821,3044,13324,0,0,0,0,20958,0,303,303,0,0
27,"MPI-ESM1-2-HR","ssp245","ensembleMean","2001_2020",16303,686,36535,15800,0,0,3,0,0,0,0,0,0,36563,36088,36566,15800,8351,10283,0,0,0,0,23940,0,506,478,0,0
