"AHM","bFFP","CMD","CMD_at","CMD_sm","CMD_sp","CMD_wt","CMD01","CMD02","CMD03","CMD04","CMD05","CMD06","CMD07","CMD08","CMD09","CMD10","CMD11","CMD12","CMI","DD_0","DD_0_01","DD_0_02","DD_0_03","DD_0_04","DD_0_05","DD_0_06","DD_0_07","DD_0_08","DD_0_09","DD_0_10","DD_0_11","DD_0_12","DD_0_at","DD_0_sm","DD_0_sp","DD_0_wt","DD_18","DD_18_01","DD_18_02","DD_18_03","DD_18_04","DD_18_05","DD_18_06","DD_18_07","DD_18_08","DD_18_09","DD_18_10","DD_18_11","DD_18_12","DD_18_at","DD_18_sm","DD_18_sp","DD_18_wt","DD18","DD18_01","DD18_02","DD18_03","DD18_04","DD18_05","DD18_06","DD18_07","DD18_08","DD18_09","DD18_10","DD18_11","DD18_12","DD18_at","DD18_sm","DD18_sp","DD18_wt","DD5","DD5_01","DD5_02","DD5_03","DD5_04","DD5_05","DD5_06","DD5_07","DD5_08","DD5_09","DD5_10","DD5_11","DD5_12","DD5_at","DD5_sm","DD5_sp","DD5_wt","eFFP","EMT","Eref","Eref_at","Eref_sm","Eref_sp","Eref_wt","Eref01","Eref02","Eref03","Eref04","Eref05","Eref06","Eref07","Eref08","Eref09","Eref10","Eref11","Eref12","EXT","FFP","MAP","MAT","MCMT","MSP","MWMT","NFFD","NFFD_at","NFFD_sm","NFFD_sp","NFFD_wt","NFFD01","NFFD02","NFFD03","NFFD04","NFFD05","NFFD06","NFFD07","NFFD08","NFFD09","NFFD10","NFFD11","NFFD12","PAS","PAS_at","PAS_sm","PAS_sp","PAS_wt","PAS01","PAS02","PAS03","PAS04","PAS05","PAS06","PAS07","PAS08","PAS09","PAS10","PAS11","PAS12","PPT","PPT_at","PPT_sm","PPT_sp","PPT_wt","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","RH","RH_at","RH_sm","RH_sp","RH_wt","RH01","RH02","RH03","RH04","RH05","RH06","RH07","RH08","RH09","RH10","RH11","RH12","SHM","Tave","Tave_at","Tave_sm","Tave_sp","Tave_wt","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","TD","Tmax","Tmax_at","Tmax_sm","Tmax_sp","Tmax_wt","Tmax01","Tmax02","Tmax03","Tmax04","Tmax05","Tmax06","Tmax07","Tmax08","Tmax09","Tmax10","Tmax11","Tmax12","Tmin","Tmin_at","Tmin_sm","Tmin_sp","Tmin_wt","Tmin01","Tmin02","Tmin03","Tmin04","Tmin05","Tmin06","Tmin07","Tmin08","Tmin09","Tmin10","Tmin11","Tmin12","PPT_MJ","PPT_JAS","PPT.dormant","CMD.def","CMDMax","CMD.total","DD_delayed"
5.26874812786574,112.373116698203,27.267541749971,0,27.267541749971,0,0,0,0,0,0,0,0.423484461074514,24.8877895550716,1.95626773382492,0,0,0,0,3931.27852541848,157.119610218912,44.4845905824621,29.2237857455523,20.9313460887739,6.23858510214234,0.498436567535744,0,0,0,0.167400353928977,2.12817017137272,15.4548404790693,37.9924551280745,17.750411004371,0,27.668367758452,111.700831456089,3591.73258338023,499.796897078629,410.280180804086,421.160179533474,339.710774640938,253.080783114384,161.53016891985,102.507791618438,95.0495922285829,150.65226857652,277.846170954365,398.527282066045,481.590493844913,827.02572159693,359.087552766872,1013.9517372888,1391.66757172763,46.1933928744155,0.368975353758197,0.186306969260521,0.655778113495213,1.66652626038475,3.90766599921519,4.67288928354434,8.79927834875293,12.7640275162315,10.2520976447843,2.31105730037682,0.455075108979931,0.153714975631718,13.0182300541411,26.2361951485288,6.22997037309515,0.708997298650436,1615.39731468016,15.6903445936936,21.2524026835937,37.4810235001292,73.1208130656734,156.665006033339,229.275691422811,308.249868756143,319.972167711137,250.484947156088,141.174268031094,43.1414596336951,18.8893220927646,434.800674820877,857.497727890091,267.266842599141,55.8320693700519,291.688506874783,-21.6938755523266,605.391174840072,108.80879384504,290.634285609321,170.503355489444,35.4447398962668,9.90452267419886,16.7790219518558,34.562086362549,55.2052309078755,80.73603821902,93.8195938047352,105.556467419611,91.2582243849749,62.281910103012,32.9926576588772,13.5342260831507,8.76119527021206,28.4831074274081,179.31539017658,3541.16257134196,8.21060704901997,1.95802917773984,603.971517988408,15.3185619420978,278.300395725952,77.2035622557359,91.2394311084463,66.0833315724167,43.7740707893535,14.0077950033652,14.425059399969,17.0468472982698,21.3092515650002,27.7272327091467,29.4567859559362,30.9016440363261,30.8810011161839,29.1131907689964,27.5671577861903,20.5232137005492,15.3412163860194,893.510471079499,146.714248518579,17.1693114687052,331.385395636927,398.241515455288,139.672988394695,132.450785408508,176.204616043351,109.999052234478,45.1817273590977,9.30406232549373,3.54375979884856,4.32148934436293,12.0625421082364,28.2920771144254,106.359629295917,126.117741652084,3541.16257134196,1082.70881323518,293.889146393644,751.281220534913,1413.28339117823,492.852702648319,414.07029276082,358.306411313636,233.066015943247,159.90879327803,113.663974674365,80.6965525189395,99.5286192003399,150.173578316733,390.449564602467,542.085670315975,506.36039576909,74.9532446510642,76.0416141651901,70.2876656312054,71.9170423428841,82.2099519386646,82.9493959707172,79.8369538669269,74.0513437617666,71.2878094339583,70.4527916313067,71.125211148121,69.5106092800808,70.2543327422127,70.2990930948664,75.6102506892982,82.8901724355057,83.8633285496005,25.5778522955154,8.21060704901997,9.03197009784737,14.3024358212472,6.9962546805934,2.51176759639189,1.95828301005019,3.20360421182372,4.48162417015365,6.70374818788449,9.80339168374206,12.6397727044439,14.9489740973363,15.3185606619615,13.3068697623972,9.06192242616745,4.72711810497746,2.37341556730177,13.3605327643579,11.9740487883895,12.6493080795894,19.0428377606833,11.1988105194456,5.00523879383961,4.31614512624932,6.07079098094318,8.25778086615392,10.9956965338735,14.3429541583094,17.1744206657727,19.8493207659715,20.1047718503058,18.0023447532497,12.7481883279116,7.19739115760687,4.62878027432633,4.44716530965044,5.41463211610534,9.56203388181108,2.79369884174118,0.0182963989441771,-0.399579106148945,0.336417442704263,0.705467474153381,2.41179984189547,5.26382920917469,8.10512474311503,10.0486274287011,10.5323494736171,8.61139477154468,5.37565652442328,2.25684505234805,0.118050860277213,273.572767952395,330.398750036013,2495.99220441341,0,24.8877895550716,27.267541749971,1.24900533634622
