"index","GCM","SSP","RUN","PERIOD","Pl","Lw","Fd","Ac","At","Py","Ep","Pj","Sb","Sx","Bb","Bl","Bg","Cw","Dr","Hw","Mb","Pw","Ss","Bc","Ps","Yp","Oc","Ba","Bp","Yc","Hm","Act","Sw"
1,"obs","obs",NA,"1961_1990",32152,9452,32165,21439,0,0,8927,0,0,0,0,0,0,32168,21452,40400,21439,9443,8235,0,0,0,0,31465,0,18962,19049,0,0
2,"obs","obs",NA,"2001_2020",31309,8389,39355,21936,0,0,8238,0,0,0,0,0,0,39371,30005,40547,21950,8375,6501,0,0,0,0,24239,0,10552,10611,0,0
3,"ACCESS-ESM1-5","ssp245","ensembleMean","2001_2020",31428,18327,37626,19728,0,0,14213,0,0,0,0,0,0,37626,27394,40383,21196,17982,6109,0,0,0,0,21302,0,13196,13196,0,0
4,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2001_2020",28089,19581,37860,17549,0,0,14361,0,0,0,0,0,0,37826,28525,39507,18720,21465,5457,0,0,0,0,19400,0,11986,11986,0,0
5,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2001_2020",25966,20168,36838,15180,0,0,14477,0,0,0,0,0,0,36838,27622,38760,16750,23760,4461,0,0,0,0,20286,0,12851,12851,0,0
6,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2001_2020",30282,20528,38003,18573,0,0,14291,0,0,0,0,0,0,38003,27623,39897,19902,20503,5720,0,0,0,0,19806,0,12891,12891,0,0
7,"CNRM-ESM2-1","ssp245","ensembleMean","2001_2020",34483,8253,35633,23497,0,0,8075,0,0,0,0,0,0,35677,24648,40590,23498,8248,5894,0,0,0,0,31361,0,15942,15967,0,0
8,"CNRM-ESM2-1","ssp245","r1i1p1f2","2001_2020",34703,7374,36035,23783,0,0,7291,0,0,0,0,0,0,36121,25115,40574,23783,7403,5503,0,0,0,0,31981,0,15460,15501,0,0
9,"CNRM-ESM2-1","ssp245","r2i1p1f2","2001_2020",32841,9484,35902,22172,0,0,8920,0,0,0,0,0,0,35922,25250,40397,22189,9514,6743,0,0,0,0,28629,0,15313,15327,0,0
10,"CNRM-ESM2-1","ssp245","r3i1p1f2","2001_2020",35247,5642,35959,24019,0,0,5605,0,0,0,0,0,0,36064,24732,40562,24020,5642,5096,0,0,0,0,34246,0,15830,15878,0,0
11,"EC-Earth3","ssp245","ensembleMean","2001_2020",33426,10157,37053,22566,0,0,9548,0,0,0,0,0,0,37111,26437,40502,22810,10063,5989,0,0,0,0,27558,0,14146,14151,0,0
12,"EC-Earth3","ssp245","r15i1p1f1","2001_2020",35167,8832,36675,24430,0,0,8664,0,0,0,0,0,0,36764,25962,40598,24454,8827,4948,0,0,0,0,30452,0,14643,14658,0,0
13,"EC-Earth3","ssp245","r1i1p1f1","2001_2020",26169,10066,35801,17733,0,0,8541,0,0,0,0,0,0,35807,27959,38168,18327,12949,6337,0,0,0,0,25729,0,12466,12466,0,0
14,"EC-Earth3","ssp245","r4i1p1f1","2001_2020",33908,14979,35893,20379,0,0,13533,0,0,0,0,0,0,35931,25858,40403,23873,12316,4642,0,0,0,0,25915,0,14744,14752,0,0
15,"GFDL-ESM4","ssp245","ensembleMean","2001_2020",32839,10418,35062,22298,0,0,9638,0,0,0,0,0,0,35087,24576,40272,22353,10498,6491,0,0,0,0,28750,0,15900,15923,0,0
16,"GFDL-ESM4","ssp245","r1i1p1f1","2001_2020",32418,11956,33884,21897,0,0,10632,0,0,0,0,0,0,33902,23736,40027,22270,12019,6562,0,0,0,0,28731,0,16657,16681,0,0
17,"GFDL-ESM4","ssp245","r2i1p1f1","2001_2020",32867,8014,35618,22141,0,0,7728,0,0,0,0,0,0,35642,24892,40292,22141,8103,6336,0,0,0,0,30063,0,15561,15575,0,0
18,"GFDL-ESM4","ssp245","r3i1p1f1","2001_2020",31865,11640,35389,21115,0,0,10186,0,0,0,0,0,0,35417,24888,40289,21364,11731,7138,0,0,0,0,27143,0,15625,15639,0,0
19,"GISS-E2-1-G","ssp245","ensembleMean","2001_2020",33680,11857,35040,23257,0,0,11510,0,0,0,0,0,0,35087,24835,40410,23475,11795,6297,0,0,0,0,27855,0,15734,15765,0,0
20,"GISS-E2-1-G","ssp245","r1i1p3f1","2001_2020",33947,11627,34526,23277,0,0,11283,0,0,0,0,0,0,34587,24465,40187,23886,11469,5680,0,0,0,0,29105,0,16051,16108,0,0
21,"GISS-E2-1-G","ssp245","r2i1p3f1","2001_2020",32974,10750,34334,23023,0,0,10489,0,0,0,0,0,0,34398,24447,39845,23087,11426,5915,0,0,0,0,29304,0,15966,16034,0,0
22,"GISS-E2-1-G","ssp245","r3i1p3f1","2001_2020",32602,13287,35584,21606,0,0,12530,0,0,0,0,0,0,35593,25689,40374,22707,12344,6934,0,0,0,0,25223,0,14888,14893,0,0
23,"MIROC6","ssp245","ensembleMean","2001_2020",33024,10960,36800,22722,0,0,10539,0,0,0,0,0,0,36813,26655,40599,22879,10802,6817,0,0,0,0,26298,0,13959,13963,0,0
24,"MIROC6","ssp245","r1i1p1f1","2001_2020",33018,13265,36751,22161,0,0,12188,0,0,0,0,0,0,36751,26615,40487,22882,12546,6781,0,0,0,0,24680,0,13984,13986,0,0
25,"MIROC6","ssp245","r2i1p1f1","2001_2020",32598,9987,36439,22308,0,0,9563,0,0,0,0,0,0,36451,26179,40548,22338,10044,7044,0,0,0,0,27290,0,14428,14436,0,0
