"index","GCM","SSP","RUN","PERIOD","Pl","Lw","Fd","Ac","At","Py","Ep","Pj","Sb","Sx","Bb","Bl","Bg","Cw","Dr","Hw","Mb","Pw","Ss","Bc","Ps","Yp","Oc","Ba","Bp","Yc","Hm","Act","Sw"
1,"obs","obs",NA,"1961_1990",32152,9452,32165,21439,0,0,8927,0,0,0,0,0,0,32168,21452,40400,21439,9443,8235,0,0,0,0,31465,0,18962,19049,0,0
2,"obs","obs",NA,"2001_2020",24106,3866,32165,13370,0,0,3435,0,0,0,0,0,0,32159,21452,40371,13384,3844,1090,0,0,0,0,23989,0,10389,10491,0,0
3,"ACCESS-ESM1-5","ssp245","ensembleMean","2001_2020",26002,6422,32111,14635,0,0,5897,0,0,0,0,0,0,32113,21451,40176,16103,6184,2586,0,0,0,0,21006,0,12989,13076,0,0
4,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2001_2020",22643,6225,32024,12704,0,0,5700,0,0,0,0,0,0,31993,21451,39309,13875,6066,1503,0,0,0,0,19163,0,11780,11867,0,0
5,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2001_2020",21355,6684,31870,12508,0,0,6159,0,0,0,0,0,0,31872,21436,38576,14078,6598,1760,0,0,0,0,20052,0,12630,12717,0,0
6,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2001_2020",24483,6408,31990,13529,0,0,5883,0,0,0,0,0,0,31993,21448,39696,14858,6192,1748,0,0,0,0,19555,0,12682,12769,0,0
7,"CNRM-ESM2-1","ssp245","ensembleMean","2001_2020",30954,7110,32117,20282,0,0,6885,0,0,0,0,0,0,32119,21445,40399,20283,7087,4766,0,0,0,0,30078,0,15758,15845,0,0
8,"CNRM-ESM2-1","ssp245","r1i1p1f2","2001_2020",30774,6362,32119,20131,0,0,6199,0,0,0,0,0,0,32122,21447,40386,20131,6349,4353,0,0,0,0,30134,0,15280,15380,0,0
9,"CNRM-ESM2-1","ssp245","r2i1p1f2","2001_2020",28971,6552,32043,18389,0,0,6176,0,0,0,0,0,0,32045,21443,40202,18406,6527,4306,0,0,0,0,27691,0,15120,15207,0,0
10,"CNRM-ESM2-1","ssp245","r3i1p1f2","2001_2020",31394,5242,32119,20702,0,0,5154,0,0,0,0,0,0,32122,21427,40374,20703,5235,4418,0,0,0,0,30972,0,15631,15737,0,0
