"index","GCM","SSP","RUN","PERIOD","Pl","Lw","Fd","Ac","At","Py","Ep","Pj","Sb","Sx","Bb","Bl","Bg","Cw","Dr","Hw","Mb","Pw","Ss","Bc","Ps","Yp","Oc","Ba","Bp","Yc","Hm","Act","Sw"
1,"obs","obs",NA,"1961_1990",0,0,32165,21439,0,0,8927,0,0,0,0,14,0,32168,21452,40414,21439,9479,30935,0,0,0,0,31487,27,18975,19059,0,0
2,"obs","obs",NA,"2001_2020",0,0,39355,21950,0,0,8238,0,0,0,0,10,2746,39380,30005,40557,25662,8399,29412,0,0,0,0,24239,10,10552,10611,0,0
3,"ACCESS-ESM1-5","ssp245","ensembleMean","2001_2020",0,0,37626,21196,0,0,14213,0,0,0,0,207,1613,37626,27394,40590,24065,19767,19210,0,0,0,0,21412,1440,14429,13196,0,0
4,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2001_2020",0,0,37860,18720,0,0,14361,0,0,0,0,1004,2610,37860,28525,40511,22596,23970,13931,0,0,0,0,19730,4389,15371,11986,0,0
5,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2001_2020",0,0,36838,16750,0,0,14477,0,0,0,0,1713,2981,36838,27622,40473,20746,27233,10259,0,0,0,0,20476,7065,18203,12851,0,0
6,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2001_2020",0,0,38003,19902,0,0,14291,0,0,0,0,617,1891,38003,27623,40514,23009,23149,15474,0,0,0,0,20506,2621,14895,12891,0,0
7,"CNRM-ESM2-1","ssp245","ensembleMean","2001_2020",0,0,35633,23498,0,0,8075,0,0,0,0,0,213,35677,24648,40590,23998,8253,32124,0,0,0,0,31365,0,15942,15967,0,0
8,"CNRM-ESM2-1","ssp245","r1i1p1f2","2001_2020",0,0,36035,23783,0,0,7291,0,0,0,0,1,339,36121,25115,40575,24394,7404,32832,0,0,0,0,31981,30,15489,15501,0,0
9,"CNRM-ESM2-1","ssp245","r2i1p1f2","2001_2020",0,0,35902,22189,0,0,8920,0,0,0,0,166,766,35922,25250,40563,23729,9697,30100,0,0,0,0,28629,213,15360,15327,0,0
10,"CNRM-ESM2-1","ssp245","r3i1p1f2","2001_2020",0,0,35959,24020,0,0,5605,0,0,0,0,0,218,36064,24732,40562,24369,5643,34701,0,0,0,0,34246,1,15831,15878,0,0
11,"EC-Earth3","ssp245","ensembleMean","2001_2020",0,0,37053,22810,0,0,9548,0,0,0,0,81,937,37111,26437,40583,24483,10388,29258,0,0,0,0,27558,231,14296,14151,0,0
12,"EC-Earth3","ssp245","r15i1p1f1","2001_2020",0,0,36675,24454,0,0,8664,0,0,0,0,7,464,36764,25962,40605,25104,8858,31283,0,0,0,0,30452,26,14662,14658,0,0
13,"EC-Earth3","ssp245","r1i1p1f1","2001_2020",0,0,35801,18327,0,0,8541,0,0,0,0,2257,2172,35807,27959,40425,21920,15813,22440,0,0,0,0,25742,5747,15956,12466,0,0
14,"EC-Earth3","ssp245","r4i1p1f1","2001_2020",0,0,35893,23873,0,0,13533,0,0,0,0,199,946,35931,25858,40602,24951,16085,23571,0,0,0,0,25991,1106,15651,14752,0,0
15,"GFDL-ESM4","ssp245","ensembleMean","2001_2020",0,0,35062,22353,0,0,9638,0,0,0,0,204,805,35087,24576,40476,23779,10759,28912,0,0,0,0,28752,341,16037,15923,0,0
16,"GFDL-ESM4","ssp245","r1i1p1f1","2001_2020",0,0,33884,22270,0,0,10632,0,0,0,0,366,591,33902,23736,40393,23277,12778,27024,0,0,0,0,28751,822,17113,16681,0,0
17,"GFDL-ESM4","ssp245","r2i1p1f1","2001_2020",0,0,35618,22141,0,0,7728,0,0,0,0,161,1000,35642,24892,40453,23800,8264,31189,0,0,0,0,30063,250,15650,15575,0,0
18,"GFDL-ESM4","ssp245","r3i1p1f1","2001_2020",0,0,35389,21364,0,0,10186,0,0,0,0,224,920,35417,24888,40513,23153,12230,27363,0,0,0,0,27169,590,15991,15639,0,0
19,"GISS-E2-1-G","ssp245","ensembleMean","2001_2020",0,0,35040,23475,0,0,11510,0,0,0,0,159,277,35087,24835,40569,24145,12172,28120,0,0,0,0,27855,315,15890,15765,0,0
20,"GISS-E2-1-G","ssp245","r1i1p3f1","2001_2020",0,0,34526,23886,0,0,11283,0,0,0,0,329,109,34587,24465,40516,24014,12407,28000,0,0,0,0,29105,780,16502,16108,0,0
21,"GISS-E2-1-G","ssp245","r2i1p3f1","2001_2020",0,0,34334,23087,0,0,10489,0,0,0,0,568,216,34398,24447,40413,23634,12058,28139,0,0,0,0,29304,1308,16706,16034,0,0
22,"GISS-E2-1-G","ssp245","r3i1p3f1","2001_2020",0,0,35584,22707,0,0,12530,0,0,0,0,203,671,35593,25689,40577,24109,13657,26249,0,0,0,0,25232,370,15055,14893,0,0
23,"MIROC6","ssp245","ensembleMean","2001_2020",0,0,36800,22879,0,0,10539,0,0,0,0,15,758,36813,26655,40614,24616,10975,28881,0,0,0,0,26299,15,13959,13963,0,0
24,"MIROC6","ssp245","r1i1p1f1","2001_2020",0,0,36751,22882,0,0,12188,0,0,0,0,112,685,36751,26615,40599,24543,13380,26534,0,0,0,0,24681,115,13987,13986,0,0
25,"MIROC6","ssp245","r2i1p1f1","2001_2020",0,0,36439,22338,0,0,9563,0,0,0,0,59,815,36451,26179,40607,24182,10137,29655,0,0,0,0,27294,150,14519,14436,0,0
26,"MPI-ESM1-2-HR","ssp245","ensembleMean","2001_2020",0,0,33475,18188,0,0,11426,0,0,0,0,2439,1764,33475,25017,40103,21008,21400,16939,0,0,0,0,24547,5138,17785,15086,0,0
27,"MPI-ESM1-2-HR","ssp245","r1i1p1f1","2001_2020",0,0,33306,17716,0,0,12144,0,0,0,0,2857,2209,33306,25315,40223,20770,23478,14536,0,0,0,0,24556,6933,18984,14908,0,0
28,"MPI-ESM1-2-HR","ssp245","r2i1p1f1","2001_2020",0,0,33972,17856,0,0,10236,0,0,0,0,2103,1738,33972,24863,40111,20931,19685,18688,0,0,0,0,25006,4241,17386,15248,0,0
29,"MRI-ESM2-0","ssp245","ensembleMean","2001_2020",0,0,36276,21863,0,0,11899,0,0,0,0,302,1037,36280,26307,40532,23998,14076,25419,0,0,0,0,24643,756,14679,14226,0,0
30,"MRI-ESM2-0","ssp245","r1i1p1f1","2001_2020",0,0,36276,21863,0,0,11899,0,0,0,0,302,1037,36280,26307,40532,23998,14076,25419,0,0,0,0,24643,756,14679,14226,0,0
31,"ensembleMean","ssp245","ensembleMean","2001_2020",0,0,36073,22343,0,0,11355,0,0,0,0,160,877,36084,25961,40510,24060,12605,27028,0,0,0,0,25739,362,14751,14554,0,0
32,"ACCESS-ESM1-5","ssp245","ensembleMean","2021_2040",0,0,40305,21100,0,0,12866,0,0,0,0,109,4110,40305,33496,40620,27424,18685,17825,0,0,0,0,17341,2092,9107,7124,0,0
33,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2021_2040",0,0,40478,21037,0,0,11983,0,0,0,0,66,3337,40478,33193,40621,26763,17442,19842,0,0,0,0,17671,1255,8617,7428,0,0
34,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2021_2040",0,0,40384,21725,0,0,13799,0,0,0,0,30,2745,40384,31824,40621,26734,19370,18506,0,0,0,0,18213,1520,10287,8797,0,0
35,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2021_2040",0,0,40341,22228,0,0,11381,0,0,0,0,43,5407,40341,34991,40620,29496,14183,21030,0,0,0,0,18379,1946,7532,5629,0,0
36,"CNRM-ESM2-1","ssp245","ensembleMean","2021_2040",0,0,38973,23040,0,0,8404,0,0,0,0,77,1824,39006,29496,40619,26181,8768,30027,0,0,0,0,25880,198,11244,11123,0,0
37,"CNRM-ESM2-1","ssp245","r1i1p1f2","2021_2040",0,0,37492,19578,0,0,9803,0,0,0,0,1404,2507,37495,29964,40560,23608,16891,21162,0,0,0,0,23926,4959,14151,10596,0,0
38,"CNRM-ESM2-1","ssp245","r2i1p1f2","2021_2040",0,0,38531,23509,0,0,9159,0,0,0,0,49,757,38531,28576,40621,25754,9890,29969,0,0,0,0,26652,301,12297,12045,0,0
39,"CNRM-ESM2-1","ssp245","r3i1p1f2","2021_2040",0,0,38751,22169,0,0,6199,0,0,0,0,103,1375,38790,28635,40604,24946,6448,32781,0,0,0,0,28042,206,12072,11985,0,0
40,"EC-Earth3","ssp245","ensembleMean","2021_2040",0,0,39813,22743,0,0,6915,0,0,0,0,149,2317,39816,31463,40616,27115,7838,30461,0,0,0,0,25427,595,9599,9153,0,0
41,"EC-Earth3","ssp245","r15i1p1f1","2021_2040",2,0,38237,21113,0,0,8872,0,0,0,0,895,1580,38276,29381,40593,24269,12162,26851,0,0,0,0,25717,3157,13476,11216,0,0
42,"EC-Earth3","ssp245","r1i1p1f1","2021_2040",0,0,40247,25510,0,0,7287,0,0,0,0,6,782,40247,32428,40621,28014,7514,32325,0,0,0,0,26493,83,8270,8193,0,0
43,"EC-Earth3","ssp245","r4i1p1f1","2021_2040",0,0,38941,19515,0,0,7408,0,0,0,0,1074,3255,38941,31720,40596,25106,12684,24657,0,0,0,0,23176,3267,11069,8876,0,0
