"index","GCM","SSP","RUN","PERIOD","Pl","Lw","Fd","Ac","At","Py","Ep","Pj","Sb","Sx","Bb","Bl","Bg","Cw","Dr","Hw","Mb","Pw","Ss","Bc","Ps","Yp","Oc","Ba","Bp","Yc","Hm","Act","Sw"
1,"obs","obs",NA,"1961_1990",0,0,6963,18326,0,0,4464,0,0,0,0,7,8927,30764,16089,28254,6722,6963,17040,0,0,0,0,31486,0,11670,11340,0,0
2,"obs","obs",NA,"2001_2020",0,0,5646,13914,0,0,1718,0,0,0,0,0,5494,30554,16089,30665,5114,2894,14407,0,0,0,0,23989,0,5510,5468,0,0
3,"ACCESS-ESM1-5","ssp245","ensembleMean","2001_2020",0,0,6355,16636,0,0,2948,0,0,0,0,0,6849,30416,16088,30417,5815,4722,10240,0,0,0,0,21116,0,8196,5266,0,0
4,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2001_2020",0,0,6306,16132,0,0,2850,0,0,0,0,0,6808,30329,16088,30283,5774,4610,10312,0,0,0,0,19493,0,7734,4138,0,0
5,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2001_2020",0,0,6540,17353,0,0,3080,0,0,0,0,0,7286,30315,16077,29668,6057,4966,10332,0,0,0,0,20242,0,8549,4508,0,0
6,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2001_2020",0,0,6256,16190,0,0,2942,0,0,0,0,0,6816,30134,16086,30635,5734,4726,9469,0,0,0,0,20255,0,8312,4233,0,0
7,"CNRM-ESM2-1","ssp245","ensembleMean","2001_2020",0,0,5676,17380,0,0,3442,0,0,0,0,0,7045,30934,16084,29288,5480,5301,16227,0,0,0,0,30086,0,9126,9060,0,0
8,"CNRM-ESM2-1","ssp245","r1i1p1f2","2001_2020",0,0,5214,17162,0,0,3100,0,0,0,0,0,6453,30996,16085,29356,5049,4756,16327,0,0,0,0,30136,0,8767,8760,0,0
9,"CNRM-ESM2-1","ssp245","r2i1p1f2","2001_2020",0,0,5976,16553,0,0,3088,0,0,0,0,0,6746,30575,16082,29530,5580,4864,15088,0,0,0,0,27690,0,8828,8479,0,0
10,"CNRM-ESM2-1","ssp245","r3i1p1f2","2001_2020",0,0,4185,17090,0,0,2577,0,0,0,0,0,5318,31070,16070,29244,4099,3923,16710,0,0,0,0,30976,0,8952,8950,0,0
11,"EC-Earth3","ssp245","ensembleMean","2001_2020",0,0,5855,16435,0,0,2914,0,0,0,0,0,6530,30696,16089,29904,5433,4624,14487,0,0,0,0,26558,0,7969,7583,0,0
12,"EC-Earth3","ssp245","r15i1p1f1","2001_2020",0,0,5635,17424,0,0,3328,0,0,0,0,0,7004,31086,16089,29512,5449,5142,15666,0,0,0,0,29227,0,8218,8154,0,0
13,"EC-Earth3","ssp245","r1i1p1f1","2001_2020",0,0,5909,15047,0,0,2252,0,0,0,0,0,5864,29941,16084,29659,5327,3691,14430,0,0,0,0,24901,0,7611,6554,0,0
14,"EC-Earth3","ssp245","r4i1p1f1","2001_2020",0,0,6596,19251,0,0,3696,0,0,0,0,0,8040,31109,16086,29852,6272,5523,12138,0,0,0,0,25246,0,8756,7801,0,0
15,"GFDL-ESM4","ssp245","ensembleMean","2001_2020",0,0,6298,17430,0,0,3354,0,0,0,0,0,7278,30678,16066,29048,5914,5285,14662,0,0,0,0,28082,0,9368,8863,0,0
16,"GFDL-ESM4","ssp245","r1i1p1f1","2001_2020",0,0,6662,18262,0,0,3758,0,0,0,0,1,7951,30619,15980,28642,6296,5854,14072,0,0,0,0,28178,0,10080,9245,0,0
17,"GFDL-ESM4","ssp245","r2i1p1f1","2001_2020",0,0,5929,16724,0,0,3108,0,0,0,0,0,6829,30720,16088,29203,5609,4842,16030,0,0,0,0,29146,0,8940,8794,0,0
18,"GFDL-ESM4","ssp245","r3i1p1f1","2001_2020",0,0,6132,16813,0,0,3074,0,0,0,0,0,6788,30403,16064,29400,5655,4902,13668,0,0,0,0,26248,0,9304,8320,0,0
19,"GISS-E2-1-G","ssp245","ensembleMean","2001_2020",0,0,6502,18208,0,0,3864,0,0,0,0,0,7935,30882,16084,29170,6213,5974,14287,0,0,0,0,27373,0,9218,9024,0,0
20,"GISS-E2-1-G","ssp245","r1i1p3f1","2001_2020",0,0,6590,18849,0,0,4202,0,0,0,0,1,8487,31030,16078,28936,6415,6378,14908,0,0,0,0,28560,0,9503,9314,0,0
21,"GISS-E2-1-G","ssp245","r2i1p3f1","2001_2020",0,0,6557,18360,0,0,3993,0,0,0,0,2,8148,30914,16062,28784,6338,6132,15256,0,0,0,0,28808,0,9467,9338,0,0
22,"GISS-E2-1-G","ssp245","r3i1p3f1","2001_2020",0,0,6362,17483,0,0,3362,0,0,0,0,0,7228,30626,16089,29721,5912,5298,12762,0,0,0,0,24754,0,8742,8253,0,0
23,"MIROC6","ssp245","ensembleMean","2001_2020",0,0,6191,16310,0,0,3112,0,0,0,0,0,6792,30641,16089,29999,5689,4957,14258,0,0,0,0,25748,0,7898,7654,0,0
24,"MIROC6","ssp245","r1i1p1f1","2001_2020",0,0,6238,16655,0,0,3166,0,0,0,0,0,6845,30539,16088,30142,5708,5046,12740,0,0,0,0,24146,0,8082,7348,0,0
25,"MIROC6","ssp245","r2i1p1f1","2001_2020",0,0,6137,16174,0,0,3054,0,0,0,0,0,6710,30584,16089,29843,5648,4860,14875,0,0,0,0,26623,0,8224,7980,0,0
26,"MPI-ESM1-2-HR","ssp245","ensembleMean","2001_2020",0,0,6334,16894,0,0,2884,0,0,0,0,0,6820,29364,15937,28888,5831,4622,10438,0,0,0,0,23933,0,10040,6842,0,0
27,"MPI-ESM1-2-HR","ssp245","r1i1p1f1","2001_2020",0,0,6627,17871,0,0,3016,0,0,0,0,0,7274,29810,15926,28613,6168,4810,10628,0,0,0,0,24044,0,9936,6980,0,0
28,"MPI-ESM1-2-HR","ssp245","r2i1p1f1","2001_2020",0,0,6220,16068,0,0,2702,0,0,0,0,0,6483,29169,15936,29171,5671,4362,10862,0,0,0,0,24316,0,10035,6722,0,0
29,"MRI-ESM2-0","ssp245","ensembleMean","2001_2020",0,0,6171,16643,0,0,2954,0,0,0,0,0,6638,30399,16086,29886,5638,4729,12413,0,0,0,0,23945,0,8377,7424,0,0
30,"MRI-ESM2-0","ssp245","r1i1p1f1","2001_2020",0,0,6171,16643,0,0,2954,0,0,0,0,0,6638,30399,16086,29886,5638,4729,12413,0,0,0,0,23945,0,8377,7424,0,0
31,"ensembleMean","ssp245","ensembleMean","2001_2020",0,0,6282,16853,0,0,3169,0,0,0,0,0,6993,30565,16088,29666,5806,5040,13375,0,0,0,0,25175,0,8465,7886,0,0
32,"ACCESS-ESM1-5","ssp245","ensembleMean","2021_2040",0,0,6874,13280,0,0,1677,0,0,0,0,0,5406,30528,16089,31152,5867,2894,11404,0,0,0,0,17118,0,4249,2132,0,0
33,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2021_2040",0,0,6870,12153,0,0,1685,0,0,0,0,0,5199,30192,16089,31537,5796,2921,12320,0,0,0,0,17460,0,4591,1788,0,0
34,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2021_2040",0,0,6865,14010,0,0,2186,0,0,0,0,0,5870,30518,16089,31262,5933,3641,11157,0,0,0,0,17990,0,5282,2503,0,0
35,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2021_2040",0,0,6879,13650,0,0,1004,0,0,0,0,0,5048,30766,16089,30657,5860,1862,11537,0,0,0,0,18129,0,2980,2426,0,0
