"index","GCM","SSP","RUN","PERIOD","Pl","Lw","Fd","Ac","At","Py","Ep","Pj","Sb","Sx","Bb","Bl","Bg","Cw","Dr","Hw","Mb","Pw","Ss","Bc","Ps","Yp","Oc","Ba","Bp","Yc","Hm","Act","Sw"
1,"obs","obs",NA,"1961_1990",0,0,9452,21452,0,0,8927,0,0,0,0,14,8927,32168,21452,40414,8962,9452,22716,0,0,0,0,31487,0,18962,18556,0,0
2,"obs","obs",NA,"2001_2020",0,0,12110,24696,0,0,8238,0,0,0,0,10,10984,39380,30005,40557,11959,8389,30991,0,0,9,0,24239,0,10552,10460,0,0
3,"ACCESS-ESM1-5","ssp245","ensembleMean","2001_2020",0,0,21196,24042,0,0,14213,0,0,0,0,207,15826,37626,27394,40590,18425,18327,19299,0,0,0,0,21412,0,13196,9192,0,0
4,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2001_2020",0,0,23491,24715,0,0,14361,0,0,0,0,1004,16971,37860,28525,40511,21986,19581,18279,0,0,34,0,19730,0,11986,7096,0,0
5,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2001_2020",0,0,24164,25083,0,0,14477,0,0,0,0,1713,17458,36838,27622,40473,24015,20168,16670,0,0,0,0,20476,0,12851,7350,0,0
6,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2001_2020",0,0,23635,23797,0,0,14291,0,0,0,0,617,16182,38003,27623,40514,20102,20528,17475,0,0,0,0,20506,0,12891,7354,0,0
7,"CNRM-ESM2-1","ssp245","ensembleMean","2001_2020",0,0,8753,23711,0,0,8075,0,0,0,0,0,8288,35677,24648,40590,8579,8253,27424,0,0,0,0,31365,0,15942,15793,0,0
8,"CNRM-ESM2-1","ssp245","r1i1p1f2","2001_2020",0,0,7985,24151,0,0,7291,0,0,0,0,1,7630,36121,25115,40575,7931,7374,28747,0,0,0,0,31981,0,15460,15418,0,0
9,"CNRM-ESM2-1","ssp245","r2i1p1f2","2001_2020",0,0,11024,23002,0,0,8920,0,0,0,0,166,9686,35922,25250,40563,10507,9484,26438,0,0,0,0,28629,0,15313,14763,0,0
10,"CNRM-ESM2-1","ssp245","r3i1p1f2","2001_2020",0,0,5991,24239,0,0,5605,0,0,0,0,0,5823,36064,24732,40562,5955,5642,30422,0,0,0,0,34246,0,15830,15841,0,0
