"index","GCM","SSP","RUN","PERIOD","Pl","Lw","Fd","Ac","At","Py","Ep","Pj","Sb","Sx","Bb","Bl","Bg","Cw","Dr","Hw","Mb","Pw","Ss","Bc","Ps","Yp","Oc","Ba","Bp","Yc","Hm","Act","Sw"
1,"obs","obs",NA,"1961_1990",54991,19599,21803,3937,38585,217,8112,0,847,31590,0,25860,9,3559,163,3131,72,16,161,21,0,0,0,320,0,248,209,0,0
2,"obs","obs",NA,"2001_2020",54511,23502,26628,4258,41182,1424,7688,0,484,29728,0,24005,7,4178,180,3553,164,383,168,55,0,0,0,282,0,208,193,0,0
3,"ACCESS-ESM1-5","ssp245","ensembleMean","2001_2020",53205,27988,39238,5969,40684,4217,10327,0,578,31169,0,27416,8,8270,311,5992,314,3485,358,6,0,0,0,1011,0,545,474,0,0
4,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2001_2020",39630,17812,30222,4672,30035,6805,6783,0,15,26349,0,27140,203,5449,185,4264,303,1259,152,91,0,0,0,845,0,417,512,0,0
5,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2001_2020",49613,27456,41247,4941,35900,8693,7688,0,78,31144,0,29361,40,6591,301,5222,257,1768,291,6,0,0,0,1359,0,778,675,0,0
6,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2001_2020",48346,19523,32954,4903,37581,2318,7323,0,291,23098,0,22118,194,5747,127,4766,205,1817,142,36,0,0,0,621,0,311,417,0,0
7,"CNRM-ESM2-1","ssp245","ensembleMean","2001_2020",55349,30561,35972,6979,42495,2204,10671,0,443,37657,0,30270,13,6496,313,6763,127,1122,453,36,0,0,0,825,0,565,716,0,0
8,"CNRM-ESM2-1","ssp245","r1i1p1f2","2001_2020",52111,33018,39251,6915,42054,4617,11970,0,137,40637,0,32078,3,10982,374,10124,232,4335,638,83,0,0,0,1456,0,721,886,0,0
9,"CNRM-ESM2-1","ssp245","r2i1p1f2","2001_2020",53649,28417,36119,5428,41569,4363,9687,0,228,32503,0,28648,19,6275,279,5736,188,2027,339,5,0,0,0,743,0,529,445,0,0
10,"CNRM-ESM2-1","ssp245","r3i1p1f2","2001_2020",55716,31021,35105,7463,41803,2255,10695,0,546,39959,0,32577,9,6779,310,7171,108,423,401,24,0,0,0,787,0,519,669,0,0
11,"EC-Earth3","ssp245","ensembleMean","2001_2020",56140,31631,40459,8022,42128,2239,10877,0,1152,38519,0,32069,13,5885,385,6321,262,1581,414,8,0,0,0,949,0,494,626,0,0
12,"EC-Earth3","ssp245","r15i1p1f1","2001_2020",55530,27486,35915,7104,42588,806,10624,0,2714,34068,0,27952,10,4710,311,4982,249,886,357,21,0,0,0,796,0,425,485,0,0
13,"EC-Earth3","ssp245","r1i1p1f1","2001_2020",47336,21521,29629,9438,37871,389,11248,0,3072,35951,0,32048,3,3484,192,3699,251,158,186,118,0,0,0,406,0,184,405,0,0
14,"EC-Earth3","ssp245","r4i1p1f1","2001_2020",54350,28842,40977,7252,40580,3132,9255,0,240,35628,0,31300,17,5130,295,5324,239,1536,333,6,0,0,0,903,0,546,536,0,0
15,"GFDL-ESM4","ssp245","ensembleMean","2001_2020",54485,25710,32280,6534,42559,1689,10021,0,1415,30760,0,26558,9,5342,249,5366,215,797,294,8,0,0,0,590,0,354,346,0,0
16,"GFDL-ESM4","ssp245","r1i1p1f1","2001_2020",55436,24109,28604,5631,43067,478,10053,0,2069,31826,0,25218,1,4103,165,4181,177,219,216,105,0,0,0,344,0,219,396,0,0
17,"GFDL-ESM4","ssp245","r2i1p1f1","2001_2020",53152,25514,32575,6329,41305,3288,9629,0,696,28956,0,26743,14,6031,205,5328,216,1305,255,17,0,0,0,541,0,323,297,0,0
18,"GFDL-ESM4","ssp245","r3i1p1f1","2001_2020",54550,29607,37009,7006,42077,4062,10473,0,871,33647,0,30766,22,6343,262,5814,153,1953,378,0,0,0,0,1025,0,544,496,0,0
19,"GISS-E2-1-G","ssp245","ensembleMean","2001_2020",55316,27098,31439,6987,43461,276,11614,0,1792,35482,0,27691,6,6260,272,6627,196,1145,411,127,0,0,0,720,0,496,660,0,0
20,"GISS-E2-1-G","ssp245","r1i1p3f1","2001_2020",55631,28463,31390,7776,43206,284,12778,0,2658,41077,0,30582,4,5503,230,6119,103,1045,438,124,0,0,0,715,0,492,953,0,0
21,"GISS-E2-1-G","ssp245","r2i1p3f1","2001_2020",54804,24026,26508,10924,42866,165,13950,0,466,36840,0,27948,3,6615,150,6892,140,265,293,198,0,0,0,482,0,320,691,0,0
22,"GISS-E2-1-G","ssp245","r3i1p3f1","2001_2020",54495,26433,30819,5983,41859,1205,9985,0,681,32292,0,26401,19,5609,284,5604,157,860,372,10,0,0,0,757,0,529,435,0,0
23,"MIROC6","ssp245","ensembleMean","2001_2020",51611,27135,35509,6299,41447,5162,10503,0,315,32079,0,28937,17,6589,318,6090,178,2357,493,22,0,0,0,965,0,652,575,0,0
24,"MIROC6","ssp245","r1i1p1f1","2001_2020",53226,28234,35487,6499,41385,4594,10283,0,269,32884,0,29971,18,5731,262,5772,198,1570,371,3,0,0,0,743,0,487,408,0,0
25,"MIROC6","ssp245","r2i1p1f1","2001_2020",50870,22818,30952,4299,40130,1223,10369,0,350,26454,0,22851,16,7396,316,5849,156,3723,405,16,0,0,0,1001,0,584,536,0,0
26,"MIROC6","ssp245","r3i1p1f1","2001_2020",51576,30700,40578,6437,42127,10026,10647,0,104,37532,0,34035,20,7188,329,6191,111,2868,580,125,0,0,0,1214,0,758,828,0,0
27,"MPI-ESM1-2-HR","ssp245","ensembleMean","2001_2020",53728,26828,35177,4735,41494,3567,9013,0,300,28772,0,25426,13,6587,245,4886,252,2480,277,16,0,0,0,788,0,411,352,0,0
28,"MPI-ESM1-2-HR","ssp245","r1i1p1f1","2001_2020",55276,24530,32746,6258,43455,767,10227,0,1050,28693,0,25429,10,5361,246,5286,317,1178,217,32,0,0,0,565,0,242,313,0,0
29,"MPI-ESM1-2-HR","ssp245","r2i1p1f1","2001_2020",51748,29620,37543,3640,38571,12410,6199,0,172,32433,0,30097,44,5556,241,4283,134,1315,277,0,0,0,0,1389,0,842,831,0,0
30,"MRI-ESM2-0","ssp245","ensembleMean","2001_2020",55422,35018,41800,8295,41199,3624,11857,0,316,42621,0,33897,18,6760,404,7445,217,2126,497,2,0,0,0,1331,0,747,924,0,0
