"index","GCM","SSP","RUN","PERIOD","Pl","Lw","Fd","Ac","At","Py","Ep","Pj","Sb","Sx","Bb","Bl","Bg","Cw","Dr","Hw","Mb","Pw","Ss","Bc","Ps","Yp","Oc","Ba","Bp","Yc","Hm","Act","Sw"
1,"obs","obs",NA,"1961_1990",48185,16,239,33112,20941,0,474,0,877,53725,0,27694,112,3424,163,2955,159,96,228,21,0,0,0,327,9,248,188,0,0
2,"obs","obs",NA,"2001_2020",46469,61,1039,32078,19653,7,1282,0,561,53502,0,24815,91,4199,180,3650,204,47,301,62,0,0,0,282,7,208,171,0,0
3,"ACCESS-ESM1-5","ssp245","ensembleMean","2001_2020",40614,202,2374,29432,20901,0,4811,0,705,49805,0,24631,271,7627,311,6921,422,123,551,18,0,0,0,957,8,464,366,0,0
4,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2001_2020",28955,387,11792,21337,14426,15,5575,0,15,38016,0,23155,302,6587,185,3398,387,175,243,127,0,0,0,719,10,236,152,0,0
5,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2001_2020",35685,243,5464,25316,18508,22,6200,0,251,44863,0,22045,337,7796,301,4130,431,322,387,18,0,0,0,1169,30,465,302,0,0
6,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2001_2020",38682,215,2611,28657,22011,1,2603,0,293,46257,0,20484,250,5607,127,4601,283,111,178,38,0,0,0,562,13,220,142,0,0
7,"CNRM-ESM2-1","ssp245","ensembleMean","2001_2020",41429,15,1201,32436,16754,10,1683,0,500,51085,0,26482,131,4939,313,5138,231,118,647,46,0,0,0,870,13,555,612,0,0
8,"CNRM-ESM2-1","ssp245","r1i1p1f2","2001_2020",36636,28,3299,31515,15102,36,5667,0,217,49321,0,26756,111,8491,374,9158,314,89,928,116,0,0,0,1635,3,717,779,0,0
9,"CNRM-ESM2-1","ssp245","r2i1p1f2","2001_2020",40919,58,1890,28534,19472,16,3123,0,297,48953,0,24436,198,4897,279,4730,310,143,477,21,0,0,0,1087,18,460,349,0,0
10,"CNRM-ESM2-1","ssp245","r3i1p1f2","2001_2020",41204,5,1259,31872,16148,1,1485,0,568,51605,0,29245,120,5666,310,5844,216,117,593,25,0,0,0,808,9,504,558,0,0
11,"EC-Earth3","ssp245","ensembleMean","2001_2020",41318,43,843,30254,15969,3,1787,0,1178,51921,0,27589,122,4382,385,4425,329,97,716,30,0,0,0,1370,13,478,513,0,0
12,"EC-Earth3","ssp245","r15i1p1f1","2001_2020",44014,58,769,32037,16577,1,1584,0,2767,53620,0,26707,137,4060,311,4162,318,87,586,28,0,0,0,984,10,423,429,0,0
13,"EC-Earth3","ssp245","r1i1p1f1","2001_2020",33685,661,2203,30807,13480,9,4449,0,3175,49315,0,32165,97,3400,192,3553,251,24,373,144,0,0,0,407,3,184,312,0,0
