"index","GCM","SSP","RUN","PERIOD","Pl","Lw","Fd","Ac","At","Py","Ep","Pj","Sb","Sx","Bb","Bl","Bg","Cw","Dr","Hw","Mb","Pw","Ss","Bc","Ps","Yp","Oc","Ba","Bp","Yc","Hm","Act","Sw"
1,"obs","obs",NA,"1961_1990",30459,8,166,17819,11229,0,289,0,438,42995,0,17193,82,2660,124,1554,88,48,200,11,0,0,0,265,4,124,134,0,0
2,"obs","obs",NA,"2001_2020",28985,28,699,17293,10592,5,695,0,280,42776,0,15976,59,3178,137,1998,116,24,240,38,0,0,0,222,4,104,128,0,0
3,"ACCESS-ESM1-5","ssp245","ensembleMean","2001_2020",26084,95,1509,16956,12650,0,2865,0,352,42241,0,17652,166,5699,235,4212,254,62,464,9,0,0,0,698,4,232,272,0,0
4,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2001_2020",18678,171,7899,13784,8658,8,3361,0,8,33328,0,18097,177,4799,141,1931,250,87,199,86,0,0,0,521,5,118,114,0,0
5,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2001_2020",23066,108,2889,15067,11124,11,3724,0,126,38577,0,17508,228,5533,233,2416,264,155,340,10,0,0,0,809,15,232,224,0,0
6,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2001_2020",24641,100,1762,16222,13264,0,1600,0,146,39184,0,14661,152,4185,98,2605,187,56,160,22,0,0,0,419,6,110,106,0,0
7,"CNRM-ESM2-1","ssp245","ensembleMean","2001_2020",26038,7,836,18109,9272,8,921,0,250,42258,0,18488,98,3716,238,2774,126,59,573,29,0,0,0,675,6,278,419,0,0
8,"CNRM-ESM2-1","ssp245","r1i1p1f2","2001_2020",22945,14,2363,18142,8420,26,3138,0,108,41923,0,19474,77,6354,281,5306,166,44,805,76,0,0,0,1108,2,358,549,0,0
9,"CNRM-ESM2-1","ssp245","r2i1p1f2","2001_2020",26172,29,1284,15808,11481,12,1746,0,148,40656,0,17165,138,3657,214,2712,178,72,414,16,0,0,0,733,9,230,259,0,0
10,"CNRM-ESM2-1","ssp245","r3i1p1f2","2001_2020",26113,2,877,17926,8558,1,776,0,284,42835,0,20329,91,4242,235,3076,114,58,521,17,0,0,0,635,4,252,378,0,0
11,"EC-Earth3","ssp245","ensembleMean","2001_2020",26170,22,509,17353,9415,2,1006,0,589,44383,0,20623,84,3295,292,2406,182,48,588,16,0,0,0,928,6,239,359,0,0
12,"EC-Earth3","ssp245","r15i1p1f1","2001_2020",27675,29,519,18289,9803,1,986,0,1384,45460,0,19127,91,3150,236,2270,178,44,483,16,0,0,0,690,5,212,303,0,0
13,"EC-Earth3","ssp245","r1i1p1f1","2001_2020",22191,330,1627,20180,8909,6,2672,0,1588,43005,0,23382,50,2604,145,1925,150,12,287,87,0,0,0,290,2,92,202,0,0
14,"EC-Earth3","ssp245","r4i1p1f1","2001_2020",25707,40,854,17769,10931,4,1596,0,120,44012,0,20510,131,3036,225,2071,198,70,430,14,0,0,0,825,8,217,273,0,0
15,"GFDL-ESM4","ssp245","ensembleMean","2001_2020",27610,34,821,18226,11151,0,1154,0,792,43864,0,17453,66,3611,189,2503,146,28,398,5,0,0,0,443,4,170,228,0,0
16,"GFDL-ESM4","ssp245","r1i1p1f1","2001_2020",29472,20,316,19173,11064,0,931,0,1133,45001,0,18133,24,3126,124,2119,101,4,301,57,0,0,0,249,0,110,212,0,0
17,"GFDL-ESM4","ssp245","r2i1p1f1","2001_2020",26610,88,1287,16849,11027,1,1717,0,394,42106,0,17112,88,4322,157,2812,158,30,332,12,0,0,0,429,6,152,192,0,0
18,"GFDL-ESM4","ssp245","r3i1p1f1","2001_2020",26379,39,1082,17105,10923,0,2234,0,480,43295,0,19292,90,4449,202,3152,131,86,466,0,0,0,0,874,11,228,306,0,0
19,"GISS-E2-1-G","ssp245","ensembleMean","2001_2020",27635,26,371,19312,10073,6,924,0,868,44448,0,18860,97,3816,206,2820,157,58,511,95,0,0,0,590,3,248,388,0,0
20,"GISS-E2-1-G","ssp245","r1i1p3f1","2001_2020",27012,4,316,19834,9089,0,1102,0,1250,45247,0,21674,49,3614,174,2811,83,54,542,78,0,0,0,745,2,246,522,0,0
21,"GISS-E2-1-G","ssp245","r2i1p3f1","2001_2020",25546,19,268,19446,9966,46,1185,0,245,45702,0,20331,42,4961,113,3530,94,20,358,166,0,0,0,345,2,160,340,0,0
22,"GISS-E2-1-G","ssp245","r3i1p3f1","2001_2020",27681,28,643,17667,10398,2,800,0,408,42567,0,17175,161,3451,218,2433,178,86,432,9,0,0,0,620,10,261,290,0,0
23,"MIROC6","ssp245","ensembleMean","2001_2020",23884,26,1564,16321,11417,0,2095,0,171,39225,0,16430,154,3834,243,2981,185,86,577,18,0,0,0,811,8,322,388,0,0
24,"MIROC6","ssp245","r1i1p1f1","2001_2020",25133,35,1207,15952,10656,0,1499,0,170,40188,0,17505,138,3182,201,2317,182,81,442,2,0,0,0,742,9,241,281,0,0
25,"MIROC6","ssp245","r2i1p1f1","2001_2020",26919,26,861,16584,12983,1,2225,0,183,40196,0,15126,176,4374,241,3585,189,98,471,14,0,0,0,817,8,292,350,0,0
26,"MIROC6","ssp245","r3i1p1f1","2001_2020",22087,15,2734,15889,10366,9,3443,0,40,39451,0,18806,109,4870,252,3700,125,90,701,104,0,0,0,952,10,349,486,0,0
27,"MPI-ESM1-2-HR","ssp245","ensembleMean","2001_2020",27256,90,1321,15732,12396,0,2533,0,212,41807,0,16431,121,4400,187,3107,196,47,358,12,0,0,0,591,6,178,210,0,0
28,"MPI-ESM1-2-HR","ssp245","r1i1p1f1","2001_2020",28307,58,617,18525,12381,0,949,0,657,44253,0,17135,78,3348,187,2283,199,12,333,24,0,0,0,412,5,114,167,0,0
29,"MPI-ESM1-2-HR","ssp245","r2i1p1f1","2001_2020",23918,344,2927,12526,9611,4,3796,0,102,36996,0,16465,188,5218,189,1948,181,104,300,2,0,0,0,896,16,220,272,0,0
30,"MRI-ESM2-0","ssp245","ensembleMean","2001_2020",24499,14,893,17284,7771,5,1376,0,220,42276,0,20774,117,3563,307,2792,181,116,655,7,0,0,0,1230,8,304,466,0,0
31,"MRI-ESM2-0","ssp245","r1i1p1f1","2001_2020",24499,14,893,17284,7771,5,1376,0,220,42276,0,20774,117,3563,307,2792,181,116,655,7,0,0,0,1230,8,304,466,0,0
32,"ensembleMean","ssp245","ensembleMean","2001_2020",26280,24,820,17137,10427,0,1119,0,518,42857,0,18254,113,3329,239,2478,176,58,563,10,0,0,0,756,8,275,360,0,0
33,"ACCESS-ESM1-5","ssp245","ensembleMean","2021_2040",22689,144,4814,18333,15720,68,8277,0,196,40832,0,17502,296,9966,389,5219,439,458,662,24,0,0,0,1142,12,342,404,0,0
34,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2021_2040",21769,87,5060,16621,14956,25,7793,0,4,37828,0,16153,354,9777,364,4645,360,421,512,3,0,0,0,1133,32,358,392,0,0
35,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2021_2040",21637,151,3872,16377,14525,97,5690,0,195,38056,0,16337,386,6747,335,3270,456,476,502,5,0,0,0,1039,26,336,366,0,0
36,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2021_2040",23000,125,4274,18917,16187,85,7430,0,68,41742,0,17068,176,8976,497,4881,396,336,868,34,0,0,0,1285,12,326,468,0,0
37,"CNRM-ESM2-1","ssp245","ensembleMean","2021_2040",20859,60,4284,14756,8958,202,5291,0,142,40017,0,18910,98,7794,375,3702,220,131,912,224,0,0,0,1305,5,372,533,0,0
38,"CNRM-ESM2-1","ssp245","r1i1p1f2","2021_2040",19931,172,6715,14193,10560,237,7415,0,28,40025,0,19197,123,8598,286,3216,238,120,614,290,0,0,0,984,8,273,350,0,0
39,"CNRM-ESM2-1","ssp245","r2i1p1f2","2021_2040",23065,13,1604,17392,11158,0,2265,0,127,41376,0,18575,130,4523,396,3457,148,113,796,20,0,0,0,1238,12,340,570,0,0
40,"CNRM-ESM2-1","ssp245","r3i1p1f2","2021_2040",19478,365,5839,12394,9205,238,6981,0,62,37880,0,18312,108,9572,336,2982,187,147,1032,316,0,0,0,1134,8,472,683,0,0
41,"EC-Earth3","ssp245","ensembleMean","2021_2040",20399,28,2429,17939,8864,212,3469,0,10,41142,0,21783,86,4866,462,3329,166,231,1135,226,0,0,0,1685,12,426,743,0,0
42,"EC-Earth3","ssp245","r15i1p1f1","2021_2040",22163,44,2522,19092,10337,96,3258,0,363,44161,0,21831,52,5400,301,4238,203,72,946,350,0,0,0,1231,2,370,566,0,0
43,"EC-Earth3","ssp245","r1i1p1f1","2021_2040",17266,64,3992,17856,7791,309,5548,0,0,38578,0,22024,90,5925,450,3399,148,257,974,330,0,0,0,1643,16,347,714,0,0
44,"EC-Earth3","ssp245","r4i1p1f1","2021_2040",16284,42,6620,13380,8515,404,5866,0,0,35302,0,21244,116,6956,476,2824,234,252,1196,419,0,0,0,1565,14,478,704,0,0
45,"GFDL-ESM4","ssp245","ensembleMean","2021_2040",21608,89,4136,15655,9567,65,5961,0,126,40003,0,18212,151,8121,312,4232,230,216,818,76,0,0,0,1296,6,402,520,0,0
46,"GFDL-ESM4","ssp245","r1i1p1f1","2021_2040",21926,108,4185,15185,9587,69,5680,0,160,39864,0,17742,139,8030,310,3187,218,185,740,79,0,0,0,1130,8,351,460,0,0
47,"GFDL-ESM4","ssp245","r2i1p1f1","2021_2040",22021,40,1924,16532,11095,0,3053,0,145,38657,0,17356,169,5008,266,4059,214,159,680,2,0,0,0,1150,9,366,460,0,0
48,"GFDL-ESM4","ssp245","r3i1p1f1","2021_2040",19539,90,5655,13520,8980,274,8012,0,160,38435,0,18259,127,10558,334,4286,236,267,1027,306,0,0,0,1420,4,477,652,0,0
49,"GISS-E2-1-G","ssp245","ensembleMean","2021_2040",20897,23,1382,19860,7786,6,3015,0,222,39693,0,19422,94,4988,864,4931,207,275,2008,108,0,0,0,2563,5,679,1347,0,0
50,"GISS-E2-1-G","ssp245","r1i1p3f1","2021_2040",19743,57,3430,17738,8646,24,4322,0,196,39237,0,19296,214,5317,550,4329,346,330,1438,76,0,0,0,2039,9,649,959,0,0
51,"GISS-E2-1-G","ssp245","r2i1p3f1","2021_2040",20972,18,873,18381,8013,20,2637,0,368,40302,0,21726,65,4853,585,4239,200,271,1473,30,0,0,0,2679,7,528,957,0,0
52,"GISS-E2-1-G","ssp245","r3i1p3f1","2021_2040",22589,20,631,21977,8545,5,1756,0,504,42666,0,20395,44,4408,781,4309,107,111,1710,164,0,0,0,2133,4,514,1378,0,0
53,"MIROC6","ssp245","ensembleMean","2021_2040",20860,33,2882,17333,8692,96,4046,0,322,40125,0,19804,141,5480,447,3582,258,300,1077,97,0,0,0,1873,10,452,658,0,0
54,"MIROC6","ssp245","r1i1p1f1","2021_2040",22433,14,905,19685,9027,2,2313,0,410,40711,0,19472,96,4089,686,3845,178,250,1320,12,0,0,0,2367,9,424,822,0,0
55,"MIROC6","ssp245","r2i1p1f1","2021_2040",18577,34,7020,13932,11106,568,7990,0,183,38391,0,18492,192,9173,378,3713,274,420,989,760,0,0,0,1633,8,498,625,0,0
56,"MIROC6","ssp245","r3i1p1f1","2021_2040",20980,36,3575,15410,8251,71,6051,0,336,38952,0,19217,128,8109,429,3948,244,441,1050,44,0,0,0,1694,8,440,652,0,0
57,"MPI-ESM1-2-HR","ssp245","ensembleMean","2021_2040",26044,39,1462,17306,13768,0,3786,0,453,42289,0,18368,132,5681,328,4733,218,155,700,11,0,0,0,1248,10,306,441,0,0
