"index","GCM","SSP","RUN","PERIOD","Pl","Lw","Fd","Ac","At","Py","Ep","Pj","Sb","Sx","Bb","Bl","Bg","Cw","Dr","Hw","Mb","Pw","Ss","Bc","Ps","Yp","Oc","Ba","Bp","Yc","Hm","Act","Sw"
1,"obs","obs",NA,"1961_1990",52626,10289,16277,2026,27498,130,6022,0,424,26173,0,17692,4,2720,98,2997,38,12,80,16,0,0,0,281,0,124,185,0,0
2,"obs","obs",NA,"2001_2020",52146,11969,20306,2217,29965,888,5764,0,242,24419,0,16905,4,3231,123,3399,84,236,84,42,0,0,0,255,0,104,181,0,0
3,"ACCESS-ESM1-5","ssp245","ensembleMean","2001_2020",48140,15003,30214,3080,32893,2447,7665,0,289,25920,0,20077,4,6665,204,5300,159,2042,180,4,0,0,0,810,0,272,416,0,0
4,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2001_2020",35550,10338,24136,2373,23286,4105,5094,0,8,23409,0,20822,102,4441,115,3687,154,701,76,68,0,0,0,644,0,208,346,0,0
5,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2001_2020",44105,15572,32710,2590,30727,5078,5924,0,39,25614,0,22513,20,5350,175,4591,136,1059,146,4,0,0,0,1030,0,389,502,0,0
6,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2001_2020",43093,10554,25143,2485,30283,1355,5390,0,146,20229,0,16474,98,4576,72,4257,106,1042,71,27,0,0,0,491,0,156,284,0,0
7,"CNRM-ESM2-1","ssp245","ensembleMean","2001_2020",52173,16172,27022,3757,32865,1338,8110,0,222,30622,0,22137,6,5196,206,6145,67,619,227,28,0,0,0,745,0,282,584,0,0
8,"CNRM-ESM2-1","ssp245","r1i1p1f2","2001_2020",48885,17417,30298,3693,32527,3072,8913,0,68,32192,0,23742,2,8813,259,8979,117,2501,319,64,0,0,0,1162,0,360,764,0,0
9,"CNRM-ESM2-1","ssp245","r2i1p1f2","2001_2020",49935,15006,27887,3000,32494,2505,7378,0,114,26747,0,20663,10,5115,174,5221,98,1322,170,4,0,0,0,636,0,264,392,0,0
10,"CNRM-ESM2-1","ssp245","r3i1p1f2","2001_2020",52934,16223,25987,4013,32112,1384,8185,0,273,32710,0,23721,4,5366,203,6736,56,238,201,20,0,0,0,704,0,260,534,0,0
11,"EC-Earth3","ssp245","ensembleMean","2001_2020",51492,17513,30132,4270,34909,1231,8235,0,576,32144,0,24249,6,4713,269,5639,134,1016,208,6,0,0,0,816,0,247,519,0,0
12,"EC-Earth3","ssp245","r15i1p1f1","2001_2020",51164,15195,26375,3664,33309,464,7876,0,1357,29389,0,20940,5,3708,214,4503,127,556,179,16,0,0,0,674,0,212,421,0,0
13,"EC-Earth3","ssp245","r1i1p1f1","2001_2020",43573,12164,21322,4759,28056,254,8273,0,1536,33307,0,24137,2,2638,143,3457,126,83,94,89,0,0,0,338,0,92,306,0,0
14,"EC-Earth3","ssp245","r4i1p1f1","2001_2020",49049,16423,31059,3808,34369,1710,6970,0,120,30126,0,24412,8,4108,192,4729,124,1015,166,4,0,0,0,742,0,273,437,0,0
15,"GFDL-ESM4","ssp245","ensembleMean","2001_2020",50894,13797,24136,3405,31829,1063,7502,0,708,26284,0,19150,4,4200,173,4960,110,444,147,6,0,0,0,491,0,177,322,0,0
16,"GFDL-ESM4","ssp245","r1i1p1f1","2001_2020",52255,13030,20905,2885,31577,308,7421,0,1034,27394,0,18433,0,3211,122,3958,89,129,108,81,0,0,0,300,0,110,318,0,0
17,"GFDL-ESM4","ssp245","r2i1p1f1","2001_2020",49580,13584,25012,3318,30950,1982,7267,0,348,24745,0,19224,7,4807,138,4958,111,789,128,13,0,0,0,445,0,162,278,0,0
18,"GFDL-ESM4","ssp245","r3i1p1f1","2001_2020",50465,16203,27955,3634,32526,2343,7912,0,436,28042,0,22117,11,5109,171,5301,82,1280,190,0,0,0,0,777,0,272,437,0,0
