"index","GCM","SSP","RUN","PERIOD","Pl","Lw","Fd","Ac","At","Py","Ep","Pj","Sb","Sx","Bb","Bl","Bg","Cw","Dr","Hw","Mb","Pw","Ss","Bc","Ps","Yp","Oc","Ba","Bp","Yc","Hm","Act","Sw"
1,"obs","obs",NA,"1961_1990",54991,19599,21803,3937,38585,217,8112,0,847,31590,0,25860,9,3559,163,3131,72,16,161,21,0,0,0,320,0,248,209,0,0
2,"obs","obs",NA,"2001_2020",53029,17259,20255,3193,37168,187,6964,0,182,26893,0,21451,6,3111,122,2607,65,6,125,9,0,0,0,197,0,154,149,0,0
3,"ACCESS-ESM1-5","ssp245","ensembleMean","2001_2020",48404,11861,19788,2238,32494,191,7643,0,96,22311,0,19677,2,3192,88,2712,62,4,80,0,0,0,0,213,0,138,119,0,0
4,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2001_2020",34021,6883,12134,1773,18708,194,4121,0,0,16791,0,18766,0,2437,42,1673,52,0,25,0,0,0,0,147,0,96,57,0,0
5,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2001_2020",44007,9012,16262,1703,27163,194,5183,0,0,19461,0,19863,1,2631,78,2137,61,3,42,0,0,0,0,200,0,150,52,0,0
6,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2001_2020",43212,8756,17382,2344,28382,174,5169,0,0,16915,0,16760,0,2746,36,2319,40,0,29,0,0,0,0,166,0,97,61,0,0
7,"CNRM-ESM2-1","ssp245","ensembleMean","2001_2020",52566,16846,20973,3268,36385,162,7985,0,187,27048,0,21833,8,3454,139,2996,56,8,127,6,0,0,0,252,0,166,178,0,0
8,"CNRM-ESM2-1","ssp245","r1i1p1f2","2001_2020",49018,16361,21082,2500,34737,186,7973,0,5,26958,0,22051,1,3172,153,3016,66,1,117,11,0,0,0,227,0,145,169,0,0
9,"CNRM-ESM2-1","ssp245","r2i1p1f2","2001_2020",50075,13507,19940,2737,34232,195,7712,0,3,23381,0,20132,4,3363,116,2837,60,4,107,0,0,0,0,229,0,166,137,0,0
10,"CNRM-ESM2-1","ssp245","r3i1p1f2","2001_2020",53190,18111,21032,3626,36421,176,7935,0,200,28362,0,22370,7,3394,143,2961,54,8,133,7,0,0,0,266,0,177,176,0,0
11,"EC-Earth3","ssp245","ensembleMean","2001_2020",51856,14497,20478,2545,34942,167,7904,0,167,25815,0,21415,4,3157,135,2774,61,4,97,0,0,0,0,214,0,126,157,0,0
12,"EC-Earth3","ssp245","r15i1p1f1","2001_2020",51889,14288,20680,2929,35637,145,8048,0,413,25453,0,20736,7,3126,122,2802,62,9,109,1,0,0,0,210,0,136,151,0,0
13,"EC-Earth3","ssp245","r1i1p1f1","2001_2020",43570,11546,12834,3007,31330,118,6170,0,376,22894,0,19963,3,2406,98,2378,55,3,89,3,0,0,0,137,0,89,126,0,0
14,"EC-Earth3","ssp245","r4i1p1f1","2001_2020",49427,11478,18578,1792,32944,164,6806,0,58,22980,0,20788,3,2519,112,2391,61,9,85,0,0,0,0,204,0,143,116,0,0
15,"GFDL-ESM4","ssp245","ensembleMean","2001_2020",52059,14315,20542,2922,36347,179,7994,0,494,24926,0,20572,6,3251,137,2837,67,6,137,1,0,0,0,233,0,166,171,0,0
16,"GFDL-ESM4","ssp245","r1i1p1f1","2001_2020",53515,16304,20735,3374,37962,148,8043,0,639,27221,0,21484,1,3066,112,2705,66,3,105,18,0,0,0,148,0,105,146,0,0
17,"GFDL-ESM4","ssp245","r2i1p1f1","2001_2020",50200,13806,20192,2804,34293,198,7847,0,339,23671,0,19832,6,3185,109,2736,62,6,131,1,0,0,0,216,0,162,154,0,0
18,"GFDL-ESM4","ssp245","r3i1p1f1","2001_2020",51639,14116,20534,2115,35432,180,7974,0,250,24798,0,20915,8,2931,138,2622,59,8,120,0,0,0,0,239,0,162,159,0,0
19,"GISS-E2-1-G","ssp245","ensembleMean","2001_2020",52943,16425,20727,3285,37282,99,8042,0,489,27511,0,21338,6,3500,127,3068,65,6,125,7,0,0,0,218,0,154,166,0,0
20,"GISS-E2-1-G","ssp245","r1i1p3f1","2001_2020",53175,16574,20064,3271,37817,69,7899,0,133,29093,0,22499,4,3320,119,2880,53,10,129,16,0,0,0,218,0,156,170,0,0
21,"GISS-E2-1-G","ssp245","r2i1p3f1","2001_2020",52916,16835,19822,3496,37948,33,7930,0,199,28787,0,21608,3,3222,106,2831,62,3,118,19,0,0,0,167,0,130,160,0,0
22,"GISS-E2-1-G","ssp245","r3i1p3f1","2001_2020",51995,16169,20409,3274,36108,169,8013,0,333,25872,0,20850,8,3446,129,2963,60,8,128,0,0,0,0,266,0,194,163,0,0
23,"MIROC6","ssp245","ensembleMean","2001_2020",48269,13195,19827,2256,33298,198,7925,0,71,22936,0,19771,6,3318,135,2787,58,6,120,0,0,0,0,250,0,180,152,0,0
24,"MIROC6","ssp245","r1i1p1f1","2001_2020",50037,14024,20172,2538,34190,184,7928,0,58,23975,0,20414,5,3202,118,2759,59,5,118,0,0,0,0,239,0,172,144,0,0
25,"MIROC6","ssp245","r2i1p1f1","2001_2020",47651,12327,19345,2208,32339,171,7880,0,85,21661,0,18675,6,3449,128,2912,57,8,100,0,0,0,0,255,0,172,139,0,0
26,"MIROC6","ssp245","r3i1p1f1","2001_2020",48125,13508,20529,1884,33814,194,7812,0,9,24290,0,20968,6,2961,131,2592,53,6,112,7,0,0,0,233,0,157,163,0,0
