"index","GCM","SSP","RUN","PERIOD","Pl","Lw","Fd","Ac","At","Py","Ep","Pj","Sb","Sx","Bb","Bl","Bg","Cw","Dr","Hw","Mb","Pw","Ss","Bc","Ps","Yp","Oc","Ba","Bp","Yc","Hm","Act","Sw"
1,"obs","obs",NA,"1961_1990",485,0,57746,61443,0,0,42742,0,0,3068,0,137,53523,74754,61568,82773,54578,54867,21257,0,0,80,0,32352,481,24432,19408,0,0
2,"obs","obs",NA,"2001_2020",256,0,56285,60218,0,0,29755,0,0,1707,0,67,51522,73974,61068,82532,53519,44665,16143,0,0,80,0,28954,255,19759,14942,0,0
3,"ACCESS-ESM1-5","ssp245","ensembleMean","2001_2020",263,0,57062,54899,0,0,14861,0,0,1693,0,10,49930,71738,61267,82748,54139,38221,15041,0,0,80,0,24246,263,13995,8871,0,0
4,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2001_2020",67,0,56730,52427,0,0,5659,0,0,934,0,12,49291,69596,61449,82537,54408,29996,16376,0,0,75,0,22328,67,10105,6124,0,0
5,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2001_2020",57,0,56504,53530,0,0,4676,0,0,741,0,14,49360,69890,61464,82255,54424,27329,17019,0,0,78,0,22858,57,10114,6498,0,0
6,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2001_2020",248,0,57245,51557,0,0,9543,0,0,1778,0,6,49130,69643,61315,82679,54264,33039,15120,0,0,77,0,23031,248,12471,7163,0,0
7,"CNRM-ESM2-1","ssp245","ensembleMean","2001_2020",322,0,56569,59771,0,0,38185,0,0,2261,0,18,52008,74135,61261,82486,53661,51933,17887,0,0,80,0,29148,321,20203,15610,0,0
8,"CNRM-ESM2-1","ssp245","r1i1p1f2","2001_2020",294,0,55997,59288,0,0,36018,0,0,1982,0,38,51218,74058,61157,82586,53251,49721,18131,0,0,80,0,29399,293,19470,15196,0,0
9,"CNRM-ESM2-1","ssp245","r2i1p1f2","2001_2020",313,0,56656,58662,0,0,30783,0,0,2151,0,41,51351,73645,61220,82421,53775,45624,16944,0,0,80,0,28294,312,19531,14801,0,0
10,"CNRM-ESM2-1","ssp245","r3i1p1f2","2001_2020",262,0,54476,60306,0,0,37261,0,0,1919,0,15,50981,74588,61113,82646,52187,49581,19097,0,0,80,0,30615,262,19788,15824,0,0
11,"EC-Earth3","ssp245","ensembleMean","2001_2020",273,0,56384,57776,0,0,28886,0,0,1817,0,24,50714,73301,61147,82572,53556,43980,16609,0,0,80,0,27718,272,17900,13468,0,0
12,"EC-Earth3","ssp245","r15i1p1f1","2001_2020",304,0,56629,59298,0,0,35978,0,0,2029,0,15,51785,73837,61191,82631,53615,50738,16898,0,0,80,0,28272,304,18600,14090,0,0
