"index","GCM","SSP","RUN","PERIOD","Pl","Lw","Fd","Ac","At","Py","Ep","Pj","Sb","Sx","Bb","Bl","Bg","Cw","Dr","Hw","Mb","Pw","Ss","Bc","Ps","Yp","Oc","Ba","Bp","Yc","Hm","Act","Sw"
1,"obs","obs",NA,"1961_1990",8487,481,74749,50470,0,0,42742,0,0,1377,0,1507,24685,74754,61568,75027,59564,53489,26333,0,0,0,0,32359,309,24619,22771,0,0
2,"obs","obs",NA,"2001_2020",7946,255,74152,37132,0,0,29755,0,0,659,0,1123,23421,73973,61064,73079,58481,44100,20005,0,0,0,0,28961,173,21364,18233,0,0
3,"ACCESS-ESM1-5","ssp245","ensembleMean","2001_2020",6744,263,74746,21245,0,0,14861,0,0,178,0,381,21373,71738,61261,73189,56736,37332,15708,0,0,0,0,24253,85,16197,12022,0,0
4,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2001_2020",4960,67,74742,9223,0,0,5661,0,0,46,0,509,19509,69595,61267,73675,55987,29688,8141,0,0,0,0,22337,69,17817,9102,0,0
5,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2001_2020",5129,57,74736,7019,0,0,4676,0,0,86,0,762,19816,69880,61064,73468,55658,27482,4956,0,0,0,0,22865,75,19737,9449,0,0
6,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2001_2020",5089,248,74749,15430,0,0,9543,0,0,81,0,169,19407,69643,61226,73595,55736,32108,14299,0,0,0,0,23038,79,15383,10238,0,0
7,"CNRM-ESM2-1","ssp245","ensembleMean","2001_2020",7659,321,74729,46260,0,0,38185,0,0,631,0,669,21488,74135,61261,73960,58790,50825,23571,0,0,0,0,29155,76,20311,18110,0,0
8,"CNRM-ESM2-1","ssp245","r1i1p1f2","2001_2020",7479,293,74733,44398,0,0,36018,0,0,542,0,626,20670,74058,61157,74325,58456,48858,23746,0,0,0,0,29406,143,19759,17517,0,0
9,"CNRM-ESM2-1","ssp245","r2i1p1f2","2001_2020",7383,312,74704,38573,0,0,30783,0,0,551,0,657,22465,73645,61220,73820,58098,44778,22066,0,0,0,0,28301,163,20111,17432,0,0
10,"CNRM-ESM2-1","ssp245","r3i1p1f2","2001_2020",7570,262,74721,46481,0,0,37261,0,0,571,0,616,19792,74588,61113,74615,59014,48698,24991,0,0,0,0,30621,55,19926,17926,0,0
11,"EC-Earth3","ssp245","ensembleMean","2001_2020",7240,272,74731,36759,0,0,28886,0,0,343,0,465,21712,73301,61147,74122,57700,43278,21505,0,0,0,0,27725,133,18585,15900,0,0
12,"EC-Earth3","ssp245","r15i1p1f1","2001_2020",7498,304,74729,44068,0,0,35978,0,0,461,0,512,21212,73837,61191,73769,58691,49768,22706,0,0,0,0,28279,74,18743,16487,0,0
13,"EC-Earth3","ssp245","r1i1p1f1","2001_2020",7036,115,74671,22251,0,0,15792,0,0,191,0,664,22415,73085,61115,74470,55359,32547,18955,0,0,0,0,27990,147,18265,14098,0,0
14,"EC-Earth3","ssp245","r4i1p1f1","2001_2020",7584,376,74735,41445,0,0,33744,0,0,483,0,510,22507,73541,61303,73043,58815,48399,19975,0,0,0,0,26505,94,18901,15821,0,0
15,"GFDL-ESM4","ssp245","ensembleMean","2001_2020",7682,334,74660,39106,0,0,31276,0,0,604,0,712,22809,73973,61206,73564,58284,45432,21753,0,0,0,0,28598,158,20434,17805,0,0
16,"GFDL-ESM4","ssp245","r1i1p1f1","2001_2020",7907,419,74654,42634,0,0,34793,0,0,774,0,842,22867,74242,61266,73464,58824,48049,22161,0,0,0,0,29118,154,21384,18791,0,0
17,"GFDL-ESM4","ssp245","r2i1p1f1","2001_2020",7427,256,74573,33468,0,0,26375,0,0,464,0,809,22907,73846,61183,73455,57703,41563,20697,0,0,0,0,28226,181,20208,17046,0,0
18,"GFDL-ESM4","ssp245","r3i1p1f1","2001_2020",7504,340,74695,39325,0,0,31270,0,0,538,0,608,22364,73581,61204,73637,57986,45506,21822,0,0,0,0,28426,135,19727,17269,0,0
19,"GISS-E2-1-G","ssp245","ensembleMean","2001_2020",7842,340,74733,47715,0,0,39469,0,0,617,0,628,21401,74184,61384,73910,59047,51645,23591,0,0,0,0,29426,42,19877,17611,0,0
20,"GISS-E2-1-G","ssp245","r1i1p3f1","2001_2020",7646,371,74735,48774,0,0,40300,0,0,606,0,617,21345,74365,61381,74335,59331,51648,23905,0,0,0,0,29769,48,19985,17603,0,0
21,"GISS-E2-1-G","ssp245","r2i1p3f1","2001_2020",7654,330,74739,48113,0,0,39471,0,0,690,0,741,20989,74486,61281,74514,59103,50684,24663,0,0,0,0,30537,96,20765,18697,0,0
22,"GISS-E2-1-G","ssp245","r3i1p3f1","2001_2020",7654,333,74737,45289,0,0,37350,0,0,520,0,533,21514,73823,61384,73290,58686,51107,22049,0,0,0,0,27922,58,19158,16721,0,0
