"index","GCM","SSP","RUN","PERIOD","Pl","Lw","Fd","Ac","At","Py","Ep","Pj","Sb","Sx","Bb","Bl","Bg","Cw","Dr","Hw","Mb","Pw","Ss","Bc","Ps","Yp","Oc","Ba","Bp","Yc","Hm","Act","Sw"
1,"obs","obs",NA,"1961_1990",71494,46396,74757,17433,0,481,42742,0,0,1381,0,1378,9289,73135,59548,74902,56769,32711,9558,0,0,0,0,31563,0,22748,22751,0,0
2,"obs","obs",NA,"2001_2020",61423,37213,76499,17815,0,343,33330,0,0,1226,0,1244,9064,75258,64502,74520,51714,34767,7915,0,0,0,183,30071,0,19881,19910,0,0
3,"ACCESS-ESM1-5","ssp245","ensembleMean","2001_2020",46029,25098,81982,17169,2,1140,22371,0,0,782,0,786,3055,75122,67817,80004,48301,20182,7417,5,6,0,3005,26187,0,14821,14825,0,0
4,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2001_2020",26924,15165,81942,10998,49,752,11811,0,0,603,0,713,1586,69663,69407,78006,35425,21526,6493,129,169,0,4925,24235,0,11688,11811,0,0
5,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2001_2020",21580,13058,80619,8011,66,791,9618,0,0,662,0,799,2173,68652,69515,76116,29886,24212,5413,354,380,0,4408,24560,0,11673,11839,0,0
6,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2001_2020",39811,20534,82938,16607,6,1018,17776,0,0,798,0,808,1698,71324,67821,79546,43023,17877,8031,80,89,0,5018,25262,0,13204,13218,0,0
7,"CNRM-ESM2-1","ssp245","ensembleMean","2001_2020",70099,44593,78635,17841,0,571,42087,0,0,956,0,950,5942,76639,64068,79205,59947,24749,8001,0,0,0,599,30404,0,19910,19910,0,0
8,"CNRM-ESM2-1","ssp245","r1i1p1f2","2001_2020",67064,42038,78786,18636,0,527,39561,0,0,836,0,833,4120,76567,64702,80901,58840,21066,8103,0,0,0,681,30937,0,19451,19451,0,0
9,"CNRM-ESM2-1","ssp245","r2i1p1f2","2001_2020",61162,37990,78766,16509,0,555,35215,0,0,939,0,939,4388,75837,64377,79993,53680,20962,8172,0,0,0,1064,29559,0,19237,19237,0,0
10,"CNRM-ESM2-1","ssp245","r3i1p1f2","2001_2020",68628,41814,78699,19672,0,417,39835,0,0,780,0,771,4217,77320,64596,81366,60004,19301,7690,0,0,0,158,32929,0,19865,19875,0,0
11,"EC-Earth3","ssp245","ensembleMean","2001_2020",60342,36353,80157,17227,0,761,33914,0,0,706,0,706,3228,76690,65529,81177,53798,18038,7618,0,0,0,1435,29386,0,18221,18221,0,0
12,"EC-Earth3","ssp245","r15i1p1f1","2001_2020",69684,43139,79892,18772,0,960,41006,0,0,823,0,820,5747,77723,65228,79477,60653,23791,7224,0,0,0,907,29881,0,18765,18773,0,0
13,"EC-Earth3","ssp245","r1i1p1f1","2001_2020",43786,21596,79834,14967,0,247,18669,0,0,466,0,466,1635,73600,67639,81098,41981,13874,8910,0,0,0,1591,29541,0,16384,16384,0,0
14,"EC-Earth3","ssp245","r4i1p1f1","2001_2020",68095,39693,80575,20077,0,4409,40978,0,0,1029,0,1012,6532,78372,62380,78378,58749,27645,6317,0,0,0,1199,28467,0,18158,18158,0,0
15,"GFDL-ESM4","ssp245","ensembleMean","2001_2020",63114,38857,78249,17137,0,611,35616,0,0,1010,0,1010,6295,75931,64319,78173,54162,25806,8132,0,0,0,692,29630,0,19455,19455,0,0
16,"GFDL-ESM4","ssp245","r1i1p1f1","2001_2020",67512,42375,77584,17766,0,878,39117,0,0,1201,0,1201,7911,76134,63444,76843,55824,29717,8235,0,0,0,417,29973,0,20293,20293,0,0
17,"GFDL-ESM4","ssp245","r2i1p1f1","2001_2020",56067,32964,78240,15322,0,440,30186,0,0,840,0,843,5609,75244,64905,78140,49677,22976,7935,0,0,0,732,29397,0,18727,18730,0,0
18,"GFDL-ESM4","ssp245","r3i1p1f1","2001_2020",63903,39088,78843,18108,0,772,35875,0,0,974,0,971,5489,75786,64444,78897,55255,24507,8295,0,0,0,1119,29668,0,19120,19120,0,0
