"index","GCM","SSP","RUN","PERIOD","Pl","Lw","Fd","Ac","At","Py","Ep","Pj","Sb","Sx","Bb","Bl","Bg","Cw","Dr","Hw","Mb","Pw","Ss","Bc","Ps","Yp","Oc","Ba","Bp","Yc","Hm","Act","Sw"
1,"obs","obs",NA,"1961_1990",0,0,27494,20293,0,0,7323,0,0,233,0,233,42,27494,20293,33820,20121,16826,16822,0,0,0,0,26669,0,13699,13527,0,0
2,"obs","obs",NA,"2001_2020",3,3,28962,22623,0,0,12898,0,0,106,0,119,1424,28962,22623,33999,22454,21072,12758,0,0,0,0,21270,13,11545,11376,0,0
3,"ACCESS-ESM1-5","ssp245","ensembleMean","2001_2020",5074,5071,32285,25166,0,0,22115,0,0,16,0,211,7350,32288,25534,34199,25188,31301,2316,0,0,0,0,12062,258,9008,8668,0,0
4,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2001_2020",2241,2241,32808,22776,0,0,21628,0,0,10,0,310,9116,32808,25866,34198,25522,29930,1208,0,0,0,0,9824,487,8676,8332,0,0
5,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2001_2020",1949,1949,32352,22360,0,0,21787,0,0,21,0,573,7980,32352,24892,34125,24410,30351,1256,0,0,0,0,10288,800,9715,9233,0,0
6,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2001_2020",2737,2737,32852,23394,0,0,22228,0,0,15,0,257,9407,32852,25617,34188,25142,30807,1203,0,0,0,0,10212,502,9046,8571,0,0
7,"CNRM-ESM2-1","ssp245","ensembleMean","2001_2020",28,28,29446,22492,0,0,12038,0,0,59,0,59,1098,29446,22492,34118,22352,17454,16524,0,0,0,0,22220,0,11740,11626,0,0
8,"CNRM-ESM2-1","ssp245","r1i1p1f2","2001_2020",86,86,29665,22731,0,0,12619,0,0,49,0,49,1344,29666,22732,34124,22625,16709,17309,0,0,0,0,21610,0,11495,11392,0,0
9,"CNRM-ESM2-1","ssp245","r2i1p1f2","2001_2020",251,251,29890,23242,0,0,14767,0,0,35,0,42,1483,29890,23252,34135,23133,21141,12869,0,0,0,0,19477,9,11002,10883,0,0
10,"CNRM-ESM2-1","ssp245","r3i1p1f2","2001_2020",51,51,29452,22418,0,0,11217,0,0,52,0,52,1215,29469,22435,34115,22238,14319,19616,0,0,0,0,23061,0,11786,11680,0,0
11,"EC-Earth3","ssp245","ensembleMean","2001_2020",2886,2886,30840,24303,0,0,16911,0,0,43,0,77,3232,30840,24329,34204,24078,22483,11446,0,0,0,0,17518,35,10126,9875,0,0
12,"EC-Earth3","ssp245","r15i1p1f1","2001_2020",894,894,30476,23723,0,0,14699,0,0,56,0,57,2137,30477,23724,34193,23445,19633,14282,0,0,0,0,19771,1,10741,10469,0,0
13,"EC-Earth3","ssp245","r1i1p1f1","2001_2020",358,358,30970,20781,0,0,15918,0,0,17,0,712,4504,30970,25398,34196,24512,22819,7344,0,0,0,0,14547,1430,9684,8798,0,0
14,"EC-Earth3","ssp245","r4i1p1f1","2001_2020",6677,6677,31470,25639,0,0,19442,0,0,92,0,177,6699,31470,25653,34170,23789,27511,4809,0,0,0,0,16578,99,10171,8517,0,0
15,"GFDL-ESM4","ssp245","ensembleMean","2001_2020",88,88,29575,23233,0,0,13783,0,0,59,0,65,1326,29575,23258,34091,23024,21847,11987,0,0,0,0,20517,7,11067,10833,0,0
