"index","GCM","SSP","RUN","PERIOD","Pl","Lw","Fd","Ac","At","Py","Ep","Pj","Sb","Sx","Bb","Bl","Bg","Cw","Dr","Hw","Mb","Pw","Ss","Bc","Ps","Yp","Oc","Ba","Bp","Yc","Hm","Act","Sw"
1,"obs","obs",NA,"1961_1990",27494,16998,27494,20217,0,0,7323,0,0,233,0,233,0,27494,20293,33820,20121,10364,6326,0,0,0,0,20241,0,13527,13527,0,0
2,"obs","obs",NA,"2001_2020",28962,21225,28962,20926,0,3,12898,0,0,106,0,106,0,28962,22620,33986,22454,16074,5024,0,0,0,0,16561,0,11376,11376,0,0
3,"ACCESS-ESM1-5","ssp245","ensembleMean","2001_2020",31920,26249,32288,21704,0,5071,22115,0,0,16,0,16,0,32288,20463,34007,24886,27102,1719,0,0,0,0,9540,0,8665,8668,0,0
4,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2001_2020",29718,27359,32808,17877,0,2241,21628,0,0,10,0,10,0,32808,23625,33898,22619,27663,1090,0,0,0,0,8784,0,8332,8332,0,0
5,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2001_2020",29820,27836,32352,18016,0,1949,21787,0,0,21,0,21,0,32352,22943,33573,22126,28662,1221,0,0,0,0,9748,0,9233,9233,0,0
6,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2001_2020",30629,27783,32852,17616,0,2737,22228,0,0,15,0,15,0,32852,22880,33946,23179,28425,1094,0,0,0,0,9143,0,8571,8571,0,0
7,"CNRM-ESM2-1","ssp245","ensembleMean","2001_2020",29446,17540,29446,20530,0,28,12038,0,0,85,0,59,0,29446,22464,34118,22352,13277,4672,0,0,0,0,18909,0,11626,11626,0,0
8,"CNRM-ESM2-1","ssp245","r1i1p1f2","2001_2020",29666,16726,29665,20466,0,86,12619,0,0,52,0,49,0,29666,22646,34124,22625,13168,4459,0,0,0,0,19073,0,11392,11392,0,0
9,"CNRM-ESM2-1","ssp245","r2i1p1f2","2001_2020",29880,20998,29890,18850,0,251,14767,0,0,35,0,35,0,29890,23001,34128,23125,14585,4238,0,0,0,0,16096,0,10883,10883,0,0
10,"CNRM-ESM2-1","ssp245","r3i1p1f2","2001_2020",29469,14374,29452,20645,0,51,11217,0,0,126,0,52,0,29469,22384,34115,22238,11640,4663,0,0,0,0,20917,0,11680,11680,0,0
11,"EC-Earth3","ssp245","ensembleMean","2001_2020",30814,19812,30840,19673,0,2886,16911,0,0,43,0,43,0,30840,21443,34170,24053,15142,3330,0,0,0,0,14520,0,9875,9875,0,0
12,"EC-Earth3","ssp245","r15i1p1f1","2001_2020",30477,19010,30476,20708,0,894,14699,0,0,62,0,56,0,30477,22830,34192,23445,14580,3716,0,0,0,0,16485,0,10469,10469,0,0
