"index","GCM","SSP","RUN","PERIOD","Pl","Lw","Fd","Ac","At","Py","Ep","Pj","Sb","Sx","Bb","Bl","Bg","Cw","Dr","Hw","Mb","Pw","Ss","Bc","Ps","Yp","Oc","Ba","Bp","Yc","Hm","Act","Sw"
1,"obs","obs",NA,"1961_1990",27494,16998,27494,20217,0,0,7323,0,0,233,0,233,0,27494,20293,33820,20121,10364,6326,0,0,0,0,20241,0,13527,13527,0,0
2,"obs","obs",NA,"2001_2020",27479,16509,27479,18416,0,0,7147,0,0,93,0,93,0,27479,20142,33798,20099,9543,4821,0,0,0,0,16090,0,11040,11040,0,0
3,"ACCESS-ESM1-5","ssp245","ensembleMean","2001_2020",27126,11970,27492,16456,0,0,6883,0,0,16,0,16,0,27492,15082,33672,19808,9443,1384,0,0,0,0,9145,0,8140,8143,0,0
4,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2001_2020",24444,12996,27494,12363,0,0,4577,0,0,10,0,10,0,27494,17933,33571,17217,7594,767,0,0,0,0,8399,0,7829,7829,0,0
5,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2001_2020",25016,13854,27491,13495,0,0,5303,0,0,21,0,21,0,27491,18212,33290,17825,8383,938,0,0,0,0,9399,0,8747,8747,0,0
6,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2001_2020",25297,13242,27494,12421,0,0,5338,0,0,15,0,15,0,27494,17429,33620,18152,8353,774,0,0,0,0,8762,0,8065,8065,0,0
7,"CNRM-ESM2-1","ssp245","ensembleMean","2001_2020",27490,15200,27490,18244,0,0,7147,0,0,45,0,45,0,27490,20121,33818,20095,8796,4368,0,0,0,0,17574,0,11182,11182,0,0
8,"CNRM-ESM2-1","ssp245","r1i1p1f2","2001_2020",27489,14385,27488,17947,0,0,7158,0,0,42,0,42,0,27489,20075,33820,20089,8142,4149,0,0,0,0,17369,0,10956,10956,0,0
9,"CNRM-ESM2-1","ssp245","r2i1p1f2","2001_2020",27475,15961,27485,15889,0,0,7142,0,0,34,0,34,0,27485,19910,33820,20106,8186,3921,0,0,0,0,15390,0,10436,10436,0,0
10,"CNRM-ESM2-1","ssp245","r3i1p1f2","2001_2020",27485,13113,27468,18342,0,0,7091,0,0,39,0,39,0,27485,20086,33813,20030,7927,4335,0,0,0,0,18405,0,11196,11196,0,0
11,"EC-Earth3","ssp245","ensembleMean","2001_2020",27466,13375,27492,15897,0,0,7164,0,0,28,0,28,0,27492,17323,33797,20093,7540,2955,0,0,0,0,13854,0,9407,9407,0,0
12,"EC-Earth3","ssp245","r15i1p1f1","2001_2020",27493,14773,27492,17363,0,0,7204,0,0,32,0,32,0,27493,19321,33820,20115,7932,3342,0,0,0,0,15517,0,10015,10015,0,0
13,"EC-Earth3","ssp245","r1i1p1f1","2001_2020",22895,11955,27483,9577,0,0,3336,0,0,17,0,17,0,27483,19876,33165,16058,4629,2195,0,0,0,0,11552,0,8363,8363,0,0
14,"EC-Earth3","ssp245","r4i1p1f1","2001_2020",27480,10212,27494,16488,0,0,7316,0,0,51,0,51,0,27494,13672,33768,20101,8734,2298,0,0,0,0,10759,0,8159,8159,0,0
15,"GFDL-ESM4","ssp245","ensembleMean","2001_2020",27463,16399,27488,16761,0,0,7186,0,0,56,0,56,0,27488,20112,33812,20086,8697,4231,0,0,0,0,15197,0,10466,10466,0,0
16,"GFDL-ESM4","ssp245","r1i1p1f1","2001_2020",27482,16721,27490,18359,0,0,7259,0,0,81,0,81,0,27490,20123,33807,20093,9433,4616,0,0,0,0,14700,0,10612,10612,0,0
17,"GFDL-ESM4","ssp245","r2i1p1f1","2001_2020",27478,15893,27483,14585,0,0,7154,0,0,47,0,47,0,27483,20169,33804,20107,7808,3974,0,0,0,0,15849,0,10308,10308,0,0
18,"GFDL-ESM4","ssp245","r3i1p1f1","2001_2020",27480,15668,27486,16930,0,0,7202,0,0,42,0,42,0,27486,19207,33812,20106,8768,3947,0,0,0,0,14397,0,10151,10151,0,0
