"index","GCM","SSP","RUN","PERIOD","Pl","Lw","Fd","Ac","At","Py","Ep","Pj","Sb","Sx","Bb","Bl","Bg","Cw","Dr","Hw","Mb","Pw","Ss","Bc","Ps","Yp","Oc","Ba","Bp","Yc","Hm","Act","Sw"
1,"obs","obs",NA,"1961_1990",0,0,11947,18614,0,0,3662,0,0,261,0,0,7280,26145,15220,25442,10270,11885,8105,0,0,0,0,26611,0,9184,6722,0,0
2,"obs","obs",NA,"2001_2020",0,0,12167,19175,0,0,3574,0,0,125,0,0,7136,26478,15110,25435,9996,11783,5036,0,0,0,0,21007,0,7755,4927,0,0
3,"ACCESS-ESM1-5","ssp245","ensembleMean","2001_2020",0,0,12932,20075,0,0,3442,0,0,62,0,0,7089,26926,16382,27242,11394,11014,481,0,0,0,0,11673,0,6319,1177,0,0
4,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2001_2020",0,0,13508,19446,0,0,2288,0,0,43,0,0,6516,27029,15691,25474,10576,10232,464,0,0,0,0,9438,0,6034,762,0,0
5,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2001_2020",0,0,13414,19571,0,0,2652,0,0,71,0,0,6695,26768,15592,25240,10517,10756,554,0,0,0,0,9945,0,6774,1075,0,0
6,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2001_2020",0,0,13632,19672,0,0,2669,0,0,54,0,0,6704,26960,15809,25898,10700,10634,419,0,0,0,0,9829,0,6242,728,0,0
7,"CNRM-ESM2-1","ssp245","ensembleMean","2001_2020",0,0,11280,18635,0,0,3574,0,0,75,0,0,7141,26634,15119,25357,9440,10918,6706,0,0,0,0,21880,0,7362,5394,0,0
8,"CNRM-ESM2-1","ssp245","r1i1p1f2","2001_2020",0,0,10876,18601,0,0,3579,0,0,78,0,0,7148,26729,15142,25260,9200,10387,6596,0,0,0,0,21264,0,7023,5404,0,0
9,"CNRM-ESM2-1","ssp245","r2i1p1f2","2001_2020",0,0,12045,19209,0,0,3571,0,0,68,0,0,7144,26692,15184,26110,9985,11323,5059,0,0,0,0,19138,0,7088,4611,0,0
10,"CNRM-ESM2-1","ssp245","r3i1p1f2","2001_2020",0,0,9966,18128,0,0,3546,0,0,63,0,0,7081,26701,15089,24999,8559,9545,7269,0,0,0,0,22649,0,7088,5639,0,0
11,"EC-Earth3","ssp245","ensembleMean","2001_2020",0,0,11992,19480,0,0,3582,0,0,85,0,0,7172,26884,15878,27224,10752,10660,4273,0,0,0,0,17123,0,6304,3988,0,0
12,"EC-Earth3","ssp245","r15i1p1f1","2001_2020",0,0,11769,19156,0,0,3602,0,0,102,0,0,7188,26828,15382,26085,10018,10968,5428,0,0,0,0,19380,0,6491,4742,0,0
13,"EC-Earth3","ssp245","r1i1p1f1","2001_2020",0,0,11936,18911,0,0,1668,0,0,67,0,0,6204,27028,15265,26051,10218,8404,2630,0,0,0,0,14152,0,5830,3215,0,0
14,"EC-Earth3","ssp245","r4i1p1f1","2001_2020",0,0,12265,20098,0,0,3658,0,0,194,0,0,7277,26626,16867,29262,11919,10330,1162,0,0,0,0,16209,0,6614,2358,0,0
15,"GFDL-ESM4","ssp245","ensembleMean","2001_2020",0,0,12210,19288,0,0,3593,0,0,120,0,0,7185,26619,15172,26150,10050,11644,4690,0,0,0,0,20213,0,7315,4522,0,0
16,"GFDL-ESM4","ssp245","r1i1p1f1","2001_2020",0,0,12289,19475,0,0,3630,0,0,167,0,0,7232,26488,15200,26110,10211,11927,3878,0,0,0,0,20804,0,7675,4466,0,0
17,"GFDL-ESM4","ssp245","r2i1p1f1","2001_2020",0,0,11990,19077,0,0,3577,0,0,74,0,0,7150,26748,15127,26283,9805,11152,5572,0,0,0,0,19995,0,6843,4891,0,0
18,"GFDL-ESM4","ssp245","r3i1p1f1","2001_2020",0,0,12242,19419,0,0,3601,0,0,107,0,0,7188,26632,15391,26448,10333,11551,3963,0,0,0,0,19132,0,7245,4009,0,0
19,"GISS-E2-1-G","ssp245","ensembleMean","2001_2020",0,0,12044,19240,0,0,3586,0,0,115,0,0,7158,26542,15495,25972,10385,11408,4967,0,0,0,0,20646,0,7613,4712,0,0
20,"GISS-E2-1-G","ssp245","r1i1p3f1","2001_2020",0,0,11962,19514,0,0,3636,0,0,183,0,0,7237,26508,15918,26664,10917,11096,4289,0,0,0,0,20419,0,7636,4885,0,0
21,"GISS-E2-1-G","ssp245","r2i1p3f1","2001_2020",0,0,11832,19166,0,0,3601,0,0,155,0,0,7179,26502,15248,25536,10124,11570,5584,0,0,0,0,21376,0,7800,5498,0,0
22,"GISS-E2-1-G","ssp245","r3i1p3f1","2001_2020",0,0,12378,19459,0,0,3588,0,0,88,0,0,7167,26626,15462,26075,10405,11592,3742,0,0,0,0,18865,0,7224,3707,0,0
23,"MIROC6","ssp245","ensembleMean","2001_2020",0,0,12738,19456,0,0,3566,0,0,26,0,0,7132,26714,15380,25732,10221,11564,3846,0,0,0,0,16832,0,6798,3336,0,0
24,"MIROC6","ssp245","r1i1p1f1","2001_2020",0,0,12502,19634,0,0,3502,0,0,50,0,0,7108,26671,15327,25693,10276,11588,2742,0,0,0,0,15987,0,6993,3284,0,0
25,"MIROC6","ssp245","r2i1p1f1","2001_2020",0,0,13077,19778,0,0,3580,0,0,63,0,0,7156,25928,15114,25458,10206,11962,1025,0,0,0,0,14837,0,8668,2552,0,0
26,"MIROC6","ssp245","r3i1p1f1","2001_2020",0,0,12236,19016,0,0,3562,0,0,11,0,0,7124,27080,15162,25829,9524,10720,5693,0,0,0,0,18432,0,5340,3922,0,0
27,"MPI-ESM1-2-HR","ssp245","ensembleMean","2001_2020",0,0,12300,19690,0,0,3090,0,0,126,0,0,6950,26523,15146,26046,10250,10950,1085,0,0,0,0,15532,0,7442,2819,0,0
28,"MPI-ESM1-2-HR","ssp245","r1i1p1f1","2001_2020",0,0,12236,19684,0,0,3066,0,0,160,0,0,6949,26415,15133,25989,10261,10958,828,0,0,0,0,16055,0,7662,2886,0,0
29,"MPI-ESM1-2-HR","ssp245","r2i1p1f1","2001_2020",0,0,12260,19516,0,0,3060,0,0,110,0,0,6931,26603,15167,25831,10222,10740,1965,0,0,0,0,15280,0,7246,2783,0,0
30,"MRI-ESM2-0","ssp245","ensembleMean","2001_2020",0,0,12327,19621,0,0,3582,0,0,60,0,0,7162,26758,15788,26655,10766,11279,3194,0,0,0,0,17014,0,6788,3178,0,0
31,"MRI-ESM2-0","ssp245","r1i1p1f1","2001_2020",0,0,12327,19621,0,0,3582,0,0,60,0,0,7162,26758,15788,26655,10766,11279,3194,0,0,0,0,17014,0,6788,3178,0,0
32,"ensembleMean","ssp245","ensembleMean","2001_2020",0,0,12363,19514,0,0,3590,0,0,81,0,0,7172,26735,15639,26425,10594,11446,3608,0,0,0,0,18017,0,6874,3431,0,0
33,"ACCESS-ESM1-5","ssp245","ensembleMean","2021_2040",0,0,13192,18970,0,0,1794,0,0,22,0,0,6210,27430,16848,26895,11485,8588,632,0,0,0,0,6516,0,3550,98,0,0
34,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2021_2040",0,0,14089,18079,0,0,1138,0,0,19,0,0,5611,27300,15890,25768,10522,8478,707,0,0,0,0,5388,0,3469,10,0,0
