"index","GCM","SSP","RUN","PERIOD","Pl","Lw","Fd","Ac","At","Py","Ep","Pj","Sb","Sx","Bb","Bl","Bg","Cw","Dr","Hw","Mb","Pw","Ss","Bc","Ps","Yp","Oc","Ba","Bp","Yc","Hm","Act","Sw"
1,"obs","obs",NA,"1961_1990",0,0,27494,20293,0,0,7323,0,0,233,0,233,42,27494,20293,33820,20121,16826,16822,0,0,0,0,26669,0,13699,13527,0,0
2,"obs","obs",NA,"2001_2020",0,0,27479,20145,0,0,7147,0,0,93,0,104,42,27479,20145,33811,20099,16408,12084,0,0,0,0,21033,0,11335,11040,0,0
3,"ACCESS-ESM1-5","ssp245","ensembleMean","2001_2020",0,0,27492,19850,0,0,6883,0,0,16,0,28,42,27492,20153,33814,20110,16548,1980,0,0,0,0,11677,0,8612,8143,0,0
4,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2001_2020",0,0,27494,17261,0,0,4577,0,0,10,0,15,42,27494,20174,33814,20120,14240,885,0,0,0,0,9440,0,8291,7829,0,0
5,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2001_2020",0,0,27491,17854,0,0,5303,0,0,21,0,31,42,27491,20145,33787,20109,14969,973,0,0,0,0,9950,0,9365,8747,0,0
6,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2001_2020",0,0,27494,18191,0,0,5338,0,0,15,0,20,42,27494,20166,33809,20115,15003,883,0,0,0,0,9833,0,8661,8065,0,0
7,"CNRM-ESM2-1","ssp245","ensembleMean","2001_2020",0,0,27490,20149,0,0,7147,0,0,45,0,45,42,27490,20149,33818,20095,15137,14457,0,0,0,0,21892,0,11426,11182,0,0
8,"CNRM-ESM2-1","ssp245","r1i1p1f2","2001_2020",0,0,27488,20161,0,0,7158,0,0,42,0,42,34,27489,20161,33820,20089,14366,14478,0,0,0,0,21275,0,11159,10956,0,0
9,"CNRM-ESM2-1","ssp245","r2i1p1f2","2001_2020",0,0,27485,20153,0,0,7142,0,0,34,0,34,42,27485,20161,33820,20114,16122,11785,0,0,0,0,19146,0,10680,10436,0,0
10,"CNRM-ESM2-1","ssp245","r3i1p1f2","2001_2020",0,0,27468,20110,0,0,7091,0,0,39,0,39,14,27485,20111,33813,20030,13082,15534,0,0,0,0,22659,0,11418,11196,0,0
11,"EC-Earth3","ssp245","ensembleMean","2001_2020",0,0,27492,20184,0,0,7164,0,0,28,0,32,42,27492,20209,33820,20118,16160,10362,0,0,0,0,17130,0,9739,9407,0,0
12,"EC-Earth3","ssp245","r15i1p1f1","2001_2020",0,0,27492,20212,0,0,7204,0,0,32,0,32,37,27493,20212,33820,20115,15556,12578,0,0,0,0,19388,0,10362,10015,0,0
13,"EC-Earth3","ssp245","r1i1p1f1","2001_2020",0,0,27483,16143,0,0,3336,0,0,17,0,31,42,27483,20234,33820,19940,12651,6671,0,0,0,0,14156,0,9127,8363,0,0
14,"EC-Earth3","ssp245","r4i1p1f1","2001_2020",0,0,27494,20284,0,0,7316,0,0,51,0,53,42,27494,20285,33820,20101,16662,4407,0,0,0,0,16222,0,9812,8159,0,0
15,"GFDL-ESM4","ssp245","ensembleMean","2001_2020",0,0,27488,20176,0,0,7186,0,0,56,0,59,42,27488,20200,33817,20110,16356,11228,0,0,0,0,20227,0,10782,10466,0,0
