"index","GCM","SSP","RUN","PERIOD","Pl","Lw","Fd","Ac","At","Py","Ep","Pj","Sb","Sx","Bb","Bl","Bg","Cw","Dr","Hw","Mb","Pw","Ss","Bc","Ps","Yp","Oc","Ba","Bp","Yc","Hm","Act","Sw"
1,"obs","obs",NA,"1961_1990",0,0,8951,41598,0,0,3366,0,0,0,0,252,6804,60631,39724,48665,8331,8844,37440,0,0,0,0,56818,0,7597,5629,0,0
2,"obs","obs",NA,"2001_2020",0,0,8787,41072,0,0,3290,0,0,0,0,131,6759,60311,39694,49594,8164,8377,34531,0,0,0,0,51929,0,4775,3582,0,0
3,"ACCESS-ESM1-5","ssp245","ensembleMean","2001_2020",0,0,9175,34782,0,0,1452,0,0,0,0,0,5822,59100,39724,49140,8308,5893,35766,0,0,0,0,35299,0,2704,1697,0,0
4,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2001_2020",0,0,9105,32198,0,0,919,0,0,0,0,0,5560,58547,39724,48470,8324,4026,36099,0,0,0,0,26768,0,2098,1200,0,0
5,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2001_2020",0,0,9014,33916,0,0,901,0,0,0,0,0,5562,58984,39723,46758,8327,3627,35149,0,0,0,0,24201,0,2345,1287,0,0
6,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2001_2020",0,0,9225,32644,0,0,1240,0,0,0,0,0,5713,58609,39724,49941,8292,5530,36656,0,0,0,0,33363,0,2262,1327,0,0
7,"CNRM-ESM2-1","ssp245","ensembleMean","2001_2020",0,0,7882,39413,0,0,3150,0,0,0,0,111,6516,60986,39712,48637,6978,7518,37406,0,0,0,0,53430,0,5000,3451,0,0
8,"CNRM-ESM2-1","ssp245","r1i1p1f2","2001_2020",0,0,8103,39905,0,0,2732,0,0,0,0,126,6318,60948,39720,48557,7411,6986,37318,0,0,0,0,53484,0,4519,3158,0,0
9,"CNRM-ESM2-1","ssp245","r2i1p1f2","2001_2020",0,0,8361,38536,0,0,2660,0,0,0,0,122,6379,60317,39718,49105,8073,6870,38129,0,0,0,0,50541,0,3963,2998,0,0
10,"CNRM-ESM2-1","ssp245","r3i1p1f2","2001_2020",0,0,6956,39618,0,0,2782,0,0,0,0,60,6112,61115,39670,48217,6217,6324,37613,0,0,0,0,53918,0,4613,3380,0,0
11,"EC-Earth3","ssp245","ensembleMean","2001_2020",0,0,8814,37772,0,0,1620,0,0,0,0,76,5870,60158,39724,48729,8230,5486,38236,0,0,0,0,48392,0,3388,2594,0,0
12,"EC-Earth3","ssp245","r15i1p1f1","2001_2020",0,0,8601,39070,0,0,2890,0,0,0,0,89,6445,60601,39719,49354,7794,7649,36962,0,0,0,0,51766,0,3736,2862,0,0
13,"EC-Earth3","ssp245","r1i1p1f1","2001_2020",0,0,8072,35626,0,0,684,0,0,0,0,24,5407,59884,39724,47015,8314,2732,43028,0,0,0,0,41877,0,2877,2180,0,0
14,"EC-Earth3","ssp245","r4i1p1f1","2001_2020",0,0,8902,38979,0,0,2714,0,0,0,0,26,6473,60095,39718,49624,8310,7380,35385,0,0,0,0,45656,0,3457,2563,0,0
15,"GFDL-ESM4","ssp245","ensembleMean","2001_2020",0,0,8834,39481,0,0,3176,0,0,0,0,126,6663,60452,39720,49486,8187,8229,36443,0,0,0,0,51151,0,4205,3202,0,0
16,"GFDL-ESM4","ssp245","r1i1p1f1","2001_2020",0,0,8855,40558,0,0,3293,0,0,0,0,138,6732,60616,39708,49447,8264,8474,35549,0,0,0,0,52914,0,4902,3630,0,0
17,"GFDL-ESM4","ssp245","r2i1p1f1","2001_2020",0,0,8703,38379,0,0,2789,0,0,0,0,134,6434,60332,39721,49159,8154,7443,37597,0,0,0,0,49963,0,4050,3082,0,0
18,"GFDL-ESM4","ssp245","r3i1p1f1","2001_2020",0,0,8868,39334,0,0,3054,0,0,0,0,98,6602,60324,39719,49634,8168,8034,36512,0,0,0,0,50338,0,3836,2914,0,0
19,"GISS-E2-1-G","ssp245","ensembleMean","2001_2020",0,0,7640,40094,0,0,3206,0,0,0,0,80,6542,61059,39708,48610,6736,7424,37212,0,0,0,0,54408,0,4945,3576,0,0
