"index","GCM","SSP","RUN","PERIOD","Pl","Lw","Fd","Ac","At","Py","Ep","Pj","Sb","Sx","Bb","Bl","Bg","Cw","Dr","Hw","Mb","Pw","Ss","Bc","Ps","Yp","Oc","Ba","Bp","Yc","Hm","Act","Sw"
1,"obs","obs",NA,"1961_1990",77093,926,10711,78489,46407,500,43721,0,5637,100362,8,61330,5622,35242,20866,42371,6236,8260,22476,0,0,1,0,24732,442,17997,11840,0,0
2,"obs","obs",NA,"2001_2020",67602,488,9010,70415,37939,242,36959,0,3708,93461,0,52837,5267,33044,20482,40243,5926,6122,21353,0,0,1,0,23084,335,15847,9426,0,0
3,"ACCESS-ESM1-5","ssp245","ensembleMean","2001_2020",54378,539,8760,60724,30094,184,29479,0,2384,80521,0,47257,5325,32859,20325,40234,6045,5853,19844,0,0,1,0,19953,219,11276,5848,0,0
4,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2001_2020",46984,479,8577,55483,26925,35,24785,0,994,75471,0,44826,5189,31987,20164,39197,5927,4779,19406,0,0,1,0,18701,146,9034,5007,0,0
5,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2001_2020",51885,414,8255,60715,29417,17,27221,0,1925,80585,0,48273,5097,32243,20193,39753,5875,4452,19854,0,0,1,0,19540,132,10115,5725,0,0
6,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2001_2020",51997,511,8605,57965,29227,158,27530,0,1876,77247,0,44142,5327,32384,20217,39736,6007,5428,19397,0,0,1,0,19008,200,10365,5361,0,0
7,"EC-Earth3","ssp245","ensembleMean","2001_2020",54143,439,8553,61418,29927,307,30559,0,2299,81410,0,49791,5252,33062,20269,40037,5882,6560,20573,0,0,1,0,21281,283,13151,6298,0,0
8,"EC-Earth3","ssp245","r15i1p1f1","2001_2020",54461,472,8592,61339,29232,395,30086,0,2321,81196,0,50924,5296,33103,20313,40118,5865,7061,20925,0,0,1,0,22034,328,13705,6511,0,0
9,"EC-Earth3","ssp245","r1i1p1f1","2001_2020",50795,437,8319,59613,29027,279,29104,0,2327,80843,0,49201,5093,33059,20173,39722,5838,4850,20079,0,0,1,0,20195,201,11693,5759,0,0
10,"EC-Earth3","ssp245","r4i1p1f1","2001_2020",56011,416,8571,61531,30344,346,30818,0,2653,81676,0,49544,5413,32999,20234,39906,5994,7053,19965,0,0,1,0,20903,329,12187,6128,0,0
11,"GISS-E2-1-G","ssp245","ensembleMean","2001_2020",66671,636,9371,69547,37789,437,37762,0,3524,91212,0,53714,5416,33913,20599,41044,5979,7654,21379,0,0,1,0,23246,385,15047,8903,0,0
12,"GISS-E2-1-G","ssp245","r1i1p3f1","2001_2020",65232,569,9111,67754,36614,404,36354,0,3497,89326,0,52881,5405,33298,20570,40365,5953,7591,21350,0,0,1,0,23368,403,15093,8722,0,0
13,"GISS-E2-1-G","ssp245","r2i1p3f1","2001_2020",65547,663,9439,69111,36750,434,37022,0,3154,92010,1,55121,5362,34039,20546,41106,5930,7581,21592,0,0,1,0,23604,382,15483,9546,0,0
14,"GISS-E2-1-G","ssp245","r3i1p3f1","2001_2020",62521,515,9101,66157,34616,423,34630,0,3566,87197,0,52159,5399,33801,20542,40716,6009,7525,20835,0,0,1,0,22281,362,14116,8202,0,0
15,"MIROC6","ssp245","ensembleMean","2001_2020",56939,489,8849,62340,31479,380,32237,0,3085,82916,0,49048,5241,33375,20487,40785,5986,7015,20818,0,0,1,0,21821,311,13617,7431,0,0
16,"MIROC6","ssp245","r1i1p1f1","2001_2020",55302,493,8918,60350,29807,391,30590,0,2887,79879,0,47711,5293,33258,20480,40674,5982,7148,20647,0,0,1,0,21617,325,13103,7250,0,0
17,"MIROC6","ssp245","r2i1p1f1","2001_2020",57562,503,9020,63020,32163,368,33111,0,2936,84168,0,49486,5295,33433,20484,40828,5996,7100,20811,0,0,1,0,21960,320,13972,7746,0,0
18,"MIROC6","ssp245","r3i1p1f1","2001_2020",57983,422,8673,64141,32812,368,32897,0,3124,84526,0,49309,5153,33379,20465,40595,5961,6578,20864,0,0,1,0,21662,299,13431,7104,0,0
19,"MPI-ESM1-2-HR","ssp245","ensembleMean","2001_2020",61465,560,9107,66672,34808,349,34347,0,3493,87422,0,50717,5348,33544,20403,40630,6016,6296,20338,0,0,1,0,21817,297,13207,7963,0,0
20,"MPI-ESM1-2-HR","ssp245","r1i1p1f1","2001_2020",62590,527,9116,67808,35725,362,34479,0,3685,89330,0,52571,5387,33494,20376,40139,6015,6127,20307,0,0,1,0,21702,321,12486,7595,0,0
21,"MPI-ESM1-2-HR","ssp245","r2i1p1f1","2001_2020",58905,530,9024,64584,33342,334,33849,0,2473,84593,0,47929,5292,33479,20378,40767,6013,6468,20404,0,0,1,0,21731,268,13563,8139,0,0
22,"MRI-ESM2-0","ssp245","ensembleMean","2001_2020",54462,430,8502,61793,29740,351,30595,0,2930,82163,0,50304,5260,33566,20438,40060,5936,6915,20543,0,0,1,0,21509,312,13020,7022,0,0
23,"MRI-ESM2-0","ssp245","r1i1p1f1","2001_2020",54462,430,8502,61793,29740,351,30595,0,2930,82163,0,50304,5260,33566,20438,40060,5936,6915,20543,0,0,1,0,21509,312,13020,7022,0,0
24,"ensembleMean","ssp245","ensembleMean","2001_2020",59071,521,8886,64644,32910,353,33356,0,3322,84873,0,50264,5332,33539,20480,40623,6007,6917,20576,0,0,1,0,21736,323,13302,7289,0,0
25,"ACCESS-ESM1-5","ssp245","ensembleMean","2021_2040",39692,346,8266,51767,22887,7,19934,0,939,70198,0,42526,5027,31118,20135,38969,6025,4171,19006,0,0,0,0,15802,100,6535,2378,0,0
26,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2021_2040",35419,312,8138,43675,18172,55,15660,0,743,60985,0,37883,4981,30828,20133,38714,6079,4097,18466,0,0,0,0,14953,95,7338,2235,0,0
27,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2021_2040",42023,242,8255,52341,24228,0,21143,0,1205,70615,0,40610,4921,30085,20121,38238,5931,3857,19287,0,0,0,0,16126,75,6772,2792,0,0
