"AHM","bFFP","CMD","CMD_at","CMD_sm","CMD_sp","CMD_wt","CMD01","CMD02","CMD03","CMD04","CMD05","CMD06","CMD07","CMD08","CMD09","CMD10","CMD11","CMD12","DD_0","DD_0_01","DD_0_02","DD_0_03","DD_0_04","DD_0_05","DD_0_06","DD_0_07","DD_0_08","DD_0_09","DD_0_10","DD_0_11","DD_0_12","DD_0_at","DD_0_sm","DD_0_sp","DD_0_wt","DD_18","DD_18_01","DD_18_02","DD_18_03","DD_18_04","DD_18_05","DD_18_06","DD_18_07","DD_18_08","DD_18_09","DD_18_10","DD_18_11","DD_18_12","DD_18_at","DD_18_sm","DD_18_sp","DD_18_wt","DD18","DD18_01","DD18_02","DD18_03","DD18_04","DD18_05","DD18_06","DD18_07","DD18_08","DD18_09","DD18_10","DD18_11","DD18_12","DD18_at","DD18_sm","DD18_sp","DD18_wt","DD5","DD5_01","DD5_02","DD5_03","DD5_04","DD5_05","DD5_06","DD5_07","DD5_08","DD5_09","DD5_10","DD5_11","DD5_12","DD5_at","DD5_sm","DD5_sp","DD5_wt","eFFP","EMT","Eref","Eref_at","Eref_sm","Eref_sp","Eref_wt","Eref01","Eref02","Eref03","Eref04","Eref05","Eref06","Eref07","Eref08","Eref09","Eref10","Eref11","Eref12","EXT","FFP","MAP","MAT","MCMT","MSP","MWMT","NFFD","NFFD_at","NFFD_sm","NFFD_sp","NFFD_wt","NFFD01","NFFD02","NFFD03","NFFD04","NFFD05","NFFD06","NFFD07","NFFD08","NFFD09","NFFD10","NFFD11","NFFD12","PAS","PAS_at","PAS_sm","PAS_sp","PAS_wt","PAS01","PAS02","PAS03","PAS04","PAS05","PAS06","PAS07","PAS08","PAS09","PAS10","PAS11","PAS12","PPT","PPT_at","PPT_sm","PPT_sp","PPT_wt","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","RH","RH_at","RH_sm","RH_sp","RH_wt","RH01","RH02","RH03","RH04","RH05","RH06","RH07","RH08","RH09","RH10","RH11","RH12","SHM","Tave","Tave_at","Tave_sm","Tave_sp","Tave_wt","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","TD","Tmax","Tmax_at","Tmax_sm","Tmax_sp","Tmax_wt","Tmax01","Tmax02","Tmax03","Tmax04","Tmax05","Tmax06","Tmax07","Tmax08","Tmax09","Tmax10","Tmax11","Tmax12","Tmin","Tmin_at","Tmin_sm","Tmin_sp","Tmin_wt","Tmin01","Tmin02","Tmin03","Tmin04","Tmin05","Tmin06","Tmin07","Tmin08","Tmin09","Tmin10","Tmin11","Tmin12","CMI","PPT_MJ","PPT_JAS","PPT.dormant","CMD.def","CMDMax","CMD.total","DD_delayed"
13.5005291837873,161.242427188892,112.13668313677,3.87340954685849,79.2263422906133,29.0369237503624,7.54893601659436e-06,0,7.54893601659436e-06,0.263670994457751,7.72196341377787,21.0512893421268,27.2867638048875,31.427161019591,20.5124174661348,3.70865187042526,0.16475767643323,0,0,1345.72417533465,337.909289962996,229.249998377662,167.848840916638,55.7109227171613,9.16957354037719,0,0,0,3.61738258524934,40.1147863262546,193.434530985332,308.668849922975,237.166699896836,0,232.729337174177,875.828138263633,6135.4450815603,882.099152238845,708.519345111787,688.742843845237,509.366190785977,374.484513741459,245.157422441119,180.724964744153,194.336303672489,310.932536535915,490.28120862118,701.777662747824,849.022937074312,1502.99140790492,620.218690857762,1572.59354837267,2439.64143442494,16.9717462825086,0.0350864550821814,0.0166368927113578,0.0888053835273449,0.426360298017794,1.54224522958699,2.54956837165885,4.9337457871925,4.83587152359985,2.15782266809505,0.329921677652841,0.0439907644942961,0.01169123088954,2.53173511024219,12.3191856824512,2.05741091113213,0.0634145786830792,848.541085700185,1.37604626879543,2.07527640753674,5.0814118510736,18.9759935717284,74.4132019207648,156.281317814422,227.667097383598,214.406138903347,106.093058862417,35.5839910570201,4.94054763255886,1.64700402692426,146.617597551995,598.354554101366,98.4706073435668,5.09832670325643,251.878732683459,-37.7279575697417,446.563434396877,63.994584246298,273.743573481345,106.310465396354,2.5148112728788,0.605025139050345,1.37998993198941,4.84063239953092,29.9526675548196,71.5171654420039,91.7154086621277,100.358037860155,81.6701269590623,45.5233560768562,17.0961618703224,1.37506629911933,0.529796201839034,29.0429195480768,90.6363054945669,1243.1856685047,1.15724567383019,-10.4990730170805,391.855774122573,12.3737579643526,143.833195822026,33.807338179641,82.1839628585622,22.9397828821999,4.90211190162319,1.51971542463167,1.70500871091338,2.60235828154086,5.62578378894162,14.7116408117174,24.3290505691068,29.1689546844025,28.685957605053,20.252953627775,10.345665442858,3.20871910900801,1.67738776607814,802.809376777718,235.198299871923,61.6979010869751,182.779325330722,323.133850488099,115.841477076584,86.8899372527414,78.6872094873217,60.6323819031991,43.4597339402008,29.3685842823145,16.3006487544289,16.0286680502317,37.3926975827821,90.5854607878042,107.220141501336,120.402436158774,1243.1856685047,388.596926661195,228.883148847186,230.416477217369,395.289115778953,141.372910448776,105.311288336254,90.2303729984386,71.7686604847906,68.4174437341399,74.513761320683,76.4612882039075,77.9080993225953,94.5551815412477,146.410279734711,147.631465385236,148.604916993923,64.5868285201226,69.3007395505436,63.3724438806748,61.0074730988212,65.5939931825406,66.1537733822506,61.9806026951821,59.9052915903334,61.4705739010764,61.8701534618329,62.9571884909833,63.2284489439322,63.9251650766872,66.5757321830372,70.9279147495551,71.3348318788529,68.9318875365163,39.3149566353367,1.15724567383019,1.50153488552103,11.3431409248971,0.931571185028395,-9.14726430012578,-10.481771780739,-7.44956185737396,-4.15922786754683,1.02262217194982,5.9313192506822,9.87937951715623,12.2941458696512,11.8558973878839,7.67724400306482,2.23665877096666,-5.40929811746841,-9.51045926226441,22.8728309814331,6.01239448668824,5.69622223242137,17.1657109423822,6.31877865692461,-5.13113388497525,-6.59014916555368,-2.87332600470609,0.923182058487264,6.35151524952311,11.6816386627635,15.6971964402797,18.1870284805554,17.6129079063116,12.7885004276447,6.27268129049173,-1.97251502087231,-5.92992648466598,-3.69790313902786,-2.69315246137932,5.52057090741199,-4.45563628686782,-13.1633947152763,-14.3733943959243,-12.0257977100418,-9.24163779358093,-4.30627090562346,0.18099983860094,4.06156259403273,6.4012632587471,6.09888686945615,2.56598757848495,-1.79936374855841,-8.8460812140645,-13.0909920398628,1371.4750347387,142.931205054823,248.92456906775,783.886042440148,108.810602293407,31.427161019591,220.965065265909,24.6514594210335
