"index","GCM","SSP","RUN","PERIOD","Pl","Lw","Fd","Ac","At","Py","Ep","Pj","Sb","Sx","Bb","Bl","Bg","Cw","Dr","Hw","Mb","Pw","Ss","Bc","Ps","Yp","Oc","Ba","Bp","Yc","Hm","Act","Sw"
1,"obs","obs",NA,"1961_1990",119507,41971,60480,62904,87741,6024,75078,8,40114,115977,10,78258,3818,36453,20866,44540,9951,13086,23128,0,0,0,0,26211,66,18889,16448,0,0
2,"obs","obs",NA,"2001_2020",115087,38477,57723,55916,82935,5221,68659,0,37717,111787,8,70364,3462,33804,20471,41946,9087,10654,21251,0,0,0,0,24529,41,16584,13185,0,0
3,"ACCESS-ESM1-5","ssp245","ensembleMean","2001_2020",107257,36819,58476,52591,82491,5214,69163,0,33913,106598,1,65521,3374,35189,20315,43110,9251,10786,18397,0,0,0,0,21985,30,12163,10208,0,0
4,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2001_2020",102301,35443,58317,48714,79855,4816,65739,0,33796,102090,1,63095,3121,34360,20079,42129,9080,9474,16580,0,0,0,0,20668,23,10793,8938,0,0
5,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2001_2020",106202,36372,58147,50376,81920,4774,67505,0,34232,104895,2,65449,3221,34094,20073,42003,8988,9379,16457,0,0,0,0,21320,33,12074,10036,0,0
6,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2001_2020",104670,35770,58426,50360,81625,5220,67040,0,33090,104033,1,64682,3221,35020,20204,43086,9185,10348,17737,0,0,0,0,21164,25,11435,9516,0,0
7,"EC-Earth3","ssp245","ensembleMean","2001_2020",110437,37752,57986,54474,83273,5331,70128,0,32745,109829,3,66269,3417,35361,20269,43279,9356,11580,20301,0,0,0,0,23635,40,13627,10652,0,0
8,"EC-Earth3","ssp245","r15i1p1f1","2001_2020",111854,38259,57919,55554,84262,5453,71068,0,32366,110431,9,67478,3415,35414,20313,43316,9531,12021,20973,0,0,0,0,24342,28,14066,10908,0,0
9,"EC-Earth3","ssp245","r1i1p1f1","2001_2020",108740,38167,58875,51793,82363,5307,68484,0,32685,109138,2,65236,3496,35312,20168,43011,8895,10208,18942,0,0,0,0,22586,53,12731,9671,0,0
10,"EC-Earth3","ssp245","r4i1p1f1","2001_2020",110284,37301,58338,55826,84668,5416,71569,0,34082,109924,9,66024,3497,35402,20234,43047,9568,12038,19540,0,0,0,0,23000,47,12720,10459,0,0
11,"GISS-E2-1-G","ssp245","ensembleMean","2001_2020",113458,38711,58063,58824,85870,5528,72516,0,36110,113111,9,72978,3412,35858,20599,43436,9726,12551,21602,0,0,0,0,24926,19,15456,13377,0,0
12,"GISS-E2-1-G","ssp245","r1i1p3f1","2001_2020",112656,38420,57218,58495,86584,5034,72892,0,38219,113102,2,72255,3234,35596,20570,42948,9710,12529,21592,0,0,0,0,24976,26,15391,13209,0,0
13,"GISS-E2-1-G","ssp245","r2i1p3f1","2001_2020",114498,38355,57235,59023,85635,5606,71591,1,34614,113823,8,74056,3447,35770,20546,43520,9732,12467,21901,0,0,0,0,25185,40,16086,13995,0,0
14,"GISS-E2-1-G","ssp245","r3i1p3f1","2001_2020",112343,38510,58749,57975,85092,5621,72196,0,34862,111993,8,71308,3416,35799,20542,43261,9657,12391,20864,0,0,0,0,23969,19,14525,12538,0,0
15,"MIROC6","ssp245","ensembleMean","2001_2020",109828,37664,58467,55296,84144,5397,71168,0,34741,109023,3,67982,3341,35712,20485,43638,9329,12031,20665,0,0,0,0,23810,24,13914,11834,0,0
16,"MIROC6","ssp245","r1i1p1f1","2001_2020",108810,37243,58388,54987,84136,5391,70974,0,34201,108493,1,67636,3283,35805,20479,43585,9431,12158,20484,0,0,0,0,23588,15,13329,11702,0,0
17,"MIROC6","ssp245","r2i1p1f1","2001_2020",109808,38008,58473,55433,84056,5391,70985,0,35434,109112,3,68587,3336,35634,20483,43592,9367,12049,20774,0,0,0,0,23955,16,14259,12165,0,0
18,"MIROC6","ssp245","r3i1p1f1","2001_2020",110112,37069,58161,54900,84116,5340,71074,0,35005,109141,8,66899,3431,35631,20457,43453,9151,11573,20494,0,0,0,0,23723,32,13859,11336,0,0
19,"MPI-ESM1-2-HR","ssp245","ensembleMean","2001_2020",110185,37780,58750,55423,83786,5505,70405,0,35209,110129,1,69549,3558,35529,20400,43391,9320,11219,19501,0,0,0,0,23561,49,14009,12292,0,0
20,"MPI-ESM1-2-HR","ssp245","r1i1p1f1","2001_2020",110749,37846,58722,55759,84475,5493,70585,0,35946,110901,1,70173,3602,35413,20371,42713,9329,11014,19012,0,0,0,0,23364,54,13486,11855,0,0
21,"MPI-ESM1-2-HR","ssp245","r2i1p1f1","2001_2020",108790,37343,58699,54151,82778,5476,69507,0,34141,108861,1,68433,3476,35477,20375,43624,9190,11402,19859,0,0,0,0,23713,44,14190,12367,0,0
22,"MRI-ESM2-0","ssp245","ensembleMean","2001_2020",109774,37703,58490,54527,83382,5298,70175,0,31427,111117,1,67736,3489,35679,20437,42827,9462,11844,20386,0,0,0,0,23566,38,13441,11314,0,0
23,"MRI-ESM2-0","ssp245","r1i1p1f1","2001_2020",109774,37703,58490,54527,83382,5298,70175,0,31427,111117,1,67736,3489,35679,20437,42827,9462,11844,20386,0,0,0,0,23566,38,13441,11314,0,0
24,"ensembleMean","ssp245","ensembleMean","2001_2020",110680,38002,58691,55909,84148,5421,71354,0,33975,110434,3,68700,3454,35714,20478,43436,9487,11850,20224,0,0,0,0,23653,41,13773,11778,0,0
25,"ACCESS-ESM1-5","ssp245","ensembleMean","2021_2040",93221,34038,57798,40848,79661,4440,62047,0,26636,95824,1,58956,2973,34330,20081,42867,8735,9149,16626,0,0,0,0,18952,17,8071,5281,0,0
26,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2021_2040",93552,33626,58067,41022,79289,4599,61495,0,24406,96253,1,58329,2712,34429,20049,43162,8249,9227,17012,0,0,0,0,18244,8,8448,4936,0,0
27,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2021_2040",94575,32429,57267,42233,77750,4320,61358,0,29009,96095,1,58309,2643,33071,20017,41754,8544,8199,16270,0,0,0,0,18959,10,8604,5765,0,0
28,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2021_2040",92663,34091,57425,38257,80019,4202,58725,0,24605,93943,1,56073,3064,33943,20100,42428,9000,9261,16682,0,0,0,0,19061,22,8907,4907,0,0
29,"EC-Earth3","ssp245","ensembleMean","2021_2040",100817,37314,58721,47163,82850,5124,65334,0,28534,102917,1,60246,3212,35080,20230,43622,8749,10449,19480,0,0,0,0,21519,35,10063,7010,0,0
30,"EC-Earth3","ssp245","r15i1p1f1","2021_2040",104946,37773,58294,51862,82603,5277,68202,0,32109,107653,1,62600,3390,35335,20281,43339,8941,10393,19365,0,0,0,0,22795,49,10899,9023,0,0
31,"EC-Earth3","ssp245","r1i1p1f1","2021_2040",97584,36657,58480,44929,82419,5086,63818,0,27316,99085,1,59630,2941,34973,20187,43626,8631,10364,19470,0,0,0,0,20950,19,8628,6058,0,0
32,"EC-Earth3","ssp245","r4i1p1f1","2021_2040",102263,36992,58532,46655,81874,5143,64932,0,28526,102027,1,59809,3210,34829,20203,43320,8378,9464,18196,0,0,0,0,21178,30,10390,7092,0,0
33,"GISS-E2-1-G","ssp245","ensembleMean","2021_2040",101214,36788,58132,47727,83078,5000,66916,0,26054,103768,1,65644,3098,35546,20438,43984,8704,11243,20264,0,0,0,0,23132,11,11591,8999,0,0
34,"GISS-E2-1-G","ssp245","r1i1p3f1","2021_2040",98391,36463,58557,44009,82173,4946,65059,0,25739,101951,1,65420,3237,35549,20425,44005,8446,10850,18711,0,0,0,0,22044,29,11129,8376,0,0
35,"GISS-E2-1-G","ssp245","r2i1p3f1","2021_2040",102936,36838,57728,50180,83317,4877,67804,0,26795,106200,0,65177,2946,35506,20357,43869,8732,11061,20660,0,0,0,0,23449,13,11780,8906,0,0
36,"GISS-E2-1-G","ssp245","r3i1p3f1","2021_2040",103896,35833,57260,50201,83541,4974,67899,0,27482,105595,0,65433,3287,35460,20393,43730,9187,11641,20585,0,0,0,0,23718,4,12590,10134,0,0
37,"MIROC6","ssp245","ensembleMean","2021_2040",99173,36691,58677,45318,81645,4988,65167,0,28395,102257,1,62938,3127,35346,20345,43751,8458,10179,19619,0,0,0,0,22316,28,10658,8667,0,0
38,"MIROC6","ssp245","r1i1p1f1","2021_2040",102159,37322,58526,50079,83198,4997,68168,0,30962,105866,1,64585,3130,35569,20434,43803,9084,11273,20384,0,0,0,0,23073,4,10228,9490,0,0
