"index","GCM","SSP","RUN","PERIOD","Pl","Lw","Fd","Ac","At","Py","Ep","Pj","Sb","Sx","Bb","Bl","Bg","Cw","Dr","Hw","Mb","Pw","Ss","Bc","Ps","Yp","Oc","Ba","Bp","Yc","Hm","Act","Sw"
1,"obs","obs",NA,"1961_1990",92313,10411,34333,5006,35319,4423,9362,17,1679,51029,0,33641,411,21532,10269,29500,5620,4531,6101,0,0,0,0,12252,0,11173,12201,0,11897
2,"obs","obs",NA,"2001_2020",87897,8526,31695,4047,30512,4163,6699,7,1146,45229,0,29134,367,20123,9946,28346,4750,3308,5156,0,0,0,0,10686,0,9670,9732,0,10804
3,"ACCESS-ESM1-5","ssp245","ensembleMean","2001_2020",82792,7390,33599,3505,23188,3987,6116,8,646,37208,0,24279,86,20090,9417,28784,4202,2926,2669,0,0,0,0,8591,0,6412,6883,0,7978
4,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2001_2020",79568,6173,33907,2924,20012,3577,4574,8,139,32916,0,22742,40,19557,9238,28074,3408,2542,2024,0,0,0,0,8586,0,4981,5997,0,6965
5,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2001_2020",80601,6664,34415,2774,22783,3822,4790,9,526,36464,0,24146,58,19443,9372,28246,3196,2403,2631,0,0,0,0,8967,0,5754,6813,0,8005
6,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2001_2020",80990,6925,33801,3292,21382,3964,5663,8,333,35649,0,23971,36,19768,9259,28392,3862,2758,2180,0,0,0,0,8437,0,5701,6397,0,7448
7,"EC-Earth3","ssp245","ensembleMean","2001_2020",85590,7618,33095,3875,23101,4061,6650,9,208,36646,0,25049,211,20709,9567,29396,4754,3189,3509,0,0,0,0,8836,0,7692,7174,0,8181
8,"EC-Earth3","ssp245","r15i1p1f1","2001_2020",87451,7875,32452,4112,23057,4008,6976,15,316,36442,0,25436,292,20821,9626,29526,5177,3532,3682,0,0,0,0,8964,0,8055,7351,0,7578
9,"EC-Earth3","ssp245","r1i1p1f1","2001_2020",83384,7074,34256,3296,23405,4186,5617,9,155,36234,0,23992,122,20303,9528,28770,3693,2568,3024,0,0,0,0,8957,0,6680,6543,0,8352
10,"EC-Earth3","ssp245","r4i1p1f1","2001_2020",87672,8043,32985,3914,23060,3935,7256,15,631,37689,0,25043,302,20867,9454,29267,5053,3656,3118,0,0,0,0,8682,0,7074,7004,0,7690
11,"GISS-E2-1-G","ssp245","ensembleMean","2001_2020",88503,8534,32477,4497,29825,3826,7843,15,772,45456,0,29677,361,21348,9908,29568,5439,4074,4688,0,0,0,0,10490,0,9110,9596,0,10392
12,"GISS-E2-1-G","ssp245","r1i1p3f1","2001_2020",90491,8154,32016,4490,30724,3416,7596,2,694,44592,0,29133,351,21415,9865,29502,5416,4045,4790,0,0,0,0,10415,0,9147,9423,0,9840
13,"GISS-E2-1-G","ssp245","r2i1p3f1","2001_2020",87663,8588,31941,4594,28434,3959,7863,13,765,45697,0,30453,342,21336,9944,29492,5420,4035,5066,0,0,0,0,10930,0,9450,10139,0,10031
14,"GISS-E2-1-G","ssp245","r3i1p3f1","2001_2020",88140,8460,33005,4258,27507,3967,7676,14,732,42628,0,28310,306,21053,9804,29194,5339,3909,4125,0,0,0,0,10041,0,8434,8949,0,9032
15,"MIROC6","ssp245","ensembleMean","2001_2020",86838,8288,32658,4008,24929,3872,7380,10,888,39124,0,25982,211,20816,9661,29341,4982,3568,3577,0,0,0,0,9375,0,8058,8294,0,7969
16,"MIROC6","ssp245","r1i1p1f1","2001_2020",86848,8330,32612,4024,23524,3802,7445,8,862,38098,0,25893,234,20830,9614,29335,5107,3677,3256,0,0,0,0,9283,0,7684,8155,0,7160
17,"MIROC6","ssp245","r2i1p1f1","2001_2020",87236,8334,32676,4048,25936,3868,7422,10,816,39932,0,26494,254,20847,9711,29322,5064,3641,3828,0,0,0,0,9542,0,8304,8604,0,8235
18,"MIROC6","ssp245","r3i1p1f1","2001_2020",85703,7969,32783,3856,24963,3985,7002,14,891,39141,0,25362,133,20625,9606,29235,4609,3260,3538,0,0,0,0,9302,0,7941,7927,0,8844
