"index","GCM","SSP","RUN","PERIOD","Pl","Lw","Fd","Ac","At","Py","Ep","Pj","Sb","Sx","Bb","Bl","Bg","Cw","Dr","Hw","Mb","Pw","Ss","Bc","Ps","Yp","Oc","Ba","Bp","Yc","Hm","Act","Sw"
1,"obs","obs",NA,"1961_1990",132437,17773,45073,10013,68745,6203,17433,18,3358,87995,0,57336,802,30798,19864,37859,9880,8802,11534,0,0,0,0,18207,0,16293,15639,0,23794
2,"obs","obs",NA,"2001_2020",124397,13671,40269,8094,60010,5265,12705,8,2292,79381,0,49575,720,28401,19318,35848,8228,6446,9724,0,0,0,0,16106,0,14157,12360,0,21608
3,"ACCESS-ESM1-5","ssp245","ensembleMean","2001_2020",113261,12019,40391,7010,45411,4877,11296,9,1291,64774,0,41026,172,28798,18468,35363,7656,5684,5040,0,0,0,0,14262,0,9319,9505,0,15957
4,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2001_2020",108508,10005,39261,5849,39126,4175,8349,9,278,56635,0,37509,80,28017,18190,34070,6285,4944,3811,0,0,0,0,13699,0,7386,8182,0,13930
5,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2001_2020",110860,10325,40400,5549,44994,4393,8936,10,1051,64370,0,40868,115,27506,18381,34502,5861,4677,4947,0,0,0,0,14013,0,8587,9215,0,16010
6,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2001_2020",110596,11476,39936,6585,41674,4800,10296,9,666,60880,0,39665,71,28578,18222,34861,7102,5357,4106,0,0,0,0,13910,0,8363,8830,0,14895
7,"EC-Earth3","ssp245","ensembleMean","2001_2020",115467,12989,40296,7750,44716,5107,12163,10,415,62429,0,42543,414,29181,18787,35553,8650,6240,6611,0,0,0,0,14912,0,10978,9906,0,16362
8,"EC-Earth3","ssp245","r15i1p1f1","2001_2020",116942,13553,40033,8223,44437,5151,12759,17,633,62156,0,43615,574,29457,18904,35807,9259,6933,6946,0,0,0,0,15284,0,11472,10180,0,15155
9,"EC-Earth3","ssp245","r1i1p1f1","2001_2020",113001,11861,40835,6593,45521,5086,10200,10,310,62104,0,39766,239,28529,18771,34528,6883,5039,5734,0,0,0,0,14608,0,9632,8928,0,16703
10,"EC-Earth3","ssp245","r4i1p1f1","2001_2020",118036,13602,40649,7827,44905,5071,13311,17,1262,64703,0,42448,594,29582,18547,35337,9024,7139,5941,0,0,0,0,14741,0,10033,9725,0,15381
11,"GISS-E2-1-G","ssp245","ensembleMean","2001_2020",124750,14666,41027,8994,58054,5242,14477,17,1543,79129,0,50856,711,30224,19262,36722,9620,7929,8756,0,0,0,0,16682,0,13235,12585,0,20783
12,"GISS-E2-1-G","ssp245","r1i1p3f1","2001_2020",126668,14035,40481,8980,59863,4708,14066,2,1387,77782,0,50067,695,30106,19203,36488,9621,7887,8957,0,0,0,0,16624,0,13258,12434,0,19680
13,"GISS-E2-1-G","ssp245","r2i1p3f1","2001_2020",124131,14797,40279,9188,55354,5417,14493,15,1530,79267,0,52188,675,30091,19311,36707,9629,7852,9485,0,0,0,0,16997,0,13738,13190,0,20062
14,"GISS-E2-1-G","ssp245","r3i1p3f1","2001_2020",122136,14476,41348,8517,53457,5287,14132,16,1465,74098,0,48470,600,30072,19090,36247,9449,7601,7680,0,0,0,0,16118,0,12302,11773,0,18064
15,"MIROC6","ssp245","ensembleMean","2001_2020",118721,13891,40599,8017,48619,5029,13623,11,1776,68085,0,44386,417,29666,18903,36344,8915,6955,6768,0,0,0,0,15476,0,11664,11134,0,15938
16,"MIROC6","ssp245","r1i1p1f1","2001_2020",118078,14004,40362,8047,45788,4988,13685,9,1724,65702,0,44128,462,29881,18823,36331,9099,7178,6164,0,0,0,0,15453,0,11156,11006,0,14319
