"index","GCM","SSP","RUN","PERIOD","Pl","Lw","Fd","Ac","At","Py","Ep","Pj","Sb","Sx","Bb","Bl","Bg","Cw","Dr","Hw","Mb","Pw","Ss","Bc","Ps","Yp","Oc","Ba","Bp","Yc","Hm","Act","Sw"
1,"obs","obs",NA,"1961_1990",8487,481,74749,50470,0,0,42742,0,0,1377,0,1507,24685,74754,61568,75027,59564,53489,26333,0,0,0,0,32359,309,24619,22771,0,0
2,"obs","obs",NA,"2001_2020",12090,346,76488,41132,0,0,33330,0,0,1226,0,2851,33549,76310,65458,76302,61588,51848,22542,0,0,0,183,30945,3709,23128,19922,0,0
3,"ACCESS-ESM1-5","ssp245","ensembleMean","2001_2020",20835,1134,81980,30288,2,0,22371,0,0,782,0,1562,38066,78967,71965,83785,65131,47434,21490,6,6,0,3005,26862,3212,18920,14827,0,0
4,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2001_2020",21323,568,81930,15670,49,16,11811,0,0,603,0,3096,45227,76782,74850,85303,62634,46322,13477,169,169,0,4925,25008,10840,21036,11811,0,0
5,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2001_2020",19649,417,80608,11338,66,15,9618,0,0,661,0,4439,47456,75732,74267,84161,60320,46963,9435,380,380,0,4408,25228,14789,23390,11839,0,0
6,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2001_2020",20675,929,82936,25317,6,0,17776,0,0,794,0,1570,39731,77823,73762,85326,64951,43050,20988,89,89,0,5018,25843,3820,18278,13220,0,0
7,"CNRM-ESM2-1","ssp245","ensembleMean","2001_2020",11017,571,78634,51322,0,0,42087,0,0,950,0,1003,23674,78035,65892,79857,63084,53965,26896,0,0,0,599,31080,171,21838,19918,0,0
8,"CNRM-ESM2-1","ssp245","r1i1p1f2","2001_2020",10992,527,78784,49939,0,0,39561,0,0,833,0,962,22905,78105,66381,81710,63305,51950,27879,0,0,0,681,31742,481,21359,19456,0,0
9,"CNRM-ESM2-1","ssp245","r2i1p1f2","2001_2020",12285,555,78764,43726,0,0,35215,0,0,939,0,1245,27544,77700,66515,81363,62585,49544,25604,0,0,0,1064,30262,1047,21749,19241,0,0
10,"CNRM-ESM2-1","ssp245","r3i1p1f2","2001_2020",9973,417,78682,51933,0,0,39835,0,0,771,0,840,21252,78548,65935,81576,63683,50526,30137,0,0,0,158,33570,198,21446,19899,0,0
11,"EC-Earth3","ssp245","ensembleMean","2001_2020",12678,761,80156,43472,0,0,33914,0,0,706,0,1079,26890,78721,67994,82985,63734,48613,26139,0,0,0,1435,30168,1174,20609,18223,0,0
12,"EC-Earth3","ssp245","r15i1p1f1","2001_2020",12435,960,79882,50950,0,0,41006,0,0,820,0,915,24212,78987,67455,80469,64558,54068,26501,0,0,0,907,30635,253,20678,18789,0,0
13,"EC-Earth3","ssp245","r1i1p1f1","2001_2020",14404,247,79833,28630,0,0,18669,0,0,466,0,2258,34621,78242,69731,84481,61677,40429,25800,0,0,0,1591,30595,5236,20633,16385,0,0
14,"EC-Earth3","ssp245","r4i1p1f1","2001_2020",16961,4409,80570,48707,0,0,40978,0,0,1012,0,1292,29781,79371,68231,79857,64515,54881,23249,0,0,0,1199,28837,725,21086,18167,0,0
15,"GFDL-ESM4","ssp245","ensembleMean","2001_2020",12445,611,78246,44097,0,0,35616,0,0,1010,0,1435,29330,77554,66130,79290,62449,50702,24880,0,0,0,692,30449,1172,21965,19459,0,0
16,"GFDL-ESM4","ssp245","r1i1p1f1","2001_2020",11678,878,77580,47083,0,0,39117,0,0,1201,0,1516,28157,77163,65192,77575,62025,52787,24457,0,0,0,417,30797,797,22827,20302,0,0
17,"GFDL-ESM4","ssp245","r2i1p1f1","2001_2020",13153,440,78238,38297,0,0,30186,0,0,840,0,1922,32454,77506,66828,79951,62056,47744,24243,0,0,0,732,30053,2963,21939,18732,0,0
18,"GFDL-ESM4","ssp245","r3i1p1f1","2001_2020",12749,772,78842,45068,0,0,35875,0,0,971,0,1254,27839,77723,66670,80299,62863,50780,25673,0,0,0,1119,30548,731,21351,19122,0,0
19,"GISS-E2-1-G","ssp245","ensembleMean","2001_2020",10884,792,78970,53582,0,0,43574,0,0,968,0,985,23783,78416,66523,79430,63777,54855,26954,0,0,0,555,31670,62,21651,19562,0,0
20,"GISS-E2-1-G","ssp245","r1i1p3f1","2001_2020",10447,1375,79011,54992,0,0,44570,0,0,947,0,964,23321,78636,66529,79166,63950,54477,27336,0,0,0,376,32198,74,21760,19573,0,0
21,"GISS-E2-1-G","ssp245","r2i1p3f1","2001_2020",9422,510,78013,52901,0,0,42257,0,0,925,0,993,22288,77756,65329,79859,62948,52747,28372,0,0,0,260,32810,176,22163,20369,0,0
22,"GISS-E2-1-G","ssp245","r3i1p3f1","2001_2020",13017,1200,79628,51781,0,0,42764,0,0,996,0,1025,25435,78709,67414,80093,64144,55863,25408,0,0,0,919,30099,118,21076,18806,0,0
23,"MIROC6","ssp245","ensembleMean","2001_2020",14702,1346,80555,48089,0,0,37714,0,0,640,0,782,25888,78957,68738,81170,63912,53341,27370,0,0,0,1598,29801,291,19407,17637,0,0
24,"MIROC6","ssp245","r1i1p1f1","2001_2020",14696,1604,80650,50316,0,0,39936,0,0,675,0,760,25834,79250,68716,80277,64877,55056,26572,0,0,0,1406,29828,140,19424,17715,0,0
25,"MIROC6","ssp245","r2i1p1f1","2001_2020",13948,959,80270,49041,0,0,39186,0,0,749,0,838,25516,78771,68166,79897,63680,54158,27029,0,0,0,1499,29897,197,20020,18156,0,0
26,"MIROC6","ssp245","r3i1p1f1","2001_2020",15780,1571,80768,43172,0,0,32231,0,0,536,0,910,27566,79042,69649,82795,63309,50056,28290,1,1,0,1733,29832,1173,18857,16748,0,0
