"index","GCM","SSP","RUN","PERIOD","Pl","Lw","Fd","Ac","At","Py","Ep","Pj","Sb","Sx","Bb","Bl","Bg","Cw","Dr","Hw","Mb","Pw","Ss","Bc","Ps","Yp","Oc","Ba","Bp","Yc","Hm","Act","Sw"
1,"obs","obs",NA,"1961_1990",42742,23198,67252,8716,0,240,21371,0,0,692,0,692,5029,45782,29775,55145,35558,16356,4810,0,0,0,0,21028,0,16686,19451,0,0
2,"obs","obs",NA,"2001_2020",35620,16768,68707,6585,0,128,14878,0,0,331,0,343,3724,43110,29428,53623,30108,13658,3096,0,0,0,0,18671,0,13120,15542,0,0
3,"ACCESS-ESM1-5","ssp245","ensembleMean","2001_2020",24312,8882,71350,4531,0,132,7430,0,0,89,0,93,603,39966,28370,54385,22400,6522,928,0,0,0,0,13972,0,8797,9602,0,0
4,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2001_2020",14084,4566,73282,2536,0,46,2830,0,0,25,0,46,125,36516,27684,53439,16227,4161,375,0,0,0,0,14276,0,6328,7421,0,0
5,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2001_2020",11400,4104,73752,1907,0,40,2338,0,0,49,0,86,357,37012,27920,52895,14592,4283,388,0,0,0,0,15806,0,6248,7989,0,0
6,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2001_2020",20768,6321,71943,3840,0,124,4772,0,0,41,0,48,148,36786,27496,54181,18788,4908,533,0,0,0,0,13206,0,7506,8044,0,0
7,"CNRM-ESM2-1","ssp245","ensembleMean","2001_2020",39246,20641,68338,6561,0,160,19092,0,0,316,0,317,2604,45972,29280,56013,32543,11528,2892,0,0,0,0,17538,0,13408,14996,0,0
8,"CNRM-ESM2-1","ssp245","r1i1p1f2","2001_2020",37548,19518,68325,6521,0,146,18009,0,0,271,0,272,1832,46042,29246,57036,30799,9708,2783,0,0,0,0,17523,0,12968,14513,0,0
9,"CNRM-ESM2-1","ssp245","r2i1p1f2","2001_2020",33888,17050,68834,5890,0,156,15392,0,0,276,0,277,1716,44514,29064,56002,28024,9054,2692,0,0,0,0,17213,0,12852,14451,0,0
10,"CNRM-ESM2-1","ssp245","r3i1p1f2","2001_2020",38528,19818,67572,6820,0,131,18630,0,0,286,0,286,2100,47392,29404,58084,31338,9213,2861,0,0,0,0,18094,0,13285,14836,0,0
11,"EC-Earth3","ssp245","ensembleMean","2001_2020",32651,15958,69206,5554,0,136,14443,0,0,172,0,173,1228,44500,28891,57036,26572,7625,1986,0,0,0,0,16152,0,11748,12962,0,0
12,"EC-Earth3","ssp245","r15i1p1f1","2001_2020",38091,19408,68857,6234,0,152,17989,0,0,230,0,231,2335,45720,29016,56295,31459,10771,2261,0,0,0,0,16439,0,12228,13469,0,0
13,"EC-Earth3","ssp245","r1i1p1f1","2001_2020",24050,9420,70071,4316,0,58,7896,0,0,96,0,96,622,41820,28979,57334,19178,4872,1448,0,0,0,0,16698,0,10097,11678,0,0
14,"EC-Earth3","ssp245","r4i1p1f1","2001_2020",36114,16657,69554,6200,0,188,16872,0,0,242,0,244,2332,44450,27340,54251,30378,11372,1832,0,0,0,0,15666,0,11666,12800,0,0
15,"GFDL-ESM4","ssp245","ensembleMean","2001_2020",35440,17350,68800,6236,0,167,15638,0,0,303,0,304,2540,44151,29204,55233,29353,11012,2885,0,0,0,0,17560,0,13087,14860,0,0
16,"GFDL-ESM4","ssp245","r1i1p1f1","2001_2020",38023,19036,68574,6778,0,210,17396,0,0,388,0,389,3296,44658,29296,54775,31532,12828,3252,0,0,0,0,18151,0,13803,15761,0,0
17,"GFDL-ESM4","ssp245","r2i1p1f1","2001_2020",31452,14846,69135,5456,0,128,13188,0,0,232,0,234,2207,43592,29114,55135,26300,9536,2552,0,0,0,0,17580,0,12407,14272,0,0
18,"GFDL-ESM4","ssp245","r3i1p1f1","2001_2020",35633,17292,68882,6310,0,170,15635,0,0,269,0,270,2126,43895,29006,55622,29169,10360,2666,0,0,0,0,17080,0,12740,14314,0,0
19,"GISS-E2-1-G","ssp245","ensembleMean","2001_2020",40996,21180,68454,7264,0,170,19734,0,0,309,0,310,2852,45829,29371,55938,33810,12749,2752,0,0,0,0,17490,0,13043,14538,0,0
