ID,SiteRef,SS_NoSpace,Spp,Curr,NewSuit_1961,NewSuit_1991,NewSuit_2001,NewSuit_2021,NewSuit_2041,NewSuit_2061,NewSuit_2081,1_1961,1_1991,1_2001,1_2021,1_2041,1_2061,1_2081,2_1961,2_1991,2_2001,2_2021,2_2041,2_2061,2_2081,3_1961,3_1991,3_2001,3_2021,3_2041,3_2061,3_2081,X_1961,X_1991,X_2001,X_2021,X_2041,X_2061,X_2081,NOV_1961,NOV_1991,NOV_2001,NOV_2021,NOV_2041,NOV_2061,NOV_2081,Region,ZoneSubzone,CFSuitability,PrefAcc_Orig,EstabFeas,ccissFeas,Improve,Decline,OrderCol,IncludeFlag,PrefAcc,Species,Period,ProjFeas
10,3416681,SBSmc3/01,Pl,1,1,1,1.0310650887574,1.05168855534709,1.29570099615831,1.85060880852137,2.14333440938549,1,1,0.968934911242604,0.961116322701688,0.867438075136246,0.656700547418813,0.50129080837325,0,0,0.0310650887573965,0.0346153846153846,0.0421245421245421,0.11047414917384,0.128568026400844,0,0,0,0,0.0540865384615385,0.0955832771409306,0.23289913895949,0,0,0,0.00426829268292683,0.0363508442776735,0.137242026266417,0.137242026266416,0,0,0,0,0,0,0,Pr George,SBSmc3,1,P,1,2,75,25,1,TRUE,P,<b>Pl</b>: lodgepole pine,Mapped<br />2001-2020 (obs)<br />2001-2020 (mod)<br />2021-2040<br />2041-2060<br />2061-2080<br />2081-2100,1
10,3416681,SBSmc3/01,Sx,1,1,1,1.13628762541806,1.1924339731563,1.3363472653504,2.17161040251501,2.33823818146954,1,1,0.865384615384615,0.8075660268437,0.759566196188064,0.55033835001365,0.393661164969592,0,0,0.132943143812709,0.1924339731563,0.206058803811936,0.158482128226922,0.235977950129739,0,0,0.00167224080267559,0,0.00360576923076923,0.075794906374812,0.189591654131438,0,0,1.11022302462516e-16,0,0.0307692307692307,0.215384615384615,0.180769230769231,0,0,0,0,0,0,0,Pr George,SBSmc3,1,P,1,2,63,37,1,TRUE,P,<b>Sx</b>: interior spruce,Mapped<br />2001-2020 (obs)<br />2001-2020 (mod)<br />2021-2040<br />2041-2060<br />2061-2080<br />2081-2100,1
10,3416681,SBSmc3/01,Bl,1,1,1,1.66488294314381,2.50576923076923,2.89210452853598,4,4,1,1,0.815384615384615,0.484615384615385,0.327692307692308,0.203112645868064,0.137751845677542,0,0,0,0.146153846153846,0.203317307692308,0.116118123362705,0.138209692783996,0,0,0.0367892976588629,0.0586538461538462,0.093587158808933,0.159044815602469,0.262706831267182,0,0,0.147826086956522,0.310576923076923,0.375403225806452,0.521724415166762,0.46133163027128,0,0,0,0,0,0,0,Pr George,SBSmc3,2,A,2,3,29,71,2,TRUE,X,<b>Bl</b>: subalpine fir,Mapped<br />2001-2020 (obs)<br />2001-2020 (mod)<br />2021-2040<br />2041-2060<br />2061-2080<br />2081-2100,2
10,3416681,SBSmc3/01,At,3,3,3,2.43335271417546,1.85491088180113,1.82698538761265,2.05659417608744,1.99160695214034,0,0,0.147416516593774,0.318166041275797,0.503543458541197,0.371457071383901,0.286109086035915,0,0,0.271814252636995,0.547218574108818,0.373620002997265,0.39279937345245,0.451559491172446,1,1,0.580769230769231,0.115384615384615,0.0189903846153846,0.139589709009803,0.254639115099331,0,0,0,0.0192307692307692,0.103846153846154,0.0961538461538461,0.00769230769230767,0,0,0,0,0,0,0,Pr George,SBSmc3,X,X,3,2,94,6,X,TRUE,X,<b>At</b>: trembling aspen,Mapped<br />2001-2020 (obs)<br />2001-2020 (mod)<br />2021-2040<br />2041-2060<br />2061-2080<br />2081-2100,3
10,3416681,SBSmc3/01,Fd,X,4,4,4,3.28224671669794,2.89777658415542,2.32879908512414,1.76169604811681,0,0,0,0,0.0755583126550869,0.31027220943496,0.441798323365371,0,0,0.0862876254180602,0.277509380863039,0.479436996913394,0.407129291503126,0.434257023726561,0,0,0.302173913043478,0.442612570356473,0.180839587242026,0.104362101313321,0.0841697936210131,1,1,0.611538461538462,0.279878048780488,0.264165103189493,0.178236397748593,0.0397748592870543,0,0,0,0,0,0,0,Pr George,SBSmc3,X,X,Trial,3,81,19,X,TRUE,A,<b>Fd</b>: Douglas-fir,Mapped<br />2001-2020 (obs)<br />2001-2020 (mod)<br />2021-2040<br />2041-2060<br />2061-2080<br />2081-2100,X
10,3416681,SBSmc3/01,Lw,3,3,3,2.89457525083612,3.01326923076923,2.96372115384615,2.98488163671889,2.53412475355771,0,0,0,0,0.0540865384615385,0.106426055588806,0.283144477211525,0,0,0.270307692307692,0.479038461538462,0.397336538461539,0.379189329026578,0.338047830480783,1,1,0.647250836120401,0.274807692307692,0.313961538461538,0.225923076923077,0.159576923076923,0,0,0.0824414715719064,0.246153846153846,0.234615384615385,0.288461538461538,0.219230769230769,0,0,0,0,0,0,0,Pr George,SBSmc3,X,X,3,3,75,25,X,TRUE,A,<b>Lw</b>: western larch,Mapped<br />2001-2020 (obs)<br />2001-2020 (mod)<br />2021-2040<br />2041-2060<br />2061-2080<br />2081-2100,3
10,3416681,SBSmc3/01,Ep,X,4,4,4,4,3.00420130272953,3.2018974013175,2.90156219202241,0,0,0,0,0.0392307692307692,0.0530769230769231,0.0953846153846154,0,0,0.05,0.215384615384615,0.348106389578164,0.268871829451735,0.3461301156699,0,0,0.0653846153846154,0.269230769230769,0.397278225806452,0.389589709009803,0.339254499714716,1,1,0.884615384615385,0.515384615384615,0.215384615384615,0.288461538461539,0.219230769230769,0,0,0,0,0,0,0,Pr George,SBSmc3,X,X,Trial,3,69,31,X,TRUE,X,<b>Ep</b>: common paper birch,Mapped<br />2001-2020 (obs)<br />2001-2020 (mod)<br />2021-2040<br />2041-2060<br />2061-2080<br />2081-2100,X
10,3416681,SBSmc3/01,Ac,X,,,4,4,4,4,4,0,0,0,0.00426829268292683,0.00558161350844278,0.0026266416510319,0.0026266416510319,0,0,0.0763076923076923,0.0553846153846154,0.0129230769230769,0.00492307692307692,0.00492307692307692,0,0,0.0533846153846154,0.203991557223265,0.424918548963494,0.232693661368962,0.164249077057504,0,0,0.870307692307692,0.736355534709193,0.556576760604986,0.75975662005693,0.828201204368387,0,0,0,0,0,0,0,Pr George,SBSmc3,X,X,X,X,28,72,X,TRUE,X,<b>Ac</b>: black cottonwood/,Mapped<br />2001-2020 (obs)<br />2001-2020 (mod)<br />2021-2040<br />2041-2060<br />2061-2080<br />2081-2100,X
10,3416681,SBSmc3/01,Cw,X,,,,,4,4,3.30659680876399,0,0,0,0,0.0153846153846154,0.176041914741605,0.401095498928316,0,0,0,0,0,0.00857346987377947,0.0296737318409145,0,0,0,0,0,0,0,0,0,0,0,0.984615384615384,0.815384615384615,0.569230769230769,0,0,0,0,0,0,0,Pr George,SBSmc3,X,X,X,X,21,79,X,TRUE,X,<b>Cw</b>: western redcedar,Mapped<br />2001-2020 (obs)<br />2001-2020 (mod)<br />2021-2040<br />2041-2060<br />2061-2080<br />2081-2100,X
10,3416681,SBSmc3/01,Pw,X,,,,,4,4,4,0,0,0,0,0.0153846153846154,0.0153846153846154,0.05,0,0,0,0,0,0.134615384615385,0.323076923076923,0,0,0,0,0,0,0,0,0,0,0,0.984615384615384,0.85,0.626923076923077,0,0,0,0,0,0,0,Pr George,SBSmc3,X,X,X,X,18,82,X,TRUE,X,<b>Pw</b>: western white pine,Mapped<br />2001-2020 (obs)<br />2001-2020 (mod)<br />2021-2040<br />2041-2060<br />2061-2080<br />2081-2100,X
