"index","GCM","SSP","RUN","PERIOD","Pl","Lw","Fd","Ac","At","Py","Ep","Pj","Sb","Sx","Bb","Bl","Bg","Cw","Dr","Hw","Mb","Pw","Ss","Bc","Ps","Yp","Oc","Ba","Bp","Yc","Hm","Act","Sw"
1,"obs","obs",NA,"1961_1990",23681,757,16049,0,13379,853,55,0,9,15626,0,10568,0,1433,0,133,0,834,0,0,0,0,0,0,0,0,69,0,0
2,"obs","obs",NA,"2001_2020",16558,264,8383,0,7315,87,1,0,0,10473,0,5894,0,4,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0
3,"ACCESS-ESM1-5","ssp245","ensembleMean","2001_2020",10531,64,5584,0,4117,63,6,0,2,4249,0,5959,0,792,0,40,0,64,0,0,0,0,0,0,0,0,0,0,0
4,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2001_2020",11241,9,5314,0,2807,2,15,0,0,2480,0,2623,0,577,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0
5,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2001_2020",12078,38,6820,0,2881,8,16,0,0,2142,0,3240,0,780,0,23,0,6,0,0,0,0,0,0,0,0,0,0,0
6,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2001_2020",9654,31,4381,0,2489,9,8,0,0,3337,0,3495,0,242,0,35,0,1,0,0,0,0,0,0,0,0,0,0,0
7,"CNRM-ESM2-1","ssp245","ensembleMean","2001_2020",14051,190,6985,0,6169,784,0,0,0,5974,0,8515,0,998,0,55,0,773,0,0,0,0,0,0,0,0,8,0,0
8,"CNRM-ESM2-1","ssp245","r1i1p1f2","2001_2020",14255,135,7295,0,6060,806,1,0,1,4856,0,9054,0,1401,0,79,0,788,0,0,0,0,0,0,0,0,7,0,0
9,"CNRM-ESM2-1","ssp245","r2i1p1f2","2001_2020",12778,126,7306,0,5911,200,7,0,1,5241,0,7585,0,689,0,84,0,197,0,0,0,0,0,0,0,0,15,0,0
10,"CNRM-ESM2-1","ssp245","r3i1p1f2","2001_2020",16726,313,8406,0,7442,697,0,0,0,7171,0,9138,0,859,0,54,0,644,0,0,0,0,0,0,0,0,12,0,0
11,"EC-Earth3","ssp245","ensembleMean","2001_2020",10896,108,5164,0,4317,259,5,0,0,3169,0,7478,0,1148,0,47,0,250,0,0,0,0,0,0,0,0,2,0,0
12,"EC-Earth3","ssp245","r15i1p1f1","2001_2020",13996,98,7014,0,6328,723,12,0,3,6397,0,7441,0,305,0,48,0,702,0,0,0,0,0,0,0,0,0,0,0
13,"EC-Earth3","ssp245","r1i1p1f1","2001_2020",9139,75,2881,0,2279,25,6,0,2,3211,0,4462,0,165,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
14,"EC-Earth3","ssp245","r4i1p1f1","2001_2020",8910,68,4317,0,3060,9,11,0,0,2263,0,5109,0,666,0,53,0,4,0,0,0,0,0,0,0,0,0,0,0
15,"GFDL-ESM4","ssp245","ensembleMean","2001_2020",12073,123,6028,0,4967,306,7,0,7,6978,0,6594,0,412,0,40,0,293,0,0,0,0,0,0,0,0,4,0,0
16,"GFDL-ESM4","ssp245","r1i1p1f1","2001_2020",14339,192,7411,0,6206,616,9,0,8,8167,0,7573,0,170,0,68,0,585,0,0,0,0,0,0,0,0,9,0,0
17,"GFDL-ESM4","ssp245","r2i1p1f1","2001_2020",12067,96,5370,0,4408,148,5,0,3,6806,0,6054,0,736,0,34,0,143,0,0,0,0,0,0,0,0,2,0,0
18,"GFDL-ESM4","ssp245","r3i1p1f1","2001_2020",11736,96,6043,0,4531,223,11,0,4,5255,0,6541,0,943,0,34,0,222,0,0,0,0,0,0,0,0,0,0,0
19,"GISS-E2-1-G","ssp245","ensembleMean","2001_2020",14255,71,7919,0,7416,762,11,0,3,5242,0,8287,0,1079,0,71,0,752,0,0,0,0,0,0,0,0,13,0,0
20,"GISS-E2-1-G","ssp245","r1i1p3f1","2001_2020",13805,23,5812,0,6490,642,10,0,5,4217,0,8162,0,1299,0,56,0,635,0,0,0,0,0,0,0,0,11,0,0
21,"GISS-E2-1-G","ssp245","r2i1p3f1","2001_2020",13478,25,6767,0,7365,714,16,0,8,5484,0,8125,0,978,0,98,0,712,0,0,0,0,0,0,0,0,49,0,0
22,"GISS-E2-1-G","ssp245","r3i1p3f1","2001_2020",14467,196,7951,0,6738,559,6,0,0,6335,0,8096,0,503,0,82,0,554,0,0,0,0,0,0,0,0,24,0,0
23,"MIROC6","ssp245","ensembleMean","2001_2020",11595,87,6901,0,5403,222,11,0,0,4536,0,7427,0,1106,0,81,0,224,0,0,0,0,0,0,0,0,4,0,0
