"index","GCM","SSP","RUN","PERIOD","Pl","Lw","Fd","Ac","At","Py","Ep","Pj","Sb","Sx","Bb","Bl","Bg","Cw","Dr","Hw","Mb","Pw","Ss","Bc","Ps","Yp","Oc","Ba","Bp","Yc","Hm","Act","Sw"
1,"obs","obs",NA,"1961_1990",59443,28055,43236,1634,52478,2163,9348,0,0,42450,0,15069,0,2283,0,131,0,516,0,0,0,0,0,14,0,0,34,0,0
2,"obs","obs",NA,"2001_2020",56912,25252,42701,840,51515,2048,2807,0,0,36927,0,11153,0,603,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0
3,"ACCESS-ESM1-5","ssp245","ensembleMean","2001_2020",39992,16092,48178,756,42898,2008,6320,0,0,27306,0,7767,0,1580,0,73,0,40,0,0,0,0,0,0,0,0,0,0,0
4,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2001_2020",25877,10737,40147,982,29274,1197,2338,0,0,16866,0,7862,0,1722,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0
5,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2001_2020",21539,10328,32710,972,19609,1054,2496,0,0,16472,0,8657,0,1801,0,58,0,5,0,0,0,0,0,0,0,0,0,0,0
6,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2001_2020",45018,12068,40078,656,47640,919,3111,0,0,20323,0,6636,0,947,0,39,0,1,0,0,0,0,0,0,0,0,0,0,0
7,"CNRM-ESM2-1","ssp245","ensembleMean","2001_2020",51837,23536,45727,1306,48942,2055,8869,0,0,38631,0,10372,0,2425,0,87,0,483,0,0,0,0,0,0,0,0,4,0,0
8,"CNRM-ESM2-1","ssp245","r1i1p1f2","2001_2020",48098,21437,48037,1078,45335,2122,9254,0,0,39113,0,10852,0,2603,0,116,0,492,0,0,0,0,0,6,0,0,4,0,0
9,"CNRM-ESM2-1","ssp245","r2i1p1f2","2001_2020",46160,19611,48418,1095,46538,2054,6690,0,0,31942,0,9109,0,1733,0,116,0,128,0,0,0,0,0,6,0,0,8,0,0
10,"CNRM-ESM2-1","ssp245","r3i1p1f2","2001_2020",55523,25823,42862,1457,51618,1909,8705,0,0,41109,0,11610,0,2210,0,89,0,402,0,0,0,0,0,0,0,0,6,0,0
11,"EC-Earth3","ssp245","ensembleMean","2001_2020",45373,18209,42266,1028,46623,1670,7441,0,0,30186,0,8688,0,1926,0,88,0,160,0,0,0,0,0,0,0,0,1,0,0
12,"EC-Earth3","ssp245","r15i1p1f1","2001_2020",52253,22952,44059,993,50850,1682,8405,0,0,36936,0,9555,0,1733,0,80,0,446,0,0,0,0,0,0,0,0,0,0,0
13,"EC-Earth3","ssp245","r1i1p1f1","2001_2020",37315,16160,26386,280,46904,295,2535,0,0,25162,0,7993,0,297,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0
