"index","GCM","SSP","RUN","PERIOD","Pl","Lw","Fd","Ac","At","Py","Ep","Pj","Sb","Sx","Bb","Bl","Bg","Cw","Dr","Hw","Mb","Pw","Ss","Bc","Ps","Yp","Oc","Ba","Bp","Yc","Hm","Act","Sw"
1,"obs","obs",NA,"1961_1990",55405,0,2639,46722,11552,0,3436,0,132,60535,0,27451,0,2118,0,921,0,0,0,0,0,0,0,29,0,0,69,0,0
2,"obs","obs",NA,"2001_2020",50110,40,5115,41757,15691,2,5226,0,629,57238,0,20737,0,1296,0,126,0,0,0,8,0,0,0,0,0,0,1,0,0
3,"ACCESS-ESM1-5","ssp245","ensembleMean","2001_2020",36690,176,19953,55464,30478,0,23960,0,408,59075,0,18563,0,9423,0,5909,0,0,0,9,0,0,0,3,0,0,0,0,0
4,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2001_2020",25418,595,21417,42280,35026,0,26723,0,417,45357,0,10867,0,13354,0,1291,0,0,0,39,0,0,0,0,0,0,0,0,0
5,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2001_2020",18916,1105,19697,30497,25235,7,22466,0,40,33368,0,11638,0,18129,0,1842,0,0,0,0,0,0,0,2,0,0,0,0,0
6,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2001_2020",48653,98,4266,52820,36167,0,7713,0,599,56362,0,11993,0,5183,0,1581,0,0,0,4,0,0,0,4,0,0,0,0,0
7,"CNRM-ESM2-1","ssp245","ensembleMean","2001_2020",45438,0,9763,55209,17611,0,13314,0,132,61177,0,26516,0,8457,0,7399,0,0,0,0,0,0,0,11,0,0,23,0,0
8,"CNRM-ESM2-1","ssp245","r1i1p1f2","2001_2020",40248,0,13392,56757,24936,146,22518,0,85,61721,0,33538,0,16620,0,16321,0,0,0,144,0,0,0,466,0,0,28,0,0
9,"CNRM-ESM2-1","ssp245","r2i1p1f2","2001_2020",39333,0,15544,54104,22740,0,17507,0,99,58162,0,20251,0,6155,0,4296,0,0,0,0,0,0,0,61,0,0,37,0,0
10,"CNRM-ESM2-1","ssp245","r3i1p1f2","2001_2020",48186,0,4748,52035,13723,86,6267,0,46,60504,0,27316,0,6633,0,5502,0,0,0,85,0,0,0,10,0,0,33,0,0
