"index","GCM","SSP","RUN","PERIOD","Pl","Lw","Fd","Ac","At","Py","Ep","Pj","Sb","Sx","Bb","Bl","Bg","Cw","Dr","Hw","Mb","Pw","Ss","Bc","Ps","Yp","Oc","Ba","Bp","Yc","Hm","Act","Sw"
1,"obs","obs",NA,"1961_1990",55405,0,2639,46722,11552,0,3436,0,132,60535,0,27451,0,2118,0,921,0,0,0,0,0,0,0,29,0,0,69,0,0
2,"obs","obs",NA,"2001_2020",47935,0,2469,37885,8078,0,2820,0,84,54765,0,18639,0,859,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"ACCESS-ESM1-5","ssp245","ensembleMean","2001_2020",33037,0,2295,42776,4876,0,2361,0,19,55549,0,16223,0,1104,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2001_2020",23150,0,1057,31242,3336,0,1478,0,0,41782,0,8697,0,1077,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
5,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2001_2020",17331,0,1562,21349,2437,0,1160,0,0,29751,0,9176,0,1151,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2001_2020",45530,0,749,39841,3900,0,764,0,18,52771,0,9767,0,660,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0
7,"CNRM-ESM2-1","ssp245","ensembleMean","2001_2020",43903,0,2488,45554,5716,0,3261,0,17,58689,0,23363,0,2012,0,828,0,0,0,0,0,0,0,0,0,0,8,0,0
8,"CNRM-ESM2-1","ssp245","r1i1p1f2","2001_2020",37404,0,2521,44960,4794,0,3302,0,3,58469,0,24303,0,2070,0,865,0,0,0,0,0,0,0,12,0,0,7,0,0
9,"CNRM-ESM2-1","ssp245","r2i1p1f2","2001_2020",36388,0,2430,42122,4809,0,2629,0,4,55236,0,17747,0,1399,0,281,0,0,0,0,0,0,0,12,0,0,15,0,0
10,"CNRM-ESM2-1","ssp245","r3i1p1f2","2001_2020",46999,0,2337,44747,7254,0,2981,0,4,58400,0,23362,0,1908,0,714,0,0,0,0,0,0,0,0,0,0,12,0,0
11,"EC-Earth3","ssp245","ensembleMean","2001_2020",36418,0,1938,41537,4890,0,2187,0,1,54588,0,18661,0,1450,0,296,0,0,0,0,0,0,0,0,0,0,2,0,0
12,"EC-Earth3","ssp245","r15i1p1f1","2001_2020",46481,0,1964,45718,5118,0,2668,0,31,59168,0,21812,0,1834,0,748,0,0,0,0,0,0,0,2,0,0,0,0,0
13,"EC-Earth3","ssp245","r1i1p1f1","2001_2020",31801,0,278,38419,7369,0,287,0,0,52501,0,11230,0,384,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
14,"EC-Earth3","ssp245","r4i1p1f1","2001_2020",31121,0,1985,38165,4061,0,1988,0,0,50209,0,13005,0,920,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0
15,"GFDL-ESM4","ssp245","ensembleMean","2001_2020",40705,0,2374,42682,6106,0,2695,0,29,55670,0,18481,0,1416,0,333,0,0,0,0,0,0,0,0,0,0,4,0,0
16,"GFDL-ESM4","ssp245","r1i1p1f1","2001_2020",49931,0,2390,46057,6401,0,2983,0,49,59929,0,22213,0,1680,0,653,0,0,0,0,0,0,0,8,0,0,9,0,0
17,"GFDL-ESM4","ssp245","r2i1p1f1","2001_2020",34070,0,2336,38236,5403,0,2592,0,44,50352,0,14714,0,1114,0,176,0,0,0,0,0,0,0,0,0,0,2,0,0
18,"GFDL-ESM4","ssp245","r3i1p1f1","2001_2020",32986,0,2374,40954,5159,0,2624,0,12,53428,0,17393,0,1274,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0
19,"GISS-E2-1-G","ssp245","ensembleMean","2001_2020",46481,0,1848,46014,4786,0,2597,0,28,59386,0,21909,0,1818,0,828,0,0,0,0,0,0,0,12,0,0,13,0,0
20,"GISS-E2-1-G","ssp245","r1i1p3f1","2001_2020",39024,0,1615,41287,4405,0,2219,0,0,53540,0,16415,0,1584,0,694,0,0,0,0,0,0,0,2,0,0,11,0,0
21,"GISS-E2-1-G","ssp245","r2i1p3f1","2001_2020",43673,0,1906,44809,4147,0,2381,0,0,59449,0,17928,0,1448,0,874,0,0,0,0,0,0,0,29,0,0,49,0,0
22,"GISS-E2-1-G","ssp245","r3i1p3f1","2001_2020",45390,0,2441,44451,4630,0,2992,0,19,57598,0,20378,0,1769,0,632,0,0,0,0,0,0,0,12,0,0,24,0,0
23,"MIROC6","ssp245","ensembleMean","2001_2020",31277,0,2388,43064,5418,0,2615,0,0,56244,0,18969,0,1430,0,300,0,0,0,0,0,0,0,10,0,0,4,0,0
24,"MIROC6","ssp245","r1i1p1f1","2001_2020",34080,0,2402,42877,4346,0,2693,0,2,56013,0,19168,0,1495,0,359,0,0,0,0,0,0,0,3,0,0,6,0,0
25,"MIROC6","ssp245","r2i1p1f1","2001_2020",36921,0,2023,42507,5208,0,2695,0,12,56127,0,19119,0,1534,0,440,0,0,0,0,0,0,0,20,0,0,5,0,0
26,"MIROC6","ssp245","r3i1p1f1","2001_2020",25256,0,2300,42882,4897,0,2404,0,0,55531,0,17320,0,1227,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0
27,"MPI-ESM1-2-HR","ssp245","ensembleMean","2001_2020",32115,0,2038,37034,5106,0,2565,0,32,48790,0,13736,0,1110,0,155,0,0,0,0,0,0,0,5,0,0,7,0,0
28,"MPI-ESM1-2-HR","ssp245","r1i1p1f1","2001_2020",42998,0,1943,44425,5013,0,2245,0,17,57936,0,18114,0,1269,0,234,0,0,0,0,0,0,0,1,0,0,3,0,0
29,"MPI-ESM1-2-HR","ssp245","r2i1p1f1","2001_2020",16641,0,2289,16730,3933,0,2987,0,4,25436,0,9750,0,1580,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0
30,"MRI-ESM2-0","ssp245","ensembleMean","2001_2020",38179,0,1909,44557,4153,0,2515,0,0,58002,0,24657,0,1895,0,666,0,0,0,0,0,0,0,0,0,0,1,0,0
31,"MRI-ESM2-0","ssp245","r1i1p1f1","2001_2020",38179,0,1909,44557,4153,0,2515,0,0,58002,0,24657,0,1895,0,666,0,0,0,0,0,0,0,0,0,0,1,0,0
32,"ensembleMean","ssp245","ensembleMean","2001_2020",38681,0,2291,45106,4964,0,2708,0,11,58183,0,20529,0,1632,0,470,0,0,0,0,0,0,0,0,0,0,3,0,0
33,"ACCESS-ESM1-5","ssp245","ensembleMean","2021_2040",31451,0,1147,39763,4260,0,2082,0,0,48772,0,13769,0,1352,0,834,0,0,0,0,0,0,0,0,0,0,0,0,0
34,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2021_2040",31916,0,1456,41517,5456,0,2456,0,0,51426,0,14987,0,1429,0,789,0,0,0,0,0,0,0,6,0,0,0,0,0
35,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2021_2040",35241,0,643,34596,3743,0,1305,0,0,43063,0,9177,0,1002,0,561,0,0,0,0,0,0,0,23,0,0,0,0,0
36,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2021_2040",24598,0,665,35170,3729,0,1443,0,0,44199,0,11514,0,1139,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"CNRM-ESM2-1","ssp245","ensembleMean","2021_2040",17786,0,2261,29522,5946,0,2275,0,0,44144,0,16158,0,1334,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"CNRM-ESM2-1","ssp245","r1i1p1f2","2021_2040",19087,0,2251,32175,7409,0,1425,0,0,48962,0,14405,0,1148,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"CNRM-ESM2-1","ssp245","r2i1p1f2","2021_2040",25495,0,2296,41715,4500,0,2346,0,0,51544,0,14748,0,1226,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0
40,"CNRM-ESM2-1","ssp245","r3i1p1f2","2021_2040",22616,0,2257,23942,5747,0,1853,0,0,41394,0,12879,0,815,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0
41,"EC-Earth3","ssp245","ensembleMean","2021_2040",24139,0,1711,33348,4285,0,1759,0,0,46185,0,19342,0,930,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0
42,"EC-Earth3","ssp245","r15i1p1f1","2021_2040",24334,0,2515,41714,5606,0,3129,0,0,56455,0,23274,0,2019,0,751,0,0,0,0,0,0,0,0,0,0,0,0,0
43,"EC-Earth3","ssp245","r1i1p1f1","2021_2040",28890,0,1535,34071,4839,0,1586,0,0,49239,0,16531,0,829,0,104,0,0,0,0,0,0,0,2,0,0,0,0,0
44,"EC-Earth3","ssp245","r4i1p1f1","2021_2040",15509,0,1701,19877,4329,0,1698,0,0,34415,0,7464,0,1074,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"GFDL-ESM4","ssp245","ensembleMean","2021_2040",17274,0,2282,33959,5484,0,2851,0,0,45177,0,17770,0,1810,0,662,0,0,0,0,0,0,0,0,0,0,0,0,0
