"index","GCM","SSP","RUN","PERIOD","Pl","Lw","Fd","Ac","At","Py","Ep","Pj","Sb","Sx","Bb","Bl","Bg","Cw","Dr","Hw","Mb","Pw","Ss","Bc","Ps","Yp","Oc","Ba","Bp","Yc","Hm","Act","Sw"
1,"obs","obs",NA,"1961_1990",59443,28055,43236,1634,52478,2163,9348,0,0,42450,0,15069,0,2283,0,131,0,516,0,0,0,0,0,14,0,0,34,0,0
2,"obs","obs",NA,"2001_2020",57142,26340,44038,1546,52743,5965,3251,0,64,37228,0,15274,0,723,0,30,0,59,0,6,0,0,0,0,0,0,0,0,0
3,"ACCESS-ESM1-5","ssp245","ensembleMean","2001_2020",40407,18479,50276,2130,46670,16536,10633,0,86,27749,0,9578,0,5792,0,2466,0,2182,0,9,0,0,0,2,0,12,0,0,0
4,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2001_2020",26593,13521,42383,3110,33632,18798,6066,0,147,17235,0,10854,0,4661,0,996,0,230,0,39,0,0,0,0,0,14,0,0,0
5,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2001_2020",22021,13066,35043,3442,23852,17097,5988,0,14,16901,0,12588,0,5536,0,1656,0,135,0,0,0,0,0,0,0,8,0,0,0
6,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2001_2020",45813,14487,41968,1668,51435,4256,6339,0,174,20712,0,7494,0,2747,0,843,0,481,0,4,0,0,0,2,0,0,0,0,0
7,"CNRM-ESM2-1","ssp245","ensembleMean","2001_2020",52170,25186,47441,3084,51417,7701,14591,0,0,38980,0,11550,0,6647,0,3897,0,2200,0,0,0,0,0,5,0,0,12,0,0
8,"CNRM-ESM2-1","ssp245","r1i1p1f2","2001_2020",48438,23672,49960,3700,48534,10875,20536,0,0,39520,0,13269,0,13695,0,7172,0,5806,0,0,0,0,0,228,0,0,14,0,0
9,"CNRM-ESM2-1","ssp245","r2i1p1f2","2001_2020",46514,21696,50248,2198,49493,13467,11204,0,0,32330,0,11334,0,4453,0,2394,0,1216,0,0,0,0,0,26,0,0,18,0,0
10,"CNRM-ESM2-1","ssp245","r3i1p1f2","2001_2020",55951,27179,44243,3374,53398,4074,13487,0,0,41452,0,13194,0,4934,0,3885,0,1002,0,0,0,0,0,4,0,0,16,0,0
11,"EC-Earth3","ssp245","ensembleMean","2001_2020",46120,19868,44444,3760,50089,8140,11710,0,28,30586,0,11262,0,5039,0,5160,0,792,0,0,0,0,0,40,0,0,2,0,0
