"index","GCM","SSP","RUN","PERIOD","Pl","Lw","Fd","Ac","At","Py","Ep","Pj","Sb","Sx","Bb","Bl","Bg","Cw","Dr","Hw","Mb","Pw","Ss","Bc","Ps","Yp","Oc","Ba","Bp","Yc","Hm","Act","Sw"
1,"obs","obs",NA,"1961_1990",2159,15,24334,30877,0,0,22673,0,0,5785,0,714,24146,41092,30862,53404,24528,24163,20454,0,0,0,0,31274,2076,24729,22526,0,0
2,"obs","obs",NA,"2001_2020",909,51,25212,36507,0,0,14907,0,0,2944,0,1584,21435,48718,39944,54617,28510,19321,30454,0,0,3217,1,31098,847,16258,14628,0,0
3,"ACCESS-ESM1-5","ssp245","ensembleMean","2001_2020",2312,110,29748,41491,0,0,13647,0,0,5279,0,2210,28724,50172,42147,54696,37205,18956,32427,0,0,716,0,28674,2135,15919,12393,0,0
4,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2001_2020",2670,210,31242,45977,4,0,7770,0,0,4483,0,4920,29832,48897,46887,54529,45147,15256,34138,4,0,960,0,26746,2415,10638,7305,0,0
5,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2001_2020",2735,264,29581,45070,26,0,5655,0,0,4172,0,7119,28678,46726,45623,54117,45197,11971,35191,26,0,638,0,27184,2150,10760,8200,0,0
6,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2001_2020",2654,208,31561,43739,1,0,11051,0,0,5572,0,2370,30203,50419,44652,54530,41751,18407,32796,0,0,1008,0,27161,2340,13647,9531,0,0
7,"CNRM-ESM2-1","ssp245","ensembleMean","2001_2020",1964,3,25480,34069,17,0,23128,0,0,4914,0,696,25216,45537,34184,54586,25602,25227,22840,0,0,87,0,31405,1926,22719,20381,0,0
8,"CNRM-ESM2-1","ssp245","r1i1p1f2","2001_2020",1785,1,24298,34284,28,0,22203,0,0,4391,0,843,23951,45726,34422,54610,24813,23676,24438,0,0,126,0,32208,1736,22108,20157,0,0
9,"CNRM-ESM2-1","ssp245","r2i1p1f2","2001_2020",1805,32,26650,34781,0,0,22005,0,0,5347,0,784,26170,45939,35052,54577,27943,24407,23854,0,0,251,0,30815,1733,22255,19494,0,0
10,"CNRM-ESM2-1","ssp245","r3i1p1f2","2001_2020",1589,0,22555,33543,58,0,21565,0,0,3840,0,1010,22323,45051,33535,54549,22604,22369,25268,0,0,0,0,33054,1516,22527,20950,0,0
11,"EC-Earth3","ssp245","ensembleMean","2001_2020",1835,22,26323,36156,48,0,21154,0,0,4548,0,885,25859,48296,36415,54666,27550,23476,26525,0,0,308,0,30937,1684,20752,18180,0,0
12,"EC-Earth3","ssp245","r15i1p1f1","2001_2020",1886,8,25027,35583,88,0,23202,0,0,3797,0,1320,24698,47935,35629,54661,25219,24603,25181,0,0,121,0,31293,1739,20773,18928,0,0
13,"EC-Earth3","ssp245","r1i1p1f1","2001_2020",1527,32,26094,38353,0,0,12806,0,0,4476,0,2041,25237,47725,39027,54675,31650,16026,33129,0,0,647,0,31393,1362,18347,15615,0,0
14,"EC-Earth3","ssp245","r4i1p1f1","2001_2020",2715,31,27676,36869,119,0,23707,0,0,4973,0,1236,27369,49274,36869,54630,28401,25732,25307,0,0,157,0,29754,2484,20461,17611,0,0
15,"GFDL-ESM4","ssp245","ensembleMean","2001_2020",1749,49,26037,34456,0,0,21678,0,0,5425,0,1190,25497,45155,34658,54270,27773,23737,23891,0,0,220,0,31035,1545,22056,19563,0,0
16,"GFDL-ESM4","ssp245","r1i1p1f1","2001_2020",1843,59,25781,33947,1,0,22821,0,0,5530,0,1221,25434,44538,33936,54314,26865,24312,23036,0,0,39,0,31128,1747,22694,20317,0,0
17,"GFDL-ESM4","ssp245","r2i1p1f1","2001_2020",1651,51,26177,34886,0,0,18956,0,0,5260,0,1394,25547,45020,35176,53722,29895,21481,25811,0,0,320,0,30767,1317,21356,18920,0,0
18,"GFDL-ESM4","ssp245","r3i1p1f1","2001_2020",1655,40,25967,34766,0,0,21605,0,0,5407,0,1054,25260,45879,35033,54427,27225,23795,24498,0,0,283,0,31356,1495,21834,19302,0,0
19,"GISS-E2-1-G","ssp245","ensembleMean","2001_2020",1968,18,25583,34995,19,0,23680,0,0,5147,0,1185,25168,46217,34999,54708,25764,25153,23832,0,0,12,0,31428,1943,21889,19672,0,0
20,"GISS-E2-1-G","ssp245","r1i1p3f1","2001_2020",1997,19,24600,34592,51,0,23138,0,0,4890,0,1183,24316,46255,34527,54664,24726,24229,24817,0,0,0,0,32025,1940,22134,20067,0,0
21,"GISS-E2-1-G","ssp245","r2i1p3f1","2001_2020",1769,14,23857,33927,13,0,22763,0,0,4842,0,1468,23382,44908,33929,54617,24124,23248,24664,0,0,0,0,32529,1748,22378,20661,0,0
22,"GISS-E2-1-G","ssp245","r3i1p3f1","2001_2020",1975,38,27775,35831,2,0,24823,0,0,5615,0,973,27254,47048,36013,54771,28046,27114,22370,0,0,176,0,30079,1962,21587,18713,0,0
23,"MIROC6","ssp245","ensembleMean","2001_2020",1849,12,27309,36707,0,0,22984,0,0,4931,0,976,26351,47901,37237,54819,28060,25782,24105,0,0,485,0,30430,1837,20169,17560,0,0
24,"MIROC6","ssp245","r1i1p1f1","2001_2020",1961,16,27592,36787,0,0,23502,0,0,5014,0,859,26744,48195,37231,54807,27977,26572,23545,0,0,401,0,30276,1942,20313,17549,0,0
25,"MIROC6","ssp245","r2i1p1f1","2001_2020",1796,17,27457,36146,0,0,23405,0,0,5108,0,896,26558,47361,36635,54809,28082,26254,23222,0,0,402,0,30271,1785,20771,18139,0,0
