"index","GCM","SSP","RUN","PERIOD","Pl","Lw","Fd","Ac","At","Py","Ep","Pj","Sb","Sx","Bb","Bl","Bg","Cw","Dr","Hw","Mb","Pw","Ss","Bc","Ps","Yp","Oc","Ba","Bp","Yc","Hm","Act","Sw"
1,"obs","obs",NA,"1961_1990",41083,20004,41219,11356,14,2138,22673,0,0,3662,0,3550,2142,41092,28687,51185,27717,10940,12250,0,0,0,0,31110,0,22527,23169,0,0
2,"obs","obs",NA,"2001_2020",30618,9518,41115,6899,0,328,12180,0,0,910,0,906,349,37690,27454,50092,22001,2741,3958,0,0,0,0,28336,0,12790,13611,0,0
3,"ACCESS-ESM1-5","ssp245","ensembleMean","2001_2020",19065,5584,41193,5858,0,1426,8671,0,0,1049,0,1037,584,40330,27798,49784,16550,2687,2190,0,0,0,0,26857,0,11029,11842,0,0
4,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2001_2020",8380,1663,41198,4534,1,1595,4509,0,0,652,0,642,242,40071,27728,47322,11729,1983,905,0,0,0,0,25273,0,6090,6635,0,0
5,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2001_2020",6070,1372,41172,3892,1,1555,3839,0,0,989,0,983,470,40350,27983,45021,9189,2221,650,0,0,0,0,25792,0,6979,7248,0,0
6,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2001_2020",13700,3291,41202,5129,0,1496,6283,0,0,874,0,861,267,40043,27652,49278,14484,2014,1383,0,0,0,0,25664,0,8259,8545,0,0
7,"CNRM-ESM2-1","ssp245","ensembleMean","2001_2020",40753,17509,41154,8873,0,1650,20286,0,0,2258,0,2229,1901,40979,28085,50269,27473,8813,7854,0,0,0,0,29225,0,18955,19616,0,0
8,"CNRM-ESM2-1","ssp245","r1i1p1f2","2001_2020",39817,16627,41131,8807,0,1493,19408,0,0,2116,0,2089,1305,40916,28003,50430,27100,7499,7653,0,0,0,0,29521,0,18600,19364,0,0
9,"CNRM-ESM2-1","ssp245","r2i1p1f2","2001_2020",36934,15236,41134,7563,0,1414,18103,0,0,2120,0,2092,1343,40768,28094,50285,25319,6646,7294,0,0,0,0,28416,0,18091,18644,0,0
10,"CNRM-ESM2-1","ssp245","r3i1p1f2","2001_2020",40847,16541,40954,8863,0,1344,19157,0,0,2150,0,2128,1496,40873,27914,50735,27522,6972,8167,0,0,0,0,29711,0,19283,20205,0,0
11,"EC-Earth3","ssp245","ensembleMean","2001_2020",35994,14178,41178,7451,0,1323,16923,0,0,1549,0,1530,1112,40731,27950,50535,24744,5177,5039,0,0,0,0,28394,0,16620,17296,0,0
12,"EC-Earth3","ssp245","r15i1p1f1","2001_2020",40190,16784,41150,8285,1,1469,19583,0,0,1594,0,1575,1494,40898,27920,50294,27315,7555,5418,0,0,0,0,28889,0,17339,18459,0,0
13,"EC-Earth3","ssp245","r1i1p1f1","2001_2020",23154,6746,41119,6455,0,933,9549,0,0,1272,0,1265,529,40343,28058,49860,16712,2154,4449,0,0,0,0,28727,0,14064,14719,0,0
14,"EC-Earth3","ssp245","r4i1p1f1","2001_2020",38342,15301,41178,7665,0,1639,18507,0,0,1578,0,1564,1678,40859,27467,49929,25764,7831,4036,0,0,0,0,27805,0,16200,17147,0,0
15,"GFDL-ESM4","ssp245","ensembleMean","2001_2020",37090,15362,41108,7566,1,1326,18197,0,0,2375,0,2341,1573,40704,28127,49774,25128,7537,7798,0,0,0,0,28562,0,18307,18996,0,0
16,"GFDL-ESM4","ssp245","r1i1p1f1","2001_2020",38967,16618,41131,8309,1,1588,19527,0,0,2572,0,2524,1827,40948,28207,49975,26188,8800,8528,0,0,0,0,28847,0,19128,19965,0,0
17,"GFDL-ESM4","ssp245","r2i1p1f1","2001_2020",31915,12911,41021,6377,0,1051,15582,0,0,2329,0,2313,1286,40073,27609,49359,21934,5574,7657,0,0,0,0,28300,0,17624,18213,0,0
18,"GFDL-ESM4","ssp245","r3i1p1f1","2001_2020",37539,15270,41126,7856,1,1294,18128,0,0,2264,0,2227,1508,40698,28136,49967,25518,7305,7192,0,0,0,0,28641,0,17970,18635,0,0
19,"GISS-E2-1-G","ssp245","ensembleMean","2001_2020",40776,17524,41143,9025,1,1713,20521,0,0,2300,0,2254,1988,41045,28204,50215,27491,9189,7175,0,0,0,0,29059,0,18278,19334,0,0
20,"GISS-E2-1-G","ssp245","r1i1p3f1","2001_2020",40769,17681,41118,9388,0,1797,20546,0,0,2352,0,2309,1806,41033,28201,50504,27466,8721,7106,0,0,0,0,29670,0,18666,19710,0,0
21,"GISS-E2-1-G","ssp245","r2i1p3f1","2001_2020",40610,17276,41089,9533,1,1622,20389,0,0,2499,0,2448,1741,41006,28268,50562,27302,8415,8415,0,0,0,0,29775,0,19270,20474,0,0
22,"GISS-E2-1-G","ssp245","r3i1p3f1","2001_2020",40177,17027,41165,7861,0,1640,19952,0,0,2026,0,1994,1800,40898,28101,49857,27238,8780,6340,0,0,0,0,27828,0,17288,18132,0,0
23,"MIROC6","ssp245","ensembleMean","2001_2020",37750,15385,41162,7698,0,1449,18389,0,0,1668,0,1644,1179,40586,27994,50200,26396,7073,5453,0,0,0,0,27798,0,16006,16823,0,0
24,"MIROC6","ssp245","r1i1p1f1","2001_2020",38730,15595,41171,7739,1,1492,18609,0,0,1613,0,1590,1333,40676,27908,49950,26917,7551,5215,0,0,0,0,27696,0,16026,16794,0,0
25,"MIROC6","ssp245","r2i1p1f1","2001_2020",38388,15759,41148,7589,0,1410,18750,0,0,1800,0,1770,1346,40656,27996,50030,26670,7533,5998,0,0,0,0,27728,0,16589,17342,0,0
26,"MPI-ESM1-2-HR","ssp245","ensembleMean","2001_2020",28870,10202,40966,6593,0,1373,13028,0,0,1912,0,1898,1408,40510,28084,49186,19470,5640,6154,0,0,0,0,28084,0,16287,17014,0,0
27,"MPI-ESM1-2-HR","ssp245","r1i1p1f1","2001_2020",23807,7622,40808,6678,2,1556,10478,0,0,1858,0,1849,1470,40441,28096,47931,15893,5421,5735,0,0,0,0,28633,0,14977,16091,0,0
28,"MPI-ESM1-2-HR","ssp245","r2i1p1f1","2001_2020",32967,12829,41084,6559,0,1227,15538,0,0,1895,0,1873,1277,40463,27906,49711,22663,5900,6363,0,0,0,0,27547,0,16827,17274,0,0
29,"MRI-ESM2-0","ssp245","ensembleMean","2001_2020",36562,14656,41151,7648,0,1417,17440,0,0,1560,0,1549,1270,40717,28035,50435,25281,6241,5126,0,0,0,0,28416,0,16395,17219,0,0
30,"MRI-ESM2-0","ssp245","r1i1p1f1","2001_2020",36562,14656,41151,7648,0,1417,17440,0,0,1560,0,1549,1270,40717,28035,50435,25281,6241,5126,0,0,0,0,28416,0,16395,17219,0,0
31,"ensembleMean","ssp245","ensembleMean","2001_2020",37336,15323,41150,7579,0,1504,18239,0,0,1853,0,1831,1452,40776,28092,50143,25660,7045,5859,0,0,0,0,28000,0,16810,17556,0,0
32,"ACCESS-ESM1-5","ssp245","ensembleMean","2021_2040",9642,897,41219,3384,0,943,3721,0,0,173,0,117,0,37920,27124,50315,13469,975,52,0,0,0,0,22387,0,2160,2418,0,0
33,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2021_2040",16528,1934,41219,3556,0,770,5397,0,0,128,0,104,0,36112,26100,50502,15408,872,44,0,0,0,0,21026,0,3627,3648,0,0
34,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2021_2040",8525,824,41219,3430,4,1163,3716,0,0,204,0,174,0,37163,26240,49921,12015,1226,20,0,0,0,0,21730,0,1753,1765,0,0
35,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2021_2040",6720,736,41219,3159,0,845,3247,0,0,137,0,100,0,39058,27133,50284,13424,847,4,0,0,0,0,20887,0,783,1373,0,0
