"index","GCM","SSP","RUN","PERIOD","Pl","Lw","Fd","Ac","At","Py","Ep","Pj","Sb","Sx","Bb","Bl","Bg","Cw","Dr","Hw","Mb","Pw","Ss","Bc","Ps","Yp","Oc","Ba","Bp","Yc","Hm","Act","Sw"
1,"obs","obs",NA,"1961_1990",3216,1046,33902,14697,7,0,11346,0,0,1839,0,2272,4974,31732,21538,39839,19371,11201,14201,0,0,0,0,30755,144,17230,20274,0,0
2,"obs","obs",NA,"2001_2020",4112,451,40008,12912,4,0,7499,0,0,599,0,1542,5292,39063,29170,46456,20235,11809,15626,0,0,0,1,30678,2244,13229,12933,0,0
3,"ACCESS-ESM1-5","ssp245","ensembleMean","2001_2020",5772,1180,42464,9424,5,0,6836,0,0,856,0,2063,9398,40142,29977,47144,21004,13941,8489,0,0,0,0,27789,4615,14484,10934,0,0
4,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2001_2020",6722,1402,43710,5190,10,5,3900,0,0,639,0,3056,12635,40202,33662,47709,20719,18619,3395,3,0,0,0,26004,10082,14026,7356,0,0
5,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2001_2020",5909,1405,42284,3574,51,22,2837,0,0,1002,0,4232,12804,38723,32893,47078,19845,19584,1989,20,0,0,0,26691,12475,15078,8342,0,0
6,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2001_2020",6288,1382,44210,7512,2,0,5534,0,0,834,0,1877,10999,40733,31805,47672,21085,15850,6404,0,0,0,0,26268,6480,14161,8544,0,0
7,"CNRM-ESM2-1","ssp245","ensembleMean","2001_2020",3490,978,37170,15920,14,0,11580,0,0,1279,0,1764,4832,35404,23858,41721,21088,11574,14312,0,0,0,0,30832,71,15897,17885,0,0
8,"CNRM-ESM2-1","ssp245","r1i1p1f2","2001_2020",3198,885,36918,15859,23,0,11122,0,0,1206,0,1785,4396,36053,24365,42796,20898,11307,14690,0,0,0,0,31738,278,15774,17743,0,0
9,"CNRM-ESM2-1","ssp245","r2i1p1f2","2001_2020",3498,904,37958,14653,3,0,11016,0,0,1247,0,1738,5292,35802,24615,42592,20793,11876,13261,0,0,0,0,30089,755,16066,17073,0,0
10,"CNRM-ESM2-1","ssp245","r3i1p1f2","2001_2020",2896,793,35766,15957,49,0,10815,0,0,1234,0,1914,3592,35744,23934,42941,20589,10610,15660,0,0,0,0,32836,36,15952,18621,0,0
11,"EC-Earth3","ssp245","ensembleMean","2001_2020",3562,926,39376,15044,40,0,10608,0,0,1023,0,1534,4987,38071,25816,44365,21530,11416,13521,0,0,0,0,30276,658,15106,15568,0,0
12,"EC-Earth3","ssp245","r15i1p1f1","2001_2020",3748,949,38276,16547,74,0,11652,0,0,1047,0,1889,4458,37662,25242,43448,21742,11596,14314,0,0,0,0,30871,107,14774,16476,0,0
13,"EC-Earth3","ssp245","r1i1p1f1","2001_2020",3727,748,39682,10115,3,0,6424,0,0,905,0,1983,7550,38552,28076,46773,20280,11419,11269,0,0,0,0,30739,3678,15495,13833,0,0
14,"EC-Earth3","ssp245","r4i1p1f1","2001_2020",4518,1370,40151,16119,91,0,11898,0,0,1159,0,1861,5598,38257,25612,43421,22068,12082,12786,0,0,0,0,29041,408,14562,15032,0,0
15,"GFDL-ESM4","ssp245","ensembleMean","2001_2020",3517,832,37202,14291,16,0,10856,0,0,1479,0,2129,5402,35108,24310,41867,20348,12071,13020,0,0,0,0,30340,1058,16166,17338,0,0
16,"GFDL-ESM4","ssp245","r1i1p1f1","2001_2020",3607,910,36488,14884,17,0,11426,0,0,1545,0,2315,5421,34475,23703,41350,20366,11910,13264,0,0,0,0,30492,697,16263,18156,0,0
17,"GFDL-ESM4","ssp245","r2i1p1f1","2001_2020",3432,761,37449,12204,18,0,9497,0,0,1515,0,2162,5907,35155,24935,42328,19752,12540,11947,0,0,0,0,30096,2185,16696,16804,0,0
18,"GFDL-ESM4","ssp245","r3i1p1f1","2001_2020",3504,794,37626,14700,13,0,10816,0,0,1396,0,1999,5296,35790,24611,42417,20617,11726,13460,0,0,0,0,30640,788,15789,17001,0,0
19,"GISS-E2-1-G","ssp245","ensembleMean","2001_2020",3963,984,37315,16246,15,0,11858,0,0,1372,0,2229,5166,35926,24424,42076,21230,11690,14004,0,0,0,0,30878,118,15286,17469,0,0
20,"GISS-E2-1-G","ssp245","r1i1p3f1","2001_2020",3720,992,37021,16239,35,0,11595,0,0,1404,0,2227,4708,36208,24265,42638,21000,11300,14509,0,0,0,0,31565,95,15486,17739,0,0
21,"GISS-E2-1-G","ssp245","r2i1p3f1","2001_2020",3642,885,35734,15888,11,0,11399,0,0,1457,0,2519,4460,35201,23944,42346,20456,11086,14648,0,0,0,0,32122,180,15776,18660,0,0
22,"GISS-E2-1-G","ssp245","r3i1p3f1","2001_2020",4100,1001,38744,16339,2,0,12425,0,0,1243,0,1944,5508,36254,24977,41885,21745,12376,13132,0,0,0,0,29310,189,14998,16421,0,0
23,"MIROC6","ssp245","ensembleMean","2001_2020",4162,924,39362,16035,0,0,11506,0,0,998,0,1689,5446,37518,26223,43470,21928,12235,13447,0,0,0,0,29706,471,14364,15335,0,0
24,"MIROC6","ssp245","r1i1p1f1","2001_2020",4318,981,39641,16378,1,0,11766,0,0,980,0,1591,5483,37577,26046,43082,22158,12245,13468,0,0,0,0,29516,244,14264,15216,0,0
25,"MIROC6","ssp245","r2i1p1f1","2001_2020",4078,901,39026,15936,0,0,11717,0,0,1068,0,1703,5536,36880,25689,42819,21773,12365,13394,0,0,0,0,29536,401,14718,15874,0,0
26,"MPI-ESM1-2-HR","ssp245","ensembleMean","2001_2020",3915,909,38475,11392,9,0,8553,0,0,1348,0,2424,7206,36111,25829,43729,20186,11947,11146,0,0,0,0,29808,2761,16142,15826,0,0
27,"MPI-ESM1-2-HR","ssp245","r1i1p1f1","2001_2020",4314,1020,37778,9704,30,0,6939,0,0,1424,0,3476,8378,35950,26851,44272,19721,12305,9656,0,0,0,0,30462,4762,15988,15268,0,0
28,"MPI-ESM1-2-HR","ssp245","r2i1p1f1","2001_2020",3681,842,39002,13007,2,0,10111,0,0,1259,0,1790,6326,36107,25345,43041,20636,12325,11982,0,0,0,0,29100,1574,16029,16060,0,0
29,"MRI-ESM2-0","ssp245","ensembleMean","2001_2020",3774,879,39207,15324,28,0,10786,0,0,966,0,1652,5274,37959,26007,44108,21574,11684,13548,0,0,0,0,30412,700,14877,15557,0,0
