"index","GCM","SSP","RUN","PERIOD","Pl","Lw","Fd","Ac","At","Py","Ep","Pj","Sb","Sx","Bb","Bl","Bg","Cw","Dr","Hw","Mb","Pw","Ss","Bc","Ps","Yp","Oc","Ba","Bp","Yc","Hm","Act","Sw"
1,"obs","obs",NA,"1961_1990",0,0,210,21362,0,0,0,0,0,0,0,0,0,36271,26009,26691,323,210,27988,0,0,0,0,30276,0,4892,960,0,0
2,"obs","obs",NA,"2001_2020",0,0,1398,22104,0,0,38,0,0,0,0,0,347,34785,26888,29225,1924,846,28426,0,0,0,0,29376,0,451,366,0,0
3,"ACCESS-ESM1-5","ssp245","ensembleMean","2001_2020",0,0,6573,16256,0,0,190,0,0,0,0,0,2084,32776,27163,30818,5920,970,30407,0,0,0,0,18949,0,186,152,0,0
4,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2001_2020",0,0,11344,14317,0,0,106,0,0,0,0,0,3830,32026,27224,31225,10979,1764,30683,0,0,118,0,13564,0,164,75,0,0
5,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2001_2020",0,0,14606,15954,0,0,252,0,0,0,0,0,6411,32444,27211,30333,14065,2896,29044,0,0,59,0,11925,0,182,63,0,0
6,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2001_2020",0,0,6978,14737,0,0,169,0,0,0,0,0,1579,32262,27197,31488,5566,964,30768,0,0,0,0,17551,0,174,107,0,0
7,"CNRM-ESM2-1","ssp245","ensembleMean","2001_2020",0,0,140,20709,0,0,2,0,0,0,0,0,49,36216,26819,26766,354,40,28600,0,0,0,0,28337,0,4898,405,0,0
8,"CNRM-ESM2-1","ssp245","r1i1p1f2","2001_2020",0,0,180,21971,0,0,0,0,0,0,0,0,93,36428,26972,26664,1115,56,28548,0,0,0,0,29749,0,4336,302,0,0
9,"CNRM-ESM2-1","ssp245","r2i1p1f2","2001_2020",0,0,1373,20565,0,0,0,0,0,0,0,0,253,34504,27002,29268,4536,71,30592,0,0,0,0,27614,0,696,282,0,0
10,"CNRM-ESM2-1","ssp245","r3i1p1f2","2001_2020",0,0,19,24139,0,0,0,0,0,0,0,0,6,36470,26896,26968,299,1,27977,0,0,0,0,32881,0,2641,353,0,0
11,"EC-Earth3","ssp245","ensembleMean","2001_2020",0,0,2691,20200,0,0,0,0,0,0,0,0,922,34180,27110,29559,7581,333,31218,0,0,0,0,25975,0,225,210,0,0
12,"EC-Earth3","ssp245","r15i1p1f1","2001_2020",0,0,1118,20384,0,0,2,0,0,0,0,0,240,34556,27067,29235,2219,304,29653,0,0,0,0,27202,0,1025,240,0,0
13,"EC-Earth3","ssp245","r1i1p1f1","2001_2020",0,0,5985,19174,0,0,0,0,0,0,0,0,3457,33852,27159,28965,17520,70,34142,0,0,0,0,21279,0,177,177,0,0
14,"EC-Earth3","ssp245","r4i1p1f1","2001_2020",0,0,4740,19516,0,0,30,0,0,0,0,0,1265,33881,27056,29953,7381,974,30235,0,0,0,0,24413,0,247,244,0,0
15,"GFDL-ESM4","ssp245","ensembleMean","2001_2020",0,0,1574,20474,0,0,0,0,0,0,0,0,248,34611,26980,29176,2912,383,29631,0,0,0,0,27391,0,1136,298,0,0
16,"GFDL-ESM4","ssp245","r1i1p1f1","2001_2020",0,0,1511,20951,0,0,1,0,0,0,0,0,168,34988,26866,28741,2936,563,29163,0,0,0,0,28205,0,1786,377,0,0
17,"GFDL-ESM4","ssp245","r2i1p1f1","2001_2020",0,0,1673,19824,0,0,0,0,0,0,0,0,289,34493,27019,29196,3815,232,30245,0,0,0,0,26485,0,1326,272,0,0
18,"GFDL-ESM4","ssp245","r3i1p1f1","2001_2020",0,0,1492,20644,0,0,1,0,0,0,0,0,375,34422,27032,29448,2998,364,29766,0,0,0,0,27388,0,499,263,0,0
19,"GISS-E2-1-G","ssp245","ensembleMean","2001_2020",0,0,63,21732,0,0,0,0,0,0,0,0,6,36307,26813,26818,64,44,28306,0,0,0,0,29764,0,4270,408,0,0
20,"GISS-E2-1-G","ssp245","r1i1p3f1","2001_2020",0,0,15,22705,0,0,0,0,0,0,0,0,4,36441,26785,26767,44,8,28111,0,0,0,0,31118,0,3792,428,0,0
21,"GISS-E2-1-G","ssp245","r2i1p3f1","2001_2020",0,0,9,23092,0,0,0,0,0,0,0,0,1,36441,26726,26821,66,0,28046,0,0,0,0,31720,0,3488,467,0,0
22,"GISS-E2-1-G","ssp245","r3i1p3f1","2001_2020",0,0,578,19810,0,0,4,0,0,0,0,0,89,34671,26934,28940,480,52,29484,0,0,0,0,26929,0,1749,328,0,0
23,"MIROC6","ssp245","ensembleMean","2001_2020",0,0,3656,18532,0,0,32,0,0,0,0,0,1090,33613,27047,30101,3244,450,29965,0,0,0,0,23583,0,255,245,0,0
24,"MIROC6","ssp245","r1i1p1f1","2001_2020",0,0,3670,18770,0,0,18,0,0,0,0,0,1052,33673,27044,30106,3866,612,29928,0,0,0,0,23873,0,255,255,0,0
25,"MIROC6","ssp245","r2i1p1f1","2001_2020",0,0,5579,18707,0,0,414,0,0,0,0,0,1590,33627,26995,30130,4462,910,29436,0,0,0,0,23267,0,288,288,0,0
26,"MIROC6","ssp245","r3i1p1f1","2001_2020",0,0,4042,17256,0,0,2,0,0,0,0,0,1561,33197,27197,30287,5547,155,31360,0,0,0,0,21162,0,152,152,0,0
27,"MPI-ESM1-2-HR","ssp245","ensembleMean","2001_2020",0,0,4173,19506,0,0,2,0,0,0,0,0,1227,33934,27066,29753,9622,514,31568,0,0,0,0,24623,0,257,240,0,0
28,"MPI-ESM1-2-HR","ssp245","r1i1p1f1","2001_2020",0,0,4938,19903,0,0,3,0,0,0,0,0,1708,34030,27073,29584,11652,764,31646,0,0,0,0,24391,0,235,235,0,0
29,"MPI-ESM1-2-HR","ssp245","r2i1p1f1","2001_2020",0,0,3956,18936,0,0,3,0,0,0,0,0,916,33774,27068,29908,9704,178,32209,0,0,0,0,24424,0,240,238,0,0
30,"MRI-ESM2-0","ssp245","ensembleMean","2001_2020",0,0,2526,19528,0,0,6,0,0,0,0,0,765,34046,27103,29710,3766,370,30140,0,0,0,0,25286,0,464,214,0,0
31,"MRI-ESM2-0","ssp245","r1i1p1f1","2001_2020",0,0,2526,19528,0,0,6,0,0,0,0,0,765,34046,27103,29710,3766,370,30140,0,0,0,0,25286,0,464,214,0,0
32,"ensembleMean","ssp245","ensembleMean","2001_2020",0,0,2354,19808,0,0,3,0,0,0,0,0,511,34126,27062,29732,3694,442,30005,0,0,0,0,26019,0,468,242,0,0
33,"ACCESS-ESM1-5","ssp245","ensembleMean","2021_2040",0,0,14518,10468,0,0,6,0,0,0,0,0,5900,29339,27357,30537,12164,311,30791,1552,0,2363,0,7426,0,45,44,0,0
