"index","GCM","SSP","RUN","PERIOD","Pl","Lw","Fd","Ac","At","Py","Ep","Pj","Sb","Sx","Bb","Bl","Bg","Cw","Dr","Hw","Mb","Pw","Ss","Bc","Ps","Yp","Oc","Ba","Bp","Yc","Hm","Act","Sw"
1,"obs","obs",NA,"1961_1990",4992,2091,40559,28337,14,0,22673,0,0,3569,0,4181,9947,41092,30862,51262,27734,22305,28266,0,0,0,0,31361,257,24924,23169,0,0
2,"obs","obs",NA,"2001_2020",2753,329,40445,18438,0,0,12180,0,0,913,0,1751,7227,40994,30167,50912,24047,16257,21294,0,0,0,0,28735,110,17955,13618,0,0
3,"ACCESS-ESM1-5","ssp245","ensembleMean","2001_2020",3943,1459,40516,12441,0,0,8671,0,0,1048,0,1940,9267,41046,30648,51019,26042,13078,13831,0,0,0,0,27140,138,20740,11892,0,0
4,"ACCESS-ESM1-5","ssp245","r10i1p1f1","2001_2020",4068,1652,40555,5670,1,0,4509,0,0,654,0,1825,9591,41045,30551,51110,25760,10677,3876,0,0,0,0,25509,107,21947,6738,0,0
5,"ACCESS-ESM1-5","ssp245","r1i1p1f1","2001_2020",4055,1652,40543,4271,2,0,3839,0,0,1021,0,2389,9676,40995,30551,50884,25344,8882,1827,0,0,0,0,26091,115,22965,7496,0,0
6,"ACCESS-ESM1-5","ssp245","r2i1p1f1","2001_2020",3981,1573,40556,8975,0,0,6283,0,0,877,0,1450,9390,41051,30534,51061,25819,11891,9419,0,0,0,0,25909,112,21282,8678,0,0
7,"CNRM-ESM2-1","ssp245","ensembleMean","2001_2020",4016,1618,40462,26895,0,0,20301,0,0,2248,0,2835,8680,41066,30564,50344,27506,21178,25709,0,0,0,0,29453,62,21430,19616,0,0
8,"CNRM-ESM2-1","ssp245","r1i1p1f2","2001_2020",3524,1462,40408,26498,0,0,19433,0,0,2108,0,2787,7836,41042,30433,50514,27419,20463,25799,0,0,0,0,29812,119,21203,19364,0,0
9,"CNRM-ESM2-1","ssp245","r2i1p1f2","2001_2020",3775,1397,40457,24467,0,0,18103,0,0,2111,0,2679,8434,41025,30603,50489,27072,19351,23488,0,0,0,0,28627,204,21852,18644,0,0
10,"CNRM-ESM2-1","ssp245","r3i1p1f2","2001_2020",3283,1340,40194,27047,0,0,19198,0,0,2146,0,2878,6913,40875,30249,50821,27550,20070,26668,0,0,0,0,30221,36,21275,20205,0,0
11,"EC-Earth3","ssp245","ensembleMean","2001_2020",3558,1310,40516,23662,0,0,16957,0,0,1550,0,2213,8099,41039,30494,50660,27155,18512,23406,0,0,0,0,28558,159,20274,17299,0,0
